Model,Dataset,x,y,modality,category
CLIP_RN50,flickr30k,-29.00,-23.37,image,baseball player
CLIP_RN50,flickr30k,-27.31,-23.37,image,baseball player
CLIP_RN50,flickr30k,-25.24,-24.95,image,baseball player
CLIP_RN50,flickr30k,-26.15,-23.87,image,baseball player
CLIP_RN50,flickr30k,-25.99,-25.83,image,baseball player
CLIP_RN50,flickr30k,-18.12,-14.45,image,baseball player
CLIP_RN50,flickr30k,-23.08,-3.25,image,baseball player
CLIP_RN50,flickr30k,-23.61,-25.30,image,baseball player
CLIP_RN50,flickr30k,-24.28,-25.75,image,baseball player
CLIP_RN50,flickr30k,-24.11,-27.23,image,baseball player
CLIP_RN50,flickr30k,-24.26,-20.54,image,baseball player
CLIP_RN50,flickr30k,-27.25,-25.02,image,baseball player
CLIP_RN50,flickr30k,-25.22,-27.11,image,baseball player
CLIP_RN50,flickr30k,-23.17,-20.59,image,baseball player
CLIP_RN50,flickr30k,-24.38,-24.93,image,baseball player
CLIP_RN50,flickr30k,-23.85,-27.02,image,baseball player
CLIP_RN50,flickr30k,-16.79,-14.62,image,baseball player
CLIP_RN50,flickr30k,-23.61,-26.17,image,baseball player
CLIP_RN50,flickr30k,-28.34,-21.57,image,baseball player
CLIP_RN50,flickr30k,-20.62,-6.23,image,baseball player
CLIP_RN50,flickr30k,-23.22,-20.86,image,baseball player
CLIP_RN50,flickr30k,-27.94,-23.71,image,baseball player
CLIP_RN50,flickr30k,-28.68,-23.05,image,baseball player
CLIP_RN50,flickr30k,-28.37,-21.82,image,baseball player
CLIP_RN50,flickr30k,-24.16,-23.55,image,baseball player
CLIP_RN50,flickr30k,-18.45,-15.09,image,baseball player
CLIP_RN50,flickr30k,-25.21,-25.62,image,baseball player
CLIP_RN50,flickr30k,-24.80,-24.73,image,baseball player
CLIP_RN50,flickr30k,-10.32,9.98,image,baseball player
CLIP_RN50,flickr30k,-18.50,-15.02,image,baseball player
CLIP_RN50,flickr30k,-25.85,-24.57,image,baseball player
CLIP_RN50,flickr30k,-27.47,-25.66,image,baseball player
CLIP_RN50,flickr30k,-24.39,-27.75,image,baseball player
CLIP_RN50,flickr30k,-18.99,-13.83,image,baseball player
CLIP_RN50,flickr30k,-17.37,-14.94,image,baseball player
CLIP_RN50,flickr30k,-16.87,-14.66,image,baseball player
CLIP_RN50,flickr30k,-24.65,-26.32,image,baseball player
CLIP_RN50,flickr30k,-25.01,-24.22,image,baseball player
CLIP_RN50,flickr30k,-18.94,-14.22,image,baseball player
CLIP_RN50,flickr30k,-26.23,-26.64,image,baseball player
CLIP_RN50,flickr30k,-23.19,-24.38,image,baseball player
CLIP_RN50,flickr30k,-27.23,-22.45,image,baseball player
CLIP_RN50,flickr30k,-27.79,-23.90,image,baseball player
CLIP_RN50,flickr30k,-25.43,-23.15,image,baseball player
CLIP_RN50,flickr30k,-25.59,-26.36,image,baseball player
CLIP_RN50,flickr30k,-19.17,-14.63,image,baseball player
CLIP_RN50,flickr30k,-25.19,-25.19,image,baseball player
CLIP_RN50,flickr30k,-28.39,-25.09,image,baseball player
CLIP_RN50,flickr30k,-26.92,-24.17,image,baseball player
CLIP_RN50,flickr30k,-27.86,-23.50,image,baseball player
CLIP_RN50,flickr30k,-17.90,5.25,image,fountain
CLIP_RN50,flickr30k,-18.62,9.36,image,fountain
CLIP_RN50,flickr30k,-14.37,6.13,image,fountain
CLIP_RN50,flickr30k,-13.14,6.43,image,fountain
CLIP_RN50,flickr30k,-15.43,6.49,image,fountain
CLIP_RN50,flickr30k,-15.08,7.33,image,fountain
CLIP_RN50,flickr30k,-16.80,6.99,image,fountain
CLIP_RN50,flickr30k,-16.29,7.66,image,fountain
CLIP_RN50,flickr30k,-17.97,6.22,image,fountain
CLIP_RN50,flickr30k,-15.79,8.51,image,fountain
CLIP_RN50,flickr30k,-18.48,5.52,image,fountain
CLIP_RN50,flickr30k,-14.25,9.91,image,fountain
CLIP_RN50,flickr30k,-12.91,9.15,image,fountain
CLIP_RN50,flickr30k,-15.04,8.99,image,fountain
CLIP_RN50,flickr30k,-16.84,10.18,image,fountain
CLIP_RN50,flickr30k,-18.45,7.57,image,fountain
CLIP_RN50,flickr30k,-16.47,5.73,image,fountain
CLIP_RN50,flickr30k,-11.57,7.59,image,fountain
CLIP_RN50,flickr30k,-14.93,6.42,image,fountain
CLIP_RN50,flickr30k,-15.32,5.29,image,fountain
CLIP_RN50,flickr30k,-14.99,8.48,image,fountain
CLIP_RN50,flickr30k,-14.63,7.19,image,fountain
CLIP_RN50,flickr30k,-12.83,10.47,image,fountain
CLIP_RN50,flickr30k,-14.42,11.17,image,fountain
CLIP_RN50,flickr30k,-15.04,3.83,image,fountain
CLIP_RN50,flickr30k,-16.59,4.13,image,fountain
CLIP_RN50,flickr30k,-13.97,4.79,image,fountain
CLIP_RN50,flickr30k,-15.04,5.66,image,fountain
CLIP_RN50,flickr30k,-12.30,7.91,image,fountain
CLIP_RN50,flickr30k,-17.25,8.35,image,fountain
CLIP_RN50,flickr30k,-19.34,5.35,image,fountain
CLIP_RN50,flickr30k,-15.54,7.64,image,fountain
CLIP_RN50,flickr30k,-17.77,5.52,image,fountain
CLIP_RN50,flickr30k,-13.81,5.60,image,fountain
CLIP_RN50,flickr30k,-14.30,10.07,image,fountain
CLIP_RN50,flickr30k,-13.14,6.67,image,fountain
CLIP_RN50,flickr30k,-13.89,7.79,image,fountain
CLIP_RN50,flickr30k,-16.41,11.23,image,fountain
CLIP_RN50,flickr30k,-12.15,9.73,image,fountain
CLIP_RN50,flickr30k,-15.65,7.05,image,fountain
CLIP_RN50,flickr30k,-16.44,9.00,image,fountain
CLIP_RN50,flickr30k,-15.36,10.39,image,fountain
CLIP_RN50,flickr30k,-15.17,9.44,image,fountain
CLIP_RN50,flickr30k,-13.92,7.16,image,fountain
CLIP_RN50,flickr30k,-16.42,7.03,image,fountain
CLIP_RN50,flickr30k,-17.83,4.21,image,fountain
CLIP_RN50,flickr30k,-18.27,-0.26,image,fountain
CLIP_RN50,flickr30k,-13.30,8.43,image,fountain
CLIP_RN50,flickr30k,-14.87,7.74,image,fountain
CLIP_RN50,flickr30k,-14.09,8.82,image,fountain
CLIP_RN50,flickr30k,-23.00,-8.65,image,rugby ball
CLIP_RN50,flickr30k,-18.76,-2.02,image,rugby ball
CLIP_RN50,flickr30k,-21.96,-4.30,image,rugby ball
CLIP_RN50,flickr30k,-23.59,-7.55,image,rugby ball
CLIP_RN50,flickr30k,-25.33,-7.51,image,rugby ball
CLIP_RN50,flickr30k,-21.02,-6.35,image,rugby ball
CLIP_RN50,flickr30k,-24.59,-7.77,image,rugby ball
CLIP_RN50,flickr30k,-24.90,-8.37,image,rugby ball
CLIP_RN50,flickr30k,-23.23,-6.54,image,rugby ball
CLIP_RN50,flickr30k,-27.26,-11.22,image,rugby ball
CLIP_RN50,flickr30k,-26.93,-11.33,image,rugby ball
CLIP_RN50,flickr30k,-25.71,-8.78,image,rugby ball
CLIP_RN50,flickr30k,-19.56,-2.28,image,rugby ball
CLIP_RN50,flickr30k,-27.43,-11.84,image,rugby ball
CLIP_RN50,flickr30k,-23.07,-4.12,image,rugby ball
CLIP_RN50,flickr30k,-23.90,-4.77,image,rugby ball
CLIP_RN50,flickr30k,-20.51,-2.85,image,rugby ball
CLIP_RN50,flickr30k,-20.20,-12.21,image,rugby ball
CLIP_RN50,flickr30k,-28.14,-10.72,image,rugby ball
CLIP_RN50,flickr30k,-28.01,-7.87,image,rugby ball
CLIP_RN50,flickr30k,-22.72,-4.58,image,rugby ball
CLIP_RN50,flickr30k,-24.72,-4.84,image,rugby ball
CLIP_RN50,flickr30k,-26.07,-8.04,image,rugby ball
CLIP_RN50,flickr30k,-26.57,-8.48,image,rugby ball
CLIP_RN50,flickr30k,-27.04,-9.25,image,rugby ball
CLIP_RN50,flickr30k,-19.49,-2.26,image,rugby ball
CLIP_RN50,flickr30k,-23.95,-6.04,image,rugby ball
CLIP_RN50,flickr30k,-25.26,-11.39,image,rugby ball
CLIP_RN50,flickr30k,-22.96,-3.96,image,rugby ball
CLIP_RN50,flickr30k,-20.84,-11.76,image,rugby ball
CLIP_RN50,flickr30k,-26.35,-11.13,image,rugby ball
CLIP_RN50,flickr30k,-22.19,0.51,image,rugby ball
CLIP_RN50,flickr30k,-23.01,-7.45,image,rugby ball
CLIP_RN50,flickr30k,-21.92,-5.02,image,rugby ball
CLIP_RN50,flickr30k,-28.15,-10.86,image,rugby ball
CLIP_RN50,flickr30k,-24.88,-6.53,image,rugby ball
CLIP_RN50,flickr30k,-26.42,-6.86,image,rugby ball
CLIP_RN50,flickr30k,-26.15,-9.93,image,rugby ball
CLIP_RN50,flickr30k,-18.93,-1.40,image,rugby ball
CLIP_RN50,flickr30k,-23.97,-8.87,image,rugby ball
CLIP_RN50,flickr30k,-28.74,-9.63,image,rugby ball
CLIP_RN50,flickr30k,-25.68,-9.00,image,rugby ball
CLIP_RN50,flickr30k,-25.25,-9.77,image,rugby ball
CLIP_RN50,flickr30k,-20.50,-7.44,image,rugby ball
CLIP_RN50,flickr30k,-20.04,-2.44,image,rugby ball
CLIP_RN50,flickr30k,-27.02,-8.75,image,rugby ball
CLIP_RN50,flickr30k,-26.74,-9.72,image,rugby ball
CLIP_RN50,flickr30k,-26.29,-8.75,image,rugby ball
CLIP_RN50,flickr30k,-25.58,-9.47,image,rugby ball
CLIP_RN50,flickr30k,-24.30,-10.45,image,rugby ball
CLIP_RN50,flickr30k,-5.85,-3.17,image,stage
CLIP_RN50,flickr30k,-5.94,-1.79,image,stage
CLIP_RN50,flickr30k,-8.12,-3.11,image,stage
CLIP_RN50,flickr30k,-6.05,0.52,image,stage
CLIP_RN50,flickr30k,-7.01,-3.12,image,stage
CLIP_RN50,flickr30k,-8.93,-6.77,image,stage
CLIP_RN50,flickr30k,-8.79,-3.11,image,stage
CLIP_RN50,flickr30k,-6.75,-5.36,image,stage
CLIP_RN50,flickr30k,-13.45,-1.21,image,stage
CLIP_RN50,flickr30k,-4.14,-7.58,image,stage
CLIP_RN50,flickr30k,-6.26,-8.01,image,stage
CLIP_RN50,flickr30k,-3.08,-5.40,image,stage
CLIP_RN50,flickr30k,-8.17,-0.04,image,stage
CLIP_RN50,flickr30k,-7.94,-4.01,image,stage
CLIP_RN50,flickr30k,-6.54,-6.31,image,stage
CLIP_RN50,flickr30k,-3.44,-3.48,image,stage
CLIP_RN50,flickr30k,-6.92,-2.19,image,stage
CLIP_RN50,flickr30k,-6.16,-4.55,image,stage
CLIP_RN50,flickr30k,-9.09,-1.27,image,stage
CLIP_RN50,flickr30k,-8.56,-5.02,image,stage
CLIP_RN50,flickr30k,-5.67,-6.91,image,stage
CLIP_RN50,flickr30k,-10.42,-0.26,image,stage
CLIP_RN50,flickr30k,-7.12,-3.41,image,stage
CLIP_RN50,flickr30k,-8.32,-5.58,image,stage
CLIP_RN50,flickr30k,-9.53,-1.66,image,stage
CLIP_RN50,flickr30k,-5.04,-3.53,image,stage
CLIP_RN50,flickr30k,-7.04,-6.64,image,stage
CLIP_RN50,flickr30k,-4.13,-5.83,image,stage
CLIP_RN50,flickr30k,-10.45,2.57,image,stage
CLIP_RN50,flickr30k,-5.00,-2.53,image,stage
CLIP_RN50,flickr30k,-10.30,2.44,image,stage
CLIP_RN50,flickr30k,-9.48,1.55,image,stage
CLIP_RN50,flickr30k,-7.48,-3.16,image,stage
CLIP_RN50,flickr30k,-4.83,-5.20,image,stage
CLIP_RN50,flickr30k,-7.39,-0.98,image,stage
CLIP_RN50,flickr30k,-10.14,-3.55,image,stage
CLIP_RN50,flickr30k,-7.14,-2.14,image,stage
CLIP_RN50,flickr30k,-3.93,-3.81,image,stage
CLIP_RN50,flickr30k,-7.47,-5.93,image,stage
CLIP_RN50,flickr30k,-9.14,-0.55,image,stage
CLIP_RN50,flickr30k,-3.97,-4.63,image,stage
CLIP_RN50,flickr30k,-5.49,-6.89,image,stage
CLIP_RN50,flickr30k,-12.96,-1.21,image,stage
CLIP_RN50,flickr30k,-5.25,-0.85,image,stage
CLIP_RN50,flickr30k,-13.05,-1.21,image,stage
CLIP_RN50,flickr30k,-8.54,-1.31,image,stage
CLIP_RN50,flickr30k,-4.98,-4.38,image,stage
CLIP_RN50,flickr30k,-8.21,-5.83,image,stage
CLIP_RN50,flickr30k,-5.35,-7.13,image,stage
CLIP_RN50,flickr30k,-7.58,-7.38,image,stage
CLIP_RN50,flickr30k,-28.82,3.97,image,volleyball
CLIP_RN50,flickr30k,-22.46,-1.15,image,volleyball
CLIP_RN50,flickr30k,-28.13,3.03,image,volleyball
CLIP_RN50,flickr30k,-31.29,0.89,image,volleyball
CLIP_RN50,flickr30k,-29.40,2.96,image,volleyball
CLIP_RN50,flickr30k,-33.75,0.38,image,volleyball
CLIP_RN50,flickr30k,-32.38,2.82,image,volleyball
CLIP_RN50,flickr30k,-28.84,2.00,image,volleyball
CLIP_RN50,flickr30k,-23.64,3.25,image,volleyball
CLIP_RN50,flickr30k,-33.75,3.90,image,volleyball
CLIP_RN50,flickr30k,-28.68,2.58,image,volleyball
CLIP_RN50,flickr30k,-33.37,0.52,image,volleyball
CLIP_RN50,flickr30k,-27.90,3.14,image,volleyball
CLIP_RN50,flickr30k,-32.84,3.37,image,volleyball
CLIP_RN50,flickr30k,-28.38,4.31,image,volleyball
CLIP_RN50,flickr30k,-24.34,0.86,image,volleyball
CLIP_RN50,flickr30k,-27.81,1.54,image,volleyball
CLIP_RN50,flickr30k,-28.55,4.08,image,volleyball
CLIP_RN50,flickr30k,-27.42,-0.59,image,volleyball
CLIP_RN50,flickr30k,-24.25,-2.02,image,volleyball
CLIP_RN50,flickr30k,-22.20,-26.66,image,volleyball
CLIP_RN50,flickr30k,-25.40,3.48,image,volleyball
CLIP_RN50,flickr30k,-33.09,-0.05,image,volleyball
CLIP_RN50,flickr30k,-34.45,2.65,image,volleyball
CLIP_RN50,flickr30k,-31.71,0.21,image,volleyball
CLIP_RN50,flickr30k,-34.10,1.27,image,volleyball
CLIP_RN50,flickr30k,-27.39,0.83,image,volleyball
CLIP_RN50,flickr30k,-32.42,1.39,image,volleyball
CLIP_RN50,flickr30k,-32.05,0.80,image,volleyball
CLIP_RN50,flickr30k,-29.65,0.85,image,volleyball
CLIP_RN50,flickr30k,-29.58,3.31,image,volleyball
CLIP_RN50,flickr30k,-24.69,2.37,image,volleyball
CLIP_RN50,flickr30k,-31.22,3.44,image,volleyball
CLIP_RN50,flickr30k,-22.90,0.20,image,volleyball
CLIP_RN50,flickr30k,-30.12,2.95,image,volleyball
CLIP_RN50,flickr30k,-30.12,4.44,image,volleyball
CLIP_RN50,flickr30k,-28.71,2.42,image,volleyball
CLIP_RN50,flickr30k,-34.30,2.57,image,volleyball
CLIP_RN50,flickr30k,-33.65,4.12,image,volleyball
CLIP_RN50,flickr30k,-33.75,1.98,image,volleyball
CLIP_RN50,flickr30k,-28.49,5.09,image,volleyball
CLIP_RN50,flickr30k,-32.10,0.65,image,volleyball
CLIP_RN50,flickr30k,-25.20,3.56,image,volleyball
CLIP_RN50,flickr30k,-24.60,-2.74,image,volleyball
CLIP_RN50,flickr30k,-30.07,4.25,image,volleyball
CLIP_RN50,flickr30k,-31.57,1.34,image,volleyball
CLIP_RN50,flickr30k,-32.97,2.37,image,volleyball
CLIP_RN50,flickr30k,-32.72,1.57,image,volleyball
CLIP_RN50,flickr30k,-27.13,2.09,image,volleyball
CLIP_RN50,flickr30k,-29.98,2.01,image,volleyball
CLIP_RN50,flickr30k,18.17,8.08,text,baseball player
CLIP_RN50,flickr30k,16.19,8.68,text,baseball player
CLIP_RN50,flickr30k,18.14,11.33,text,baseball player
CLIP_RN50,flickr30k,17.18,10.93,text,baseball player
CLIP_RN50,flickr30k,15.74,13.56,text,baseball player
CLIP_RN50,flickr30k,19.29,-0.55,text,baseball player
CLIP_RN50,flickr30k,19.09,2.55,text,baseball player
CLIP_RN50,flickr30k,20.55,10.56,text,baseball player
CLIP_RN50,flickr30k,20.89,10.04,text,baseball player
CLIP_RN50,flickr30k,19.60,10.60,text,baseball player
CLIP_RN50,flickr30k,22.73,13.46,text,baseball player
CLIP_RN50,flickr30k,18.25,8.72,text,baseball player
CLIP_RN50,flickr30k,15.53,12.36,text,baseball player
CLIP_RN50,flickr30k,22.50,10.20,text,baseball player
CLIP_RN50,flickr30k,18.07,14.55,text,baseball player
CLIP_RN50,flickr30k,19.27,11.09,text,baseball player
CLIP_RN50,flickr30k,13.80,3.52,text,baseball player
CLIP_RN50,flickr30k,20.73,9.73,text,baseball player
CLIP_RN50,flickr30k,14.02,11.77,text,baseball player
CLIP_RN50,flickr30k,17.29,4.17,text,baseball player
CLIP_RN50,flickr30k,14.88,4.77,text,baseball player
CLIP_RN50,flickr30k,13.74,11.07,text,baseball player
CLIP_RN50,flickr30k,19.62,14.90,text,baseball player
CLIP_RN50,flickr30k,15.78,9.68,text,baseball player
