Model,Dataset,x,y,modality,category
CLIP_RN50,flickr30k,11.75,-17.26,image,volleyball
CLIP_RN50,flickr30k,17.25,-20.55,image,volleyball
CLIP_RN50,flickr30k,11.18,-17.03,image,volleyball
CLIP_RN50,flickr30k,19.03,-20.66,image,volleyball
CLIP_RN50,flickr30k,20.13,-20.83,image,volleyball
CLIP_RN50,flickr30k,16.35,-20.31,image,volleyball
CLIP_RN50,flickr30k,16.69,-19.14,image,volleyball
CLIP_RN50,flickr30k,16.41,-20.49,image,volleyball
CLIP_RN50,flickr30k,12.41,-19.78,image,volleyball
CLIP_RN50,flickr30k,18.76,-21.02,image,volleyball
CLIP_RN50,flickr30k,13.41,-16.61,image,volleyball
CLIP_RN50,flickr30k,16.46,-21.70,image,volleyball
CLIP_RN50,flickr30k,15.89,-19.60,image,volleyball
CLIP_RN50,flickr30k,15.26,-20.28,image,volleyball
CLIP_RN50,flickr30k,18.88,-20.05,image,volleyball
CLIP_RN50,flickr30k,19.79,-19.04,image,volleyball
CLIP_RN50,flickr30k,12.79,-17.33,image,volleyball
CLIP_RN50,flickr30k,14.84,-18.58,image,volleyball
CLIP_RN50,flickr30k,15.72,-21.02,image,volleyball
CLIP_RN50,flickr30k,11.61,-19.11,image,volleyball
CLIP_RN50,flickr30k,18.61,-19.44,image,volleyball
CLIP_RN50,flickr30k,18.09,-17.80,image,volleyball
CLIP_RN50,flickr30k,15.89,-20.90,image,volleyball
CLIP_RN50,flickr30k,15.75,-21.10,image,volleyball
CLIP_RN50,flickr30k,19.64,-21.53,image,volleyball
CLIP_RN50,flickr30k,18.27,-19.23,image,volleyball
CLIP_RN50,flickr30k,16.86,-20.57,image,volleyball
CLIP_RN50,flickr30k,16.09,-19.63,image,volleyball
CLIP_RN50,flickr30k,19.70,-21.79,image,volleyball
CLIP_RN50,flickr30k,14.26,-17.24,image,volleyball
CLIP_RN50,flickr30k,14.84,-19.61,image,volleyball
CLIP_RN50,flickr30k,15.18,-18.78,image,volleyball
CLIP_RN50,flickr30k,19.54,-19.14,image,volleyball
CLIP_RN50,flickr30k,14.03,-17.13,image,volleyball
CLIP_RN50,flickr30k,19.64,-21.97,image,volleyball
CLIP_RN50,flickr30k,13.92,-19.75,image,volleyball
CLIP_RN50,flickr30k,17.33,-21.64,image,volleyball
CLIP_RN50,flickr30k,11.92,-18.58,image,volleyball
CLIP_RN50,flickr30k,15.95,-19.83,image,volleyball
CLIP_RN50,flickr30k,18.62,-19.35,image,volleyball
CLIP_RN50,flickr30k,9.38,-15.67,image,volleyball
CLIP_RN50,flickr30k,19.42,-19.04,image,volleyball
CLIP_RN50,flickr30k,15.65,-19.96,image,volleyball
CLIP_RN50,flickr30k,13.96,-19.62,image,volleyball
CLIP_RN50,flickr30k,15.23,-21.65,image,volleyball
CLIP_RN50,flickr30k,18.91,-21.32,image,volleyball
CLIP_RN50,flickr30k,20.01,-20.77,image,volleyball
CLIP_RN50,flickr30k,19.66,-20.34,image,volleyball
CLIP_RN50,flickr30k,19.86,-19.79,image,volleyball
CLIP_RN50,flickr30k,15.47,-20.21,image,volleyball
CLIP_RN50,flickr30k,4.96,-16.23,image,swing
