Model,Dataset,x,y,modality,category
ImageBind,flickr30k,27.84,0.34,image,swing
ImageBind,flickr30k,28.08,2.72,image,swing
ImageBind,flickr30k,26.18,3.38,image,swing
ImageBind,flickr30k,27.45,3.15,image,swing
ImageBind,flickr30k,30.40,2.15,image,swing
ImageBind,flickr30k,27.06,1.12,image,swing
ImageBind,flickr30k,26.40,3.85,image,swing
ImageBind,flickr30k,27.64,5.26,image,swing
ImageBind,flickr30k,28.62,1.72,image,swing
ImageBind,flickr30k,28.14,6.93,image,swing
ImageBind,flickr30k,27.55,4.13,image,swing
ImageBind,flickr30k,28.98,2.59,image,swing
ImageBind,flickr30k,29.07,3.81,image,swing
ImageBind,flickr30k,29.82,1.35,image,swing
ImageBind,flickr30k,27.61,1.53,image,swing
ImageBind,flickr30k,25.41,4.41,image,swing
ImageBind,flickr30k,26.19,1.02,image,swing
ImageBind,flickr30k,28.82,6.41,image,swing
ImageBind,flickr30k,25.24,2.17,image,swing
ImageBind,flickr30k,26.54,3.33,image,swing
ImageBind,flickr30k,25.05,4.42,image,swing
ImageBind,flickr30k,28.26,5.03,image,swing
ImageBind,flickr30k,26.51,2.12,image,swing
ImageBind,flickr30k,29.99,4.85,image,swing
ImageBind,flickr30k,26.76,4.85,image,swing
ImageBind,flickr30k,29.31,0.59,image,swing
ImageBind,flickr30k,19.67,2.24,image,swing
ImageBind,flickr30k,26.40,-0.28,image,swing
ImageBind,flickr30k,31.59,4.59,image,swing
ImageBind,flickr30k,28.13,3.09,image,swing
ImageBind,flickr30k,29.64,5.62,image,swing
ImageBind,flickr30k,30.52,3.71,image,swing
ImageBind,flickr30k,30.19,4.84,image,swing
ImageBind,flickr30k,29.76,3.27,image,swing
ImageBind,flickr30k,30.04,6.72,image,swing
ImageBind,flickr30k,28.37,4.29,image,swing
ImageBind,flickr30k,28.07,-0.89,image,swing
ImageBind,flickr30k,30.04,6.57,image,swing
ImageBind,flickr30k,29.92,4.15,image,swing
ImageBind,flickr30k,29.10,4.66,image,swing
ImageBind,flickr30k,28.27,1.10,image,swing
ImageBind,flickr30k,31.25,5.81,image,swing
ImageBind,flickr30k,29.15,6.18,image,swing
ImageBind,flickr30k,32.00,2.82,image,swing
ImageBind,flickr30k,28.59,5.29,image,swing
ImageBind,flickr30k,24.63,3.08,image,swing
ImageBind,flickr30k,26.07,5.06,image,swing
ImageBind,flickr30k,27.28,6.35,image,swing
ImageBind,flickr30k,28.22,2.17,image,swing
ImageBind,flickr30k,28.01,3.75,image,swing
ImageBind,flickr30k,-20.36,-7.13,image,volleyball
ImageBind,flickr30k,-17.79,-4.20,image,volleyball
ImageBind,flickr30k,-14.53,-3.63,image,volleyball
ImageBind,flickr30k,-17.86,-3.78,image,volleyball
ImageBind,flickr30k,-18.78,-8.65,image,volleyball
