Model,Dataset,x,y,modality,category
ImageBind,flickr30k,7.34,26.31,image,umbrella
ImageBind,flickr30k,6.98,26.71,image,umbrella
ImageBind,flickr30k,2.64,23.11,image,umbrella
ImageBind,flickr30k,10.71,24.35,image,umbrella
ImageBind,flickr30k,5.41,24.22,image,umbrella
ImageBind,flickr30k,7.83,22.22,image,umbrella
ImageBind,flickr30k,8.97,24.38,image,umbrella
ImageBind,flickr30k,10.56,22.29,image,umbrella
ImageBind,flickr30k,7.50,28.74,image,umbrella
ImageBind,flickr30k,7.40,25.66,image,umbrella
ImageBind,flickr30k,8.05,27.47,image,umbrella
ImageBind,flickr30k,9.75,24.96,image,umbrella
ImageBind,flickr30k,8.77,25.91,image,umbrella
ImageBind,flickr30k,9.31,20.56,image,umbrella
ImageBind,flickr30k,2.39,23.57,image,umbrella
ImageBind,flickr30k,5.70,24.62,image,umbrella
ImageBind,flickr30k,6.47,25.24,image,umbrella
ImageBind,flickr30k,8.33,24.79,image,umbrella
ImageBind,flickr30k,3.90,23.97,image,umbrella
ImageBind,flickr30k,5.27,27.74,image,umbrella
ImageBind,flickr30k,5.84,24.43,image,umbrella
ImageBind,flickr30k,4.28,24.73,image,umbrella
ImageBind,flickr30k,10.76,25.78,image,umbrella
ImageBind,flickr30k,9.50,23.56,image,umbrella
ImageBind,flickr30k,2.29,23.65,image,umbrella
ImageBind,flickr30k,9.75,22.61,image,umbrella
ImageBind,flickr30k,5.25,27.81,image,umbrella
ImageBind,flickr30k,8.97,25.26,image,umbrella
ImageBind,flickr30k,3.91,25.31,image,umbrella
ImageBind,flickr30k,8.06,22.25,image,umbrella
ImageBind,flickr30k,7.11,24.60,image,umbrella
ImageBind,flickr30k,4.23,26.44,image,umbrella
ImageBind,flickr30k,5.66,21.81,image,umbrella
ImageBind,flickr30k,8.35,25.40,image,umbrella
ImageBind,flickr30k,6.04,24.97,image,umbrella
ImageBind,flickr30k,6.35,26.80,image,umbrella
ImageBind,flickr30k,9.11,25.96,image,umbrella
ImageBind,flickr30k,9.85,26.29,image,umbrella
ImageBind,flickr30k,7.94,24.07,image,umbrella
ImageBind,flickr30k,5.93,25.46,image,umbrella
ImageBind,flickr30k,5.53,23.78,image,umbrella
ImageBind,flickr30k,4.68,21.17,image,umbrella
ImageBind,flickr30k,5.01,25.71,image,umbrella
ImageBind,flickr30k,8.83,22.22,image,umbrella
ImageBind,flickr30k,5.86,22.00,image,umbrella
ImageBind,flickr30k,7.21,25.32,image,umbrella
ImageBind,flickr30k,8.43,25.94,image,umbrella
ImageBind,flickr30k,8.84,26.92,image,umbrella
ImageBind,flickr30k,9.65,27.46,image,umbrella
ImageBind,flickr30k,6.68,23.29,image,umbrella
ImageBind,flickr30k,24.79,0.20,image,off-roader
ImageBind,flickr30k,26.92,0.53,image,off-roader
ImageBind,flickr30k,26.96,3.06,image,off-roader
ImageBind,flickr30k,26.02,0.98,image,off-roader
ImageBind,flickr30k,26.67,-0.47,image,off-roader
ImageBind,flickr30k,23.68,1.24,image,off-roader
ImageBind,flickr30k,26.50,-2.21,image,off-roader
ImageBind,flickr30k,29.04,3.14,image,off-roader
ImageBind,flickr30k,26.71,1.28,image,off-roader
ImageBind,flickr30k,23.05,1.70,image,off-roader
ImageBind,flickr30k,25.46,0.68,image,off-roader
ImageBind,flickr30k,24.09,-0.42,image,off-roader
ImageBind,flickr30k,21.44,-0.45,image,off-roader
ImageBind,flickr30k,23.20,-1.46,image,off-roader
ImageBind,flickr30k,25.72,1.01,image,off-roader
ImageBind,flickr30k,26.66,-0.03,image,off-roader
ImageBind,flickr30k,25.23,4.32,image,off-roader
ImageBind,flickr30k,27.05,4.56,image,off-roader
ImageBind,flickr30k,24.59,-0.77,image,off-roader
ImageBind,flickr30k,23.88,-1.38,image,off-roader
ImageBind,flickr30k,26.68,5.12,image,off-roader
ImageBind,flickr30k,24.65,2.91,image,off-roader
ImageBind,flickr30k,25.14,4.42,image,off-roader
ImageBind,flickr30k,26.09,2.47,image,off-roader
ImageBind,flickr30k,26.47,3.95,image,off-roader
ImageBind,flickr30k,27.31,-0.71,image,off-roader
ImageBind,flickr30k,25.18,4.35,image,off-roader
ImageBind,flickr30k,25.16,4.81,image,off-roader
ImageBind,flickr30k,24.94,1.54,image,off-roader
ImageBind,flickr30k,22.41,2.40,image,off-roader
ImageBind,flickr30k,23.90,4.66,image,off-roader
ImageBind,flickr30k,24.07,-1.99,image,off-roader
ImageBind,flickr30k,26.22,1.64,image,off-roader
ImageBind,flickr30k,27.83,1.70,image,off-roader
ImageBind,flickr30k,25.53,-0.33,image,off-roader
ImageBind,flickr30k,26.32,0.56,image,off-roader
ImageBind,flickr30k,21.58,-1.04,image,off-roader
ImageBind,flickr30k,28.12,0.56,image,off-roader
ImageBind,flickr30k,29.14,3.06,image,off-roader
ImageBind,flickr30k,22.97,-0.61,image,off-roader
ImageBind,flickr30k,22.06,-1.23,image,off-roader
ImageBind,flickr30k,21.11,-1.21,image,off-roader
ImageBind,flickr30k,25.66,2.09,image,off-roader
ImageBind,flickr30k,27.10,1.58,image,off-roader
ImageBind,flickr30k,26.21,-2.22,image,off-roader
ImageBind,flickr30k,26.31,-2.03,image,off-roader
ImageBind,flickr30k,27.33,3.22,image,off-roader
ImageBind,flickr30k,25.39,3.16,image,off-roader
ImageBind,flickr30k,23.99,-1.24,image,off-roader
ImageBind,flickr30k,25.91,4.75,image,off-roader
ImageBind,flickr30k,-19.17,2.46,image,racquet
ImageBind,flickr30k,-19.76,-1.42,image,racquet
ImageBind,flickr30k,-24.39,1.44,image,racquet
ImageBind,flickr30k,-25.36,-0.88,image,racquet
ImageBind,flickr30k,-22.81,-3.07,image,racquet
ImageBind,flickr30k,-23.04,-2.84,image,racquet
ImageBind,flickr30k,-23.23,3.12,image,racquet
ImageBind,flickr30k,-18.60,-1.87,image,racquet
ImageBind,flickr30k,-22.81,-0.70,image,racquet
ImageBind,flickr30k,-19.34,1.76,image,racquet
ImageBind,flickr30k,-21.98,1.07,image,racquet
ImageBind,flickr30k,-21.77,-2.51,image,racquet
ImageBind,flickr30k,-19.79,-3.11,image,racquet
ImageBind,flickr30k,-21.44,-2.48,image,racquet
ImageBind,flickr30k,-24.14,2.06,image,racquet
ImageBind,flickr30k,-24.00,0.39,image,racquet
ImageBind,flickr30k,-23.64,1.56,image,racquet
ImageBind,flickr30k,-21.57,-4.01,image,racquet
ImageBind,flickr30k,-24.30,0.70,image,racquet
ImageBind,flickr30k,-23.09,1.21,image,racquet
ImageBind,flickr30k,-18.68,-0.32,image,racquet
ImageBind,flickr30k,-19.16,-3.36,image,racquet
