Model,Dataset,x,y,modality,category
FLAVA,flickr30k,-21.39,-4.10,image,swing
FLAVA,flickr30k,-21.37,-1.28,image,swing
FLAVA,flickr30k,-27.94,1.37,image,swing
FLAVA,flickr30k,-25.80,-1.01,image,swing
FLAVA,flickr30k,-19.76,-0.18,image,swing
FLAVA,flickr30k,-28.10,4.85,image,swing
FLAVA,flickr30k,-27.24,-0.11,image,swing
FLAVA,flickr30k,-24.15,-0.16,image,swing
FLAVA,flickr30k,-23.27,-1.31,image,swing
FLAVA,flickr30k,-24.27,2.08,image,swing
FLAVA,flickr30k,-27.00,-2.56,image,swing
FLAVA,flickr30k,-24.07,-2.50,image,swing
FLAVA,flickr30k,-24.97,-1.44,image,swing
FLAVA,flickr30k,-22.32,-3.92,image,swing
FLAVA,flickr30k,-27.38,4.17,image,swing
FLAVA,flickr30k,-26.79,2.78,image,swing
FLAVA,flickr30k,-23.74,6.70,image,swing
FLAVA,flickr30k,-25.90,1.64,image,swing
FLAVA,flickr30k,-27.38,-0.24,image,swing
FLAVA,flickr30k,-28.85,1.28,image,swing
FLAVA,flickr30k,-26.83,2.79,image,swing
FLAVA,flickr30k,-27.09,-3.27,image,swing
FLAVA,flickr30k,-27.48,3.08,image,swing
FLAVA,flickr30k,-25.39,0.12,image,swing
FLAVA,flickr30k,-20.40,6.35,image,swing
FLAVA,flickr30k,-21.50,4.09,image,swing
FLAVA,flickr30k,-7.58,7.44,image,swing
FLAVA,flickr30k,-10.71,2.12,image,swing
FLAVA,flickr30k,-29.15,-1.46,image,swing
FLAVA,flickr30k,-24.10,-2.75,image,swing
FLAVA,flickr30k,-24.70,0.59,image,swing
FLAVA,flickr30k,-22.39,0.77,image,swing
FLAVA,flickr30k,-25.87,0.33,image,swing
FLAVA,flickr30k,-28.96,-0.43,image,swing
FLAVA,flickr30k,-23.60,1.18,image,swing
FLAVA,flickr30k,-26.11,1.31,image,swing
FLAVA,flickr30k,-28.71,2.79,image,swing
FLAVA,flickr30k,-24.38,1.33,image,swing
FLAVA,flickr30k,-25.73,-0.45,image,swing
FLAVA,flickr30k,-27.80,-1.48,image,swing
FLAVA,flickr30k,-25.73,4.76,image,swing
FLAVA,flickr30k,-25.50,4.91,image,swing
FLAVA,flickr30k,-25.82,2.31,image,swing
FLAVA,flickr30k,-22.22,2.16,image,swing
FLAVA,flickr30k,-27.06,-3.35,image,swing
FLAVA,flickr30k,-26.30,-1.28,image,swing
FLAVA,flickr30k,-27.49,0.72,image,swing
FLAVA,flickr30k,-23.62,3.27,image,swing
FLAVA,flickr30k,-22.91,-1.27,image,swing
FLAVA,flickr30k,-24.32,-0.45,image,swing
FLAVA,flickr30k,18.11,-19.35,image,volleyball
FLAVA,flickr30k,13.85,-15.59,image,volleyball
FLAVA,flickr30k,14.30,-11.28,image,volleyball
FLAVA,flickr30k,12.31,-17.08,image,volleyball
FLAVA,flickr30k,18.76,-19.41,image,volleyball
FLAVA,flickr30k,18.41,-20.03,image,volleyball
FLAVA,flickr30k,19.82,-19.76,image,volleyball
FLAVA,flickr30k,15.57,-17.93,image,volleyball
FLAVA,flickr30k,19.40,-20.87,image,volleyball
FLAVA,flickr30k,16.35,-21.28,image,volleyball
FLAVA,flickr30k,14.86,-21.89,image,volleyball
FLAVA,flickr30k,18.23,-21.51,image,volleyball
FLAVA,flickr30k,11.56,-21.70,image,volleyball
FLAVA,flickr30k,14.60,-22.72,image,volleyball
FLAVA,flickr30k,11.60,-19.75,image,volleyball
FLAVA,flickr30k,11.10,-14.55,image,volleyball
FLAVA,flickr30k,19.58,-19.52,image,volleyball
FLAVA,flickr30k,15.50,-21.62,image,volleyball
FLAVA,flickr30k,17.44,-20.00,image,volleyball
FLAVA,flickr30k,13.93,-10.42,image,volleyball
FLAVA,flickr30k,12.15,-18.60,image,volleyball
FLAVA,flickr30k,-1.89,-0.92,image,volleyball
FLAVA,flickr30k,10.66,-19.14,image,volleyball
FLAVA,flickr30k,11.30,-19.48,image,volleyball
FLAVA,flickr30k,13.24,-16.21,image,volleyball
FLAVA,flickr30k,12.87,-17.95,image,volleyball
FLAVA,flickr30k,12.70,-19.61,image,volleyball
FLAVA,flickr30k,16.40,-20.83,image,volleyball
FLAVA,flickr30k,15.01,-21.34,image,volleyball
FLAVA,flickr30k,9.53,-19.01,image,volleyball
FLAVA,flickr30k,14.03,-14.72,image,volleyball
FLAVA,flickr30k,13.72,-17.97,image,volleyball
FLAVA,flickr30k,11.63,-18.17,image,volleyball
FLAVA,flickr30k,11.51,-17.30,image,volleyball
FLAVA,flickr30k,10.61,-16.57,image,volleyball
FLAVA,flickr30k,12.08,-19.34,image,volleyball
FLAVA,flickr30k,11.55,-21.78,image,volleyball
FLAVA,flickr30k,11.24,-14.32,image,volleyball
FLAVA,flickr30k,17.86,-18.49,image,volleyball
FLAVA,flickr30k,1.60,-2.97,image,volleyball
FLAVA,flickr30k,5.97,-16.67,image,volleyball
FLAVA,flickr30k,14.59,-22.71,image,volleyball
FLAVA,flickr30k,18.22,-21.61,image,volleyball
FLAVA,flickr30k,13.55,-16.55,image,volleyball
FLAVA,flickr30k,12.93,-15.18,image,volleyball
FLAVA,flickr30k,14.16,-11.01,image,volleyball
FLAVA,flickr30k,19.67,-19.65,image,volleyball
FLAVA,flickr30k,12.95,-18.28,image,volleyball
FLAVA,flickr30k,11.87,-20.11,image,volleyball
FLAVA,flickr30k,-5.05,-0.17,image,volleyball
FLAVA,flickr30k,0.21,-26.71,image,racquet
FLAVA,flickr30k,-2.43,-23.59,image,racquet
FLAVA,flickr30k,-0.79,-25.37,image,racquet
FLAVA,flickr30k,0.13,-27.39,image,racquet
FLAVA,flickr30k,2.17,-24.55,image,racquet
FLAVA,flickr30k,1.92,-22.51,image,racquet
FLAVA,flickr30k,4.99,-25.18,image,racquet
FLAVA,flickr30k,2.76,-26.15,image,racquet
FLAVA,flickr30k,-0.06,-27.59,image,racquet
FLAVA,flickr30k,3.93,-24.63,image,racquet
FLAVA,flickr30k,3.77,-26.82,image,racquet
FLAVA,flickr30k,5.55,-25.50,image,racquet
FLAVA,flickr30k,-1.77,-17.11,image,racquet
FLAVA,flickr30k,-0.73,-25.24,image,racquet
FLAVA,flickr30k,4.17,-25.34,image,racquet
FLAVA,flickr30k,1.69,-26.21,image,racquet
FLAVA,flickr30k,1.88,-22.63,image,racquet
FLAVA,flickr30k,3.40,-28.24,image,racquet
FLAVA,flickr30k,3.79,-27.47,image,racquet
FLAVA,flickr30k,0.45,-19.51,image,racquet
FLAVA,flickr30k,4.09,-25.11,image,racquet
FLAVA,flickr30k,4.38,-22.69,image,racquet
FLAVA,flickr30k,5.81,-27.14,image,racquet
FLAVA,flickr30k,2.83,-27.68,image,racquet
FLAVA,flickr30k,0.33,-19.37,image,racquet
FLAVA,flickr30k,0.16,-25.77,image,racquet
FLAVA,flickr30k,-1.08,-24.79,image,racquet
FLAVA,flickr30k,0.04,-27.78,image,racquet
FLAVA,flickr30k,11.46,-1.66,image,racquet
FLAVA,flickr30k,2.06,-27.74,image,racquet
FLAVA,flickr30k,-1.28,-21.54,image,racquet
FLAVA,flickr30k,3.35,-21.79,image,racquet
