Model,Dataset,x,y,modality,category
FLAVA,flickr30k,15.80,22.52,image,ski
FLAVA,flickr30k,12.38,21.23,image,ski
FLAVA,flickr30k,8.14,27.93,image,ski
FLAVA,flickr30k,16.19,20.73,image,ski
FLAVA,flickr30k,9.69,22.64,image,ski
FLAVA,flickr30k,13.16,23.64,image,ski
FLAVA,flickr30k,17.03,22.32,image,ski
FLAVA,flickr30k,9.45,21.50,image,ski
FLAVA,flickr30k,13.12,18.20,image,ski
FLAVA,flickr30k,11.44,22.35,image,ski
FLAVA,flickr30k,11.36,21.45,image,ski
FLAVA,flickr30k,6.43,23.74,image,ski
FLAVA,flickr30k,8.01,27.05,image,ski
FLAVA,flickr30k,16.75,19.26,image,ski
FLAVA,flickr30k,10.62,20.45,image,ski
FLAVA,flickr30k,9.95,23.92,image,ski
FLAVA,flickr30k,7.16,24.40,image,ski
FLAVA,flickr30k,5.97,19.09,image,ski
FLAVA,flickr30k,8.38,23.08,image,ski
FLAVA,flickr30k,6.68,25.43,image,ski
FLAVA,flickr30k,9.23,25.60,image,ski
FLAVA,flickr30k,9.10,20.00,image,ski
FLAVA,flickr30k,8.92,23.62,image,ski
FLAVA,flickr30k,16.56,19.63,image,ski
FLAVA,flickr30k,17.16,20.52,image,ski
FLAVA,flickr30k,12.65,22.81,image,ski
FLAVA,flickr30k,11.49,16.82,image,ski
FLAVA,flickr30k,10.63,21.67,image,ski
FLAVA,flickr30k,9.17,26.43,image,ski
FLAVA,flickr30k,11.51,25.33,image,ski
FLAVA,flickr30k,15.33,22.39,image,ski
FLAVA,flickr30k,12.03,20.85,image,ski
FLAVA,flickr30k,11.48,20.35,image,ski
FLAVA,flickr30k,14.82,24.06,image,ski
FLAVA,flickr30k,10.51,24.93,image,ski
FLAVA,flickr30k,11.89,25.79,image,ski
FLAVA,flickr30k,14.81,18.54,image,ski
FLAVA,flickr30k,9.19,25.57,image,ski
FLAVA,flickr30k,10.41,16.43,image,ski
FLAVA,flickr30k,13.77,21.88,image,ski
FLAVA,flickr30k,11.29,18.81,image,ski
FLAVA,flickr30k,13.43,19.92,image,ski
FLAVA,flickr30k,11.30,23.22,image,ski
FLAVA,flickr30k,15.13,22.01,image,ski
FLAVA,flickr30k,15.11,19.98,image,ski
FLAVA,flickr30k,6.78,22.32,image,ski
FLAVA,flickr30k,13.30,18.36,image,ski
FLAVA,flickr30k,11.80,22.60,image,ski
FLAVA,flickr30k,15.98,20.39,image,ski
FLAVA,flickr30k,14.81,23.42,image,ski
FLAVA,flickr30k,-10.28,-24.22,image,volleyball
FLAVA,flickr30k,-10.01,-32.87,image,volleyball
FLAVA,flickr30k,-11.12,-30.92,image,volleyball
FLAVA,flickr30k,-8.46,-25.71,image,volleyball
FLAVA,flickr30k,-2.39,-21.15,image,volleyball
FLAVA,flickr30k,-7.59,-25.61,image,volleyball
FLAVA,flickr30k,-9.92,-32.27,image,volleyball
FLAVA,flickr30k,-12.10,-30.82,image,volleyball
FLAVA,flickr30k,-8.81,-33.20,image,volleyball
FLAVA,flickr30k,-11.88,-30.47,image,volleyball
FLAVA,flickr30k,-6.20,-22.87,image,volleyball
FLAVA,flickr30k,-11.12,-31.96,image,volleyball
FLAVA,flickr30k,1.17,-20.72,image,volleyball
FLAVA,flickr30k,-0.90,-21.54,image,volleyball
FLAVA,flickr30k,-11.44,-32.83,image,volleyball
FLAVA,flickr30k,-9.83,-26.95,image,volleyball
FLAVA,flickr30k,-12.10,-26.47,image,volleyball
FLAVA,flickr30k,-9.45,-31.50,image,volleyball
FLAVA,flickr30k,-10.63,-30.66,image,volleyball
FLAVA,flickr30k,-12.76,-24.70,image,volleyball
FLAVA,flickr30k,-7.00,-26.96,image,volleyball
FLAVA,flickr30k,-8.87,-27.07,image,volleyball
FLAVA,flickr30k,-10.81,-33.80,image,volleyball
FLAVA,flickr30k,-13.99,-27.60,image,volleyball
FLAVA,flickr30k,-11.80,-27.12,image,volleyball
FLAVA,flickr30k,-8.75,-25.99,image,volleyball
FLAVA,flickr30k,-13.23,-30.08,image,volleyball
FLAVA,flickr30k,3.56,-5.15,image,volleyball
FLAVA,flickr30k,-12.43,-27.19,image,volleyball
