Model,Dataset,x,y,modality,category
CLIP_ViT-B32,mscoco,26.98,-1.93,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.95,-2.13,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.30,-2.87,image,wash-hand basin
CLIP_ViT-B32,mscoco,25.69,-2.23,image,wash-hand basin
CLIP_ViT-B32,mscoco,25.78,-2.01,image,wash-hand basin
CLIP_ViT-B32,mscoco,24.18,-6.17,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.21,-2.23,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.94,-3.48,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.38,-3.54,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.91,-3.59,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.81,-3.94,image,wash-hand basin
CLIP_ViT-B32,mscoco,25.32,-0.65,image,wash-hand basin
CLIP_ViT-B32,mscoco,24.15,-3.12,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.92,-2.98,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.67,-4.74,image,wash-hand basin
CLIP_ViT-B32,mscoco,24.92,-2.40,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.24,-1.36,image,wash-hand basin
CLIP_ViT-B32,mscoco,24.90,-1.79,image,wash-hand basin
CLIP_ViT-B32,mscoco,24.20,-6.15,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.06,-2.29,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.04,-1.49,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.48,-2.68,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.98,-0.80,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.89,-2.54,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.67,-2.81,image,wash-hand basin
CLIP_ViT-B32,mscoco,24.20,-6.14,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.54,-3.42,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.59,-1.83,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.09,-3.72,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.02,-0.99,image,wash-hand basin
CLIP_ViT-B32,mscoco,25.65,-2.95,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.59,-1.21,image,wash-hand basin
CLIP_ViT-B32,mscoco,24.13,-3.21,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.28,-3.19,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.82,-0.53,image,wash-hand basin
CLIP_ViT-B32,mscoco,24.46,-1.65,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.09,-2.75,image,wash-hand basin
CLIP_ViT-B32,mscoco,29.21,-2.70,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.80,-4.52,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.19,-2.59,image,wash-hand basin
CLIP_ViT-B32,mscoco,29.22,-1.41,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.46,-1.57,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.41,-3.71,image,wash-hand basin
CLIP_ViT-B32,mscoco,27.96,-3.11,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.06,-2.14,image,wash-hand basin
CLIP_ViT-B32,mscoco,25.39,-4.13,image,wash-hand basin
CLIP_ViT-B32,mscoco,28.16,-3.06,image,wash-hand basin
CLIP_ViT-B32,mscoco,24.20,-6.15,image,wash-hand basin
CLIP_ViT-B32,mscoco,26.12,-2.00,image,wash-hand basin
CLIP_ViT-B32,mscoco,29.45,-3.07,image,wash-hand basin
CLIP_ViT-B32,mscoco,-25.14,17.57,image,Elephas maximus
CLIP_ViT-B32,mscoco,-23.39,17.64,image,Elephas maximus
CLIP_ViT-B32,mscoco,-20.81,19.24,image,Elephas maximus
CLIP_ViT-B32,mscoco,-26.10,17.48,image,Elephas maximus
CLIP_ViT-B32,mscoco,-24.17,17.86,image,Elephas maximus
CLIP_ViT-B32,mscoco,-21.92,20.14,image,Elephas maximus
CLIP_ViT-B32,mscoco,-23.86,18.11,image,Elephas maximus
CLIP_ViT-B32,mscoco,-23.46,18.95,image,Elephas maximus
CLIP_ViT-B32,mscoco,-24.27,16.95,image,Elephas maximus
