Model,Dataset,x,y,modality,category
CyCLIP,flickr30k,-4.86,17.72,image,ski
CyCLIP,flickr30k,-8.80,21.04,image,ski
CyCLIP,flickr30k,-10.62,23.61,image,ski
CyCLIP,flickr30k,-6.13,17.93,image,ski
CyCLIP,flickr30k,-7.60,21.80,image,ski
CyCLIP,flickr30k,-5.09,23.69,image,ski
CyCLIP,flickr30k,-3.26,18.08,image,ski
CyCLIP,flickr30k,-5.52,22.19,image,ski
CyCLIP,flickr30k,-6.82,17.41,image,ski
CyCLIP,flickr30k,-6.81,21.24,image,ski
CyCLIP,flickr30k,-6.81,20.44,image,ski
CyCLIP,flickr30k,-9.05,22.48,image,ski
CyCLIP,flickr30k,-9.57,23.26,image,ski
CyCLIP,flickr30k,-8.94,18.99,image,ski
CyCLIP,flickr30k,-6.20,20.26,image,ski
CyCLIP,flickr30k,-6.32,23.27,image,ski
CyCLIP,flickr30k,-7.42,22.69,image,ski
CyCLIP,flickr30k,-9.22,20.36,image,ski
CyCLIP,flickr30k,-7.09,23.39,image,ski
CyCLIP,flickr30k,-10.74,23.89,image,ski
CyCLIP,flickr30k,-7.25,24.90,image,ski
CyCLIP,flickr30k,-7.70,20.80,image,ski
CyCLIP,flickr30k,-7.33,22.51,image,ski
CyCLIP,flickr30k,-4.54,16.67,image,ski
CyCLIP,flickr30k,-10.40,18.89,image,ski
CyCLIP,flickr30k,-4.43,20.72,image,ski
CyCLIP,flickr30k,-8.97,15.82,image,ski
CyCLIP,flickr30k,-6.78,19.81,image,ski
CyCLIP,flickr30k,-7.96,23.82,image,ski
CyCLIP,flickr30k,-4.11,21.51,image,ski
CyCLIP,flickr30k,-4.55,19.26,image,ski
CyCLIP,flickr30k,-6.94,19.23,image,ski
CyCLIP,flickr30k,-5.32,20.52,image,ski
CyCLIP,flickr30k,-3.53,18.94,image,ski
CyCLIP,flickr30k,-4.33,22.41,image,ski
CyCLIP,flickr30k,-9.59,21.83,image,ski
CyCLIP,flickr30k,-5.69,17.04,image,ski
CyCLIP,flickr30k,-7.49,24.70,image,ski
CyCLIP,flickr30k,-8.85,17.13,image,ski
CyCLIP,flickr30k,-8.25,19.95,image,ski
CyCLIP,flickr30k,-3.34,21.67,image,ski
CyCLIP,flickr30k,-7.16,18.38,image,ski
CyCLIP,flickr30k,-6.75,21.36,image,ski
CyCLIP,flickr30k,-5.32,19.49,image,ski
CyCLIP,flickr30k,-8.07,18.34,image,ski
CyCLIP,flickr30k,-8.83,25.01,image,ski
CyCLIP,flickr30k,-8.27,16.13,image,ski
CyCLIP,flickr30k,-5.93,21.85,image,ski
CyCLIP,flickr30k,-6.06,16.00,image,ski
CyCLIP,flickr30k,-4.29,18.57,image,ski
CyCLIP,flickr30k,-13.64,2.77,image,volleyball
CyCLIP,flickr30k,-17.41,-6.78,image,volleyball
CyCLIP,flickr30k,-19.31,-7.05,image,volleyball
CyCLIP,flickr30k,-15.56,-0.47,image,volleyball
CyCLIP,flickr30k,-12.28,0.52,image,volleyball
CyCLIP,flickr30k,-12.90,-0.75,image,volleyball
CyCLIP,flickr30k,-16.46,-5.21,image,volleyball
CyCLIP,flickr30k,-18.65,-6.42,image,volleyball
CyCLIP,flickr30k,-16.13,-6.83,image,volleyball
CyCLIP,flickr30k,-20.37,-5.08,image,volleyball
CyCLIP,flickr30k,-18.05,-2.57,image,volleyball
CyCLIP,flickr30k,-17.37,-5.24,image,volleyball
CyCLIP,flickr30k,-10.81,-18.97,image,volleyball
CyCLIP,flickr30k,-15.86,-3.85,image,volleyball
CyCLIP,flickr30k,-19.31,-7.62,image,volleyball
CyCLIP,flickr30k,-16.19,-1.89,image,volleyball
CyCLIP,flickr30k,-14.45,-0.65,image,volleyball
CyCLIP,flickr30k,-17.56,-4.89,image,volleyball
CyCLIP,flickr30k,-17.28,-8.17,image,volleyball
CyCLIP,flickr30k,-17.07,0.47,image,volleyball
CyCLIP,flickr30k,-13.52,1.34,image,volleyball
CyCLIP,flickr30k,-16.24,-4.30,image,volleyball
CyCLIP,flickr30k,-18.59,-9.21,image,volleyball
CyCLIP,flickr30k,-14.01,2.43,image,volleyball
CyCLIP,flickr30k,-15.88,-2.06,image,volleyball
CyCLIP,flickr30k,-15.15,-0.41,image,volleyball
CyCLIP,flickr30k,-17.05,-9.24,image,volleyball
CyCLIP,flickr30k,-1.25,3.69,image,volleyball
CyCLIP,flickr30k,-15.52,0.44,image,volleyball
CyCLIP,flickr30k,-10.93,-2.13,image,volleyball
CyCLIP,flickr30k,-17.11,-2.78,image,volleyball
CyCLIP,flickr30k,-15.87,-1.09,image,volleyball
CyCLIP,flickr30k,-14.33,-0.28,image,volleyball
CyCLIP,flickr30k,-2.87,8.32,image,volleyball
CyCLIP,flickr30k,-16.61,0.68,image,volleyball
CyCLIP,flickr30k,-16.30,-5.85,image,volleyball
CyCLIP,flickr30k,-15.55,-2.62,image,volleyball
CyCLIP,flickr30k,-14.77,0.95,image,volleyball
CyCLIP,flickr30k,-14.60,2.27,image,volleyball
CyCLIP,flickr30k,-11.97,-1.92,image,volleyball
CyCLIP,flickr30k,-18.30,-2.86,image,volleyball
CyCLIP,flickr30k,-12.55,-2.82,image,volleyball
CyCLIP,flickr30k,-13.10,0.67,image,volleyball
CyCLIP,flickr30k,-19.98,-9.45,image,volleyball
CyCLIP,flickr30k,-17.71,-6.79,image,volleyball
CyCLIP,flickr30k,-18.80,-9.11,image,volleyball
CyCLIP,flickr30k,-16.53,-7.69,image,volleyball
CyCLIP,flickr30k,-19.15,-9.89,image,volleyball
CyCLIP,flickr30k,-17.09,-9.08,image,volleyball
CyCLIP,flickr30k,-11.00,-0.38,image,volleyball
CyCLIP,flickr30k,22.88,-1.63,image,umbrella
CyCLIP,flickr30k,24.89,-4.16,image,umbrella
CyCLIP,flickr30k,22.72,-3.68,image,umbrella
CyCLIP,flickr30k,18.62,-3.48,image,umbrella
CyCLIP,flickr30k,18.80,-2.54,image,umbrella
CyCLIP,flickr30k,17.14,-0.32,image,umbrella
CyCLIP,flickr30k,21.62,-1.54,image,umbrella
CyCLIP,flickr30k,19.95,0.03,image,umbrella
CyCLIP,flickr30k,21.50,-4.59,image,umbrella
CyCLIP,flickr30k,20.36,-1.34,image,umbrella
CyCLIP,flickr30k,15.65,-4.10,image,umbrella
CyCLIP,flickr30k,19.42,-1.98,image,umbrella
CyCLIP,flickr30k,17.74,0.54,image,umbrella
CyCLIP,flickr30k,25.22,-0.17,image,umbrella
CyCLIP,flickr30k,15.02,1.56,image,umbrella
CyCLIP,flickr30k,20.20,-4.33,image,umbrella
CyCLIP,flickr30k,18.59,-0.42,image,umbrella
CyCLIP,flickr30k,21.29,-3.51,image,umbrella
CyCLIP,flickr30k,19.14,1.38,image,umbrella
CyCLIP,flickr30k,18.57,-2.40,image,umbrella
CyCLIP,flickr30k,13.12,-6.48,image,umbrella
CyCLIP,flickr30k,25.09,-1.04,image,umbrella
CyCLIP,flickr30k,3.14,1.13,image,umbrella
CyCLIP,flickr30k,12.86,-7.46,image,umbrella
CyCLIP,flickr30k,23.21,-0.45,image,umbrella
CyCLIP,flickr30k,22.14,-1.66,image,umbrella
CyCLIP,flickr30k,15.17,-12.14,image,umbrella
CyCLIP,flickr30k,19.31,0.10,image,umbrella
CyCLIP,flickr30k,21.65,2.17,image,umbrella
CyCLIP,flickr30k,21.86,-0.37,image,umbrella
CyCLIP,flickr30k,21.07,-0.73,image,umbrella
CyCLIP,flickr30k,19.84,-3.25,image,umbrella
CyCLIP,flickr30k,20.59,-1.79,image,umbrella
CyCLIP,flickr30k,22.26,-2.37,image,umbrella
CyCLIP,flickr30k,19.78,-1.23,image,umbrella
CyCLIP,flickr30k,20.37,-0.68,image,umbrella
CyCLIP,flickr30k,21.23,1.39,image,umbrella
CyCLIP,flickr30k,23.81,-2.34,image,umbrella
CyCLIP,flickr30k,16.08,-4.47,image,umbrella
CyCLIP,flickr30k,20.83,0.58,image,umbrella
CyCLIP,flickr30k,25.51,-2.04,image,umbrella
CyCLIP,flickr30k,20.77,-2.70,image,umbrella
CyCLIP,flickr30k,24.19,-4.28,image,umbrella
CyCLIP,flickr30k,20.99,-1.71,image,umbrella
CyCLIP,flickr30k,22.24,-2.69,image,umbrella
CyCLIP,flickr30k,12.21,-1.79,image,umbrella
CyCLIP,flickr30k,25.00,-5.42,image,umbrella
CyCLIP,flickr30k,22.55,-5.14,image,umbrella
CyCLIP,flickr30k,21.62,-2.47,image,umbrella
CyCLIP,flickr30k,23.78,-3.80,image,umbrella
CyCLIP,flickr30k,4.02,4.17,image,monocycle
CyCLIP,flickr30k,7.45,3.71,image,monocycle
CyCLIP,flickr30k,5.86,9.12,image,monocycle
CyCLIP,flickr30k,1.79,7.22,image,monocycle
CyCLIP,flickr30k,6.91,5.36,image,monocycle
CyCLIP,flickr30k,-0.75,12.88,image,monocycle
CyCLIP,flickr30k,0.52,9.18,image,monocycle
CyCLIP,flickr30k,1.63,6.32,image,monocycle
CyCLIP,flickr30k,3.37,11.03,image,monocycle
CyCLIP,flickr30k,3.13,7.30,image,monocycle
CyCLIP,flickr30k,9.72,3.25,image,monocycle
CyCLIP,flickr30k,5.95,9.78,image,monocycle
CyCLIP,flickr30k,-1.11,14.73,image,monocycle
CyCLIP,flickr30k,-2.47,15.30,image,monocycle
CyCLIP,flickr30k,5.37,8.89,image,monocycle
CyCLIP,flickr30k,6.42,11.20,image,monocycle
CyCLIP,flickr30k,3.37,4.15,image,monocycle
CyCLIP,flickr30k,8.90,4.25,image,monocycle
CyCLIP,flickr30k,5.30,10.08,image,monocycle
CyCLIP,flickr30k,2.52,10.06,image,monocycle
CyCLIP,flickr30k,4.96,5.85,image,monocycle
CyCLIP,flickr30k,8.73,3.77,image,monocycle
CyCLIP,flickr30k,4.15,9.75,image,monocycle
CyCLIP,flickr30k,6.55,6.63,image,monocycle
CyCLIP,flickr30k,5.21,7.64,image,monocycle
CyCLIP,flickr30k,1.27,10.83,image,monocycle
CyCLIP,flickr30k,0.01,8.48,image,monocycle
CyCLIP,flickr30k,2.87,12.13,image,monocycle
CyCLIP,flickr30k,8.42,4.44,image,monocycle
CyCLIP,flickr30k,0.32,6.80,image,monocycle
CyCLIP,flickr30k,3.10,12.06,image,monocycle
CyCLIP,flickr30k,4.41,10.70,image,monocycle
CyCLIP,flickr30k,2.51,9.36,image,monocycle
CyCLIP,flickr30k,-0.03,14.55,image,monocycle
CyCLIP,flickr30k,-2.36,14.46,image,monocycle
CyCLIP,flickr30k,5.01,11.49,image,monocycle
CyCLIP,flickr30k,2.04,14.01,image,monocycle
CyCLIP,flickr30k,-2.26,8.75,image,monocycle
CyCLIP,flickr30k,2.52,10.88,image,monocycle
CyCLIP,flickr30k,6.86,8.91,image,monocycle
CyCLIP,flickr30k,15.82,6.44,image,monocycle
CyCLIP,flickr30k,-1.22,9.17,image,monocycle
CyCLIP,flickr30k,2.27,6.93,image,monocycle
CyCLIP,flickr30k,-2.62,14.35,image,monocycle
CyCLIP,flickr30k,-0.31,6.31,image,monocycle
CyCLIP,flickr30k,3.18,1.26,image,monocycle
CyCLIP,flickr30k,3.96,8.46,image,monocycle
CyCLIP,flickr30k,6.57,10.21,image,monocycle
CyCLIP,flickr30k,5.63,7.94,image,monocycle
CyCLIP,flickr30k,-0.71,4.67,image,monocycle
CyCLIP,flickr30k,-9.82,-20.69,image,soccer ball
CyCLIP,flickr30k,-15.21,-18.68,image,soccer ball
CyCLIP,flickr30k,-13.87,-22.17,image,soccer ball
CyCLIP,flickr30k,-7.32,-22.60,image,soccer ball
CyCLIP,flickr30k,-8.63,-22.18,image,soccer ball
CyCLIP,flickr30k,-4.02,-13.66,image,soccer ball
CyCLIP,flickr30k,-9.56,-19.02,image,soccer ball
CyCLIP,flickr30k,-7.75,-17.53,image,soccer ball
CyCLIP,flickr30k,-17.60,-21.13,image,soccer ball
CyCLIP,flickr30k,-6.41,-14.92,image,soccer ball
CyCLIP,flickr30k,-13.54,-18.40,image,soccer ball
CyCLIP,flickr30k,-15.01,-21.82,image,soccer ball
CyCLIP,flickr30k,-9.04,-21.99,image,soccer ball
CyCLIP,flickr30k,-11.51,-20.14,image,soccer ball
CyCLIP,flickr30k,-13.44,-21.89,image,soccer ball
CyCLIP,flickr30k,-7.92,-20.50,image,soccer ball
CyCLIP,flickr30k,-10.91,-19.78,image,soccer ball
CyCLIP,flickr30k,-16.92,-24.00,image,soccer ball
CyCLIP,flickr30k,-15.92,-25.10,image,soccer ball
CyCLIP,flickr30k,-14.68,-18.65,image,soccer ball
CyCLIP,flickr30k,-13.40,-23.33,image,soccer ball
CyCLIP,flickr30k,-8.41,-23.67,image,soccer ball
CyCLIP,flickr30k,-12.12,-23.03,image,soccer ball
CyCLIP,flickr30k,-8.17,-17.01,image,soccer ball
CyCLIP,flickr30k,-11.97,-21.97,image,soccer ball
CyCLIP,flickr30k,-15.08,-23.46,image,soccer ball
CyCLIP,flickr30k,-11.38,-20.83,image,soccer ball
CyCLIP,flickr30k,-11.21,-23.51,image,soccer ball
CyCLIP,flickr30k,-14.05,-19.11,image,soccer ball
CyCLIP,flickr30k,-13.20,-21.28,image,soccer ball
CyCLIP,flickr30k,-14.38,-20.26,image,soccer ball
CyCLIP,flickr30k,-13.17,-20.15,image,soccer ball
CyCLIP,flickr30k,-11.95,-24.51,image,soccer ball
CyCLIP,flickr30k,-15.05,-24.97,image,soccer ball
CyCLIP,flickr30k,-15.37,-24.26,image,soccer ball
CyCLIP,flickr30k,-14.11,-23.35,image,soccer ball
CyCLIP,flickr30k,-10.56,-21.96,image,soccer ball
CyCLIP,flickr30k,-9.53,-23.52,image,soccer ball
CyCLIP,flickr30k,-12.23,-20.33,image,soccer ball
CyCLIP,flickr30k,-8.57,-20.49,image,soccer ball
CyCLIP,flickr30k,-12.42,-21.35,image,soccer ball
CyCLIP,flickr30k,-15.46,-23.11,image,soccer ball
CyCLIP,flickr30k,-15.58,-24.84,image,soccer ball
CyCLIP,flickr30k,-10.97,-20.98,image,soccer ball
CyCLIP,flickr30k,-9.80,-21.74,image,soccer ball
CyCLIP,flickr30k,-12.36,-23.82,image,soccer ball
CyCLIP,flickr30k,-13.40,-25.01,image,soccer ball
CyCLIP,flickr30k,-3.30,-13.40,image,soccer ball
CyCLIP,flickr30k,-7.16,-22.55,image,soccer ball
CyCLIP,flickr30k,-17.61,-21.10,image,soccer ball
CyCLIP,flickr30k,-0.14,23.03,text,ski
CyCLIP,flickr30k,-0.05,28.10,text,ski
CyCLIP,flickr30k,2.71,26.92,text,ski
CyCLIP,flickr30k,4.60,30.10,text,ski
CyCLIP,flickr30k,-0.24,25.10,text,ski
CyCLIP,flickr30k,3.13,30.18,text,ski
CyCLIP,flickr30k,1.03,23.90,text,ski
CyCLIP,flickr30k,-1.72,30.89,text,ski
CyCLIP,flickr30k,-3.26,25.24,text,ski
CyCLIP,flickr30k,-1.50,28.09,text,ski
CyCLIP,flickr30k,-1.61,26.60,text,ski
CyCLIP,flickr30k,-0.42,30.24,text,ski
CyCLIP,flickr30k,-6.77,27.20,text,ski
CyCLIP,flickr30k,-4.33,29.19,text,ski
CyCLIP,flickr30k,-1.15,25.93,text,ski
CyCLIP,flickr30k,-2.67,26.05,text,ski
CyCLIP,flickr30k,-0.54,27.07,text,ski
CyCLIP,flickr30k,1.49,31.36,text,ski
CyCLIP,flickr30k,0.14,26.94,text,ski
CyCLIP,flickr30k,0.07,28.57,text,ski
CyCLIP,flickr30k,-3.98,28.24,text,ski
CyCLIP,flickr30k,-1.53,25.61,text,ski
CyCLIP,flickr30k,3.05,29.19,text,ski
CyCLIP,flickr30k,2.85,24.77,text,ski
CyCLIP,flickr30k,1.15,26.93,text,ski
CyCLIP,flickr30k,-2.65,26.61,text,ski
CyCLIP,flickr30k,-0.24,31.44,text,ski
