img id,caption,category
126486,A group of giraffes in an enclosure at the zoo,Acinonyx jubatus
332027,A giraffe standing in a pasture with a large rock in front of him.,Acinonyx jubatus
580693,A herd of giraffes sit and stand in the desert.,Acinonyx jubatus
547391,Two adult and one baby giraffe stand by a gate.,Acinonyx jubatus
246104,A giraffe standing in a green field in front of trees.,Acinonyx jubatus
211069,Two giraffes walking in an open wooded area.,Acinonyx jubatus
283982,Two giraffe standing in the grass surrounded by fallen trees.,Acinonyx jubatus
413121,Several giraffes wander around their enclosure at the zoo.,Acinonyx jubatus
70923,Two juvenile giraffes are nursing from their mother in the grasslands.,Acinonyx jubatus
430804,Zebras and giraffes eat and rest on an open plain.,Acinonyx jubatus
334080,Two giraffes standing the open away form one giraffe hiding in the trees.,Acinonyx jubatus
152253,A herd of giraffe standing on top of a lush green field.,Acinonyx jubatus
415839,some giraffes standing around a little bush ,Acinonyx jubatus
169959,Two giraffes eating from a a group of tall trees. ,Acinonyx jubatus
78323,a couple of giraffes in a grassy field,Acinonyx jubatus
462770,A giraffe looking at something while standing in a small pasture.,Acinonyx jubatus
277592,A giraffe is standing in a lot behind two rocks.,Acinonyx jubatus
63115,a few giraffes are walking around a large field,Acinonyx jubatus
315961,Four giraffes and a golf cart behind a large fence.,Acinonyx jubatus
38310,Six giraffes playing in a field with trees in the background.,Acinonyx jubatus
274562,Two giraffes that are laying down in the grass.,Acinonyx jubatus
402359,Three giraffes standing in front of some artwork depicting ancient Egypt.,Acinonyx jubatus
329939,a trio of giraffes running through golden grass,Acinonyx jubatus
35400,A giraffe laying in a lush green grass covered field.,Acinonyx jubatus
173897,some giraffes on a dirt ground with trees in the background,Acinonyx jubatus
63777,Three giraffes are standing in the savannah near trees.,Acinonyx jubatus
522665,A group of giraffes standing together in their zoo enclosure.,Acinonyx jubatus
529532,a couple of giraffes stand next to an ostrich ,Acinonyx jubatus
136168,there are many giraffes standing around a tree,Acinonyx jubatus
547783,A group of giraffes standing in green grass.,Acinonyx jubatus
193105,a group of giraffes standing on a green field.,Acinonyx jubatus
355740,A few animals standing together in a fenced in area,Acinonyx jubatus
107168,The giraffes are lounging together on the grass.,Acinonyx jubatus
422296,"Two giraffes in captivity, one of them is eating from a trough.",Acinonyx jubatus
289486,a number of giraffes in a field near trees ,Acinonyx jubatus
418912,A girl leans on a railing looking at a giraffe.,Acinonyx jubatus
546632,A giraffe standing alone in a large field.,Acinonyx jubatus
59386,a herd of giraffes eat on some tree leafs ,Acinonyx jubatus
192171,A tall giraffe is running on short yellow grass by trees.,Acinonyx jubatus
281562,Two giraffes looking over a large rocky structure in a grassy area.,Acinonyx jubatus
362785,Two giraffes walking close together pass a tree. ,Acinonyx jubatus
350425,Group of giraffes standing in open area with rock structure nearby.,Acinonyx jubatus
206899,Some very pretty giraffes in a big grassy field.,Acinonyx jubatus
243262,A couple of giraffes standing in a field surrounded by trees.,Acinonyx jubatus
72187,"A giraffe wanders through the plains, searching for a tall tree to graze on.",Acinonyx jubatus
403705,Two giraffes that are standing in the grass.,Acinonyx jubatus
518605,Five giraffes and two zebras standing in a grassy field.,Acinonyx jubatus
8603,A tall giraffe is followed by a small giraffe in brown grass.,Acinonyx jubatus
256809,Two giraffes standing on ground with trees in the background.,Acinonyx jubatus
275210,A giraffe standing on top of a dry grass field.,Acinonyx jubatus
577520,A open bar area at an empty restaurant ,eatery
479707,A group of elderly men and women sit at a dinner table. ,eatery
5587,A tiered plate full of pastries at a full restaurant.,eatery
293524,A group of elderly friends seated at a restaurant table.,eatery
336892,A banquet room filled with white tables and people sitting around them enjoying a meal.,eatery
477442,People sitting at a table eating a meal.,eatery
