img id,caption,category
7131011211,A person with an umbrella is crossing a street using a crosswalk .,umbrella
4771254001,a woman holds a white umbrella .,umbrella
4637122547,"A young Asian girl in orange pants , gold jewelry , and a gold crown , holds an orange parasol while she walks through a grassy park with others .",umbrella
4831482968,"A woman , holding a red parasol , takes a picture while looking over a wall .",umbrella
4860102706,Two young girls walk down a walkway with an umbrella .,umbrella
2426303900,Two little kids are in a bathtub with a yellow and blue umbrella .,umbrella
4487287116,A woman in a red coat is walking with a shopping bad and a large black umbrella .,umbrella
6040615333,A man sitting on a giant beanbag on a beach .,umbrella
4928592495,Two men in suits under an umbrella and in front of graffiti .,umbrella
595063831,A man in a checkered blue and green shirt is holding a clear umbrella and walking down a street .,umbrella
4799365714,A businessman holds an umbrella over himself while the street is filled with rain .,umbrella
4526155267,An elderly woman with a pink umbrella is walking down the street .,umbrella
4474030521,A woman dressed in all black walks with a red umbrella on a rainy day .,umbrella
4536808026,A monk in his red robe holds an umbrella outside of a temple .,umbrella
4358945591,A girl with white and red makeup holding a red umbrella .,umbrella
4829028377,Three women are standing outside holding umbrellas .,umbrella
4119439324,A man in a pink shirt running through the rain with a newspaper to cover his head .,umbrella
4478960177,Woman with purple umbrella walking down wet city street .,umbrella
73647680,A woman with dark hair is holding her baby boy .,umbrella
182246705,"A child , carrying a closed blue umbrella , is walking with another child who is under a yellow umbrella , on a muddy path .",umbrella
4963339615,Two girls walking underneath a purple umbrella .,umbrella
3302986588,A young boy with a blue umbrella waits outside a shop .,umbrella
4680516319,A cold overcast day in New York City .,umbrella
4628337496,A woman shielding her face from the sun with a colorful umbrella .,umbrella
4951904588,"These little girls are in Chinese geisha outfits and makeup , holding red umbrellas .",umbrella
986440271,A young woman in a red flowered dress and a multicolored umbrella is taking a picture of something and there is a large tree in the background .,umbrella
3628184570,"Two children , one boy and one girl , walking down a paved road holding a black umbrella .",umbrella
4732499821,A woman with a red umbrella walking in the rain .,umbrella
3698636872,A child is holding a red umbrella in the dirt .,umbrella
371522748,A blond boy is holding a blue umbrella .,umbrella
4810830329,Two women cross the street with umbrellas while it is raining .,umbrella
464670352,A man with dark hair and a light tan jacket is standing under a umbrella at a booth with a sewing machine .,umbrella
250346988,A woman in a blue straw hat holding up an umbrella .,umbrella
4920764215,Many people walking down a busy street holding umbrellas in the rain .,umbrella
4117041677,Two women with dark hair holding umbrellas are running while crossing the street during a storm .,umbrella
4584266249,Two Asian women with umbrellas looking at a sign .,umbrella
4475656804,A woman wearing boots is walking in the rain carrying a red umbrella .,umbrella
18056405,"Man sitting on a bench , reading a book .",umbrella
4884688577,a woman and a man and a child standing in a street with umbrellas,umbrella
4908757525,"A young lady in a colorful dress , holds a white stuffed animal stands in the rain hold a plaid umbrella .",umbrella
4792813818,Two women and one man holding purple umbrellas .,umbrella
4871416563,A young dark-haired woman with red sun visor holding an open white umbrella amidst a crowd of people,umbrella
463551598,Three people stand underneath and umbrella in front of a crowd of people .,umbrella
719231347,A man tries to fix a colorful object .,umbrella
241031670,Three girls holding umbrellas with their backs to the camera .,umbrella
4661070058,A sea of people holding umbrellas on a busy street .,umbrella
4475525978,A woman in a black coat and black boots walks through the rain with a yellow umbrella .,umbrella
4474749623,Two old women walk in the rain with black and red umbrellas .,umbrella
4480997710,A man is holding an umbrella for his girlfriend while observing a street sign .,umbrella
