img id,caption,category
4534608071,Two kids standing on a circular swing .,swing
2512682478,A boy pushing another boy on the swing .,swing
3670918456,A young girl rides a swing high into the blue sky .,swing
3643074723,"a boy laying on his stomach , on a swing",swing
2837740149,Two toddlers are sharing a swing .,swing
3584406900,A group of children are playing on swings .,swing
2856769919,A young girl is on a swing up high with a sunset behind her .,swing
1473618073,A boy on a green plastic swing .,swing
4637942232,Families are playing at the park on tire swings .,swing
2609900643,A girl rides a swing while another girl watches .,swing
2381613738,A blond boy in a brown jacket sits on a tire swing .,swing
2312746782,A girl stands behind a boy in a swing .,swing
618735339,A little girl on a swing .,swing
3399284917,A young woman watches as a young blond boy swings in a chair swing with buildings visible in the background .,swing
3631023049,Three smiling children swing in a tire swing at a playground .,swing
3821555903,Adult woman swinging with sandals .,swing
3667318593,a girl sits on a swing ride .,swing
4766583860,"An infant girl in pigtails , wearing a red shirt and pink shoes , is sitting in a swing seat at a park .",swing
2977246776,a mom pushes her little girl on the swing .,swing
2192131110,A person swinging on a swing,swing
2394275528,A barefooted girl is swinging high on a swing on a spring afternoon .,swing
3583903436,A young boy swings along side an old wooden building .,swing
2694680366,two girls swinging together .,swing
2726180005,A very happy baby in a yellow shirt swinging on swing .,swing
2855417531,A child on a swing-type ride .,swing
2924689361,"A young woman pushing a child on a swing , with two other children at a playground .",swing
7243489604,A smiling young man in jeans and a t-shirt laying down in tall grass .,swing
4610444848,A wedding party poses for pictures on a swing set .,swing
449287870,A very young girl is walking on a playground .,swing
3587781729,Two kids enjoy a tire swing .,swing
2629334536,The little kid is swinging in the backyard .,swing
1810651611,A little girl in a dress with pink flowers swings on a red-seated swing .,swing
1682079482,A toddler in a pink shirt in a bucket swing .,swing
2524056664,Young boy with blond-hair laughing while swinging at the park .,swing
1561658940,Girl wearing pink pants smiles in baby swing,swing
3396036947,A toddler swings back very high .,swing
5379229830,"A woman wearing glasses is sitting on a swing , in a playground with a lot of trees .",swing
2573141440,A toddler with blue eyes sits in a blue swing with grass in the background .,swing
416568642,A little girl in jeans and a blue shirt sits on a swing .,swing
556568556,a young girl swings on a swing .,swing
5646792433,"Two children , one in a yellow shirt and the other in red rain boots , swing on the swings at a playground .",swing
5753038227,This small child is having fun swinging .,swing
3821555355,"adorable little girl with her hair pulled up , sitting in a baby swing with greenery in the background .",swing
2483783092,"A small boy , who is sitting in a baby swing is playing with a cat , sitting on the branch over his head .",swing
597543181,a young child swinging on a green swing .,swing
3656225270,A girl in red rides on her stomach in a playground swing above a sandy surface .,swing
3504940491,There is a little girl riding a carnival ride .,swing
544122267,A little girl on a swing .,swing
483307396,"Three children playing on swings in a small park , one little girl wearing pink has her stomach on the swing , a little boy wearing navy track pants and a yellow shirt is half on and half off the swing , and the last little boy is standing in front of the boy on the swing .",swing
136644343,A small boy in a horizontal tire swing .,swing
1875237930,"Three women are playing volleyball , the woman in blue has hit the ball over the net .",volleyball
3048904615,Some young girls in swimsuits playing volleyball on a sandy field .,volleyball
2664870203,A man in red shorts hits a volleyball in the air as another man watches .,volleyball
220631119,A woman spikes a volleyball as the opposing player tries to block the ball .,volleyball
8126936141,Two members of a volleyball team jump up in an attempt to block the ball that was just hit by the opposing team 's player .,volleyball
6283123175,A volleyball player jumps to reach the ball in an all-women 's game .,volleyball
6188883048,A female volleyball player sets the ball .,volleyball
3171609109,A small image used to signify a broken web image link,volleyball
8207226893,Excited girls gather together at a volleyball match .,volleyball
6569938885,"3 team members , wearing 3 uniforms , are jumping towards the volleyball nets to block an opposing teams , wearing a yellow uniforms , spike .",volleyball
7754829172,A group of men plays volleyball at the Olympic games .,volleyball
2468906010,"A picture of two volleyball teams with one girl on the ground , looks like she hit the floor .",volleyball
2845914142,A volleyball player at the 2008 beijing olympics .,volleyball
7700080810,Two teams competing in the Olympics .,volleyball
7725133284,The girls are getting the volleyball over the net to make a score .,volleyball
3275537015,Four girls in swimsuits are playing volleyball at the beach .,volleyball
6188266707,A female volleyball player reaches high as her fingers touch the ball .,volleyball
7001163737,Men 's Volleyball team member jumps up into the air to spike the ball into the other teams playing field .,volleyball
6492500461,"A young girl , wearing her team uniform , is preparing to hit a ball , as another girl watches .",volleyball
5822447877,Two children in bating suits are playing with a volleyball on a beautiful beach .,volleyball
2817230861,Two women play volleyball on the sand .,volleyball
2937461473,Several children are all engaging in excersise,volleyball
7725130978,A member of the women 's Austrian beach volleyball team attempts a spike against China at the 2012 Olympics .,volleyball
7732302510,A girl dives to hit a volleyball over a net while another moves into position to intercept .,volleyball
3677992640,A girl with a damn nice booty is getting a nice block in a beach volleyball game .,volleyball
2501548593,Two woman beach volleyball players jump during a match .,volleyball
7694340978,A volleyball player hitting a ball on the beach .,volleyball
8188882833,Two men volleyball players in light blue uniforms spiking the ball over the net during a men 's volleyball game .,volleyball
7754828606,"A male volleyball player in red attempts a hit against two blockers in blue and white , during an Olympic indoor volleyball match .",volleyball
3467073304,a skinny woman spikes a volleyball over the net .,volleyball
5825529550,A kid wearing all red prepares to catch the ball flying towards him .,volleyball
1432196901,"Two female beach volleyball players , facing each other , prepare to strike the ball .",volleyball
2806006698,Man spiking volleyball over net with other player in front of him .,volleyball
2820063211,A lady in swimwear playing volleyball at the beach .,volleyball
6926512292,A woman in a swimsuit bumps the volleyball .,volleyball
7720725874,Three girls are outside in a sandy area playing volleyball while a seated woman in the background photographs them .,volleyball
2845913086,People are playing volleyball at the beach .,volleyball
542714962,An all men volleyball game is full action with a tall man in shades is ready to block an oncoming volley .,volleyball
5840232264,A man in a blue and black jersey and missing one foot hits a volleyball from a sitting position .,volleyball
2290330500,A woman plays volleyball .,volleyball
3474139683,A blond-haired girl wearing a white shirt and dark jeans holds a yellow and white ball .,volleyball
7700078440,Two volleyball teams face off against each other and one team is getting ready to block or spike the ball .,volleyball
2468921460,A women 's volleyball team plays in a brown and green gymnasium .,volleyball
3290744071,Two women are jumping while playing volleyball on the beach .,volleyball
5610848512,A bare-chested man in gray shorts is posed to hit a volleyball in midair .,volleyball
3321915205,A man in red swim trunks is serving a beach volleyball .,volleyball
6188752802,"A woman player in white and black , sends the volleyball over the net , while the opposing team in navy blue , tries to block it , as the coach and a few spectators watch , in a gym .",volleyball
2502375224,Women wearing blue and green playing volleyball in the sand .,volleyball
7725132206,A girl about to spike the ball in a 2 on 2 volleyball game at the 2012 olympics .,volleyball
4073086719,"From one girl tackling another , I say hold on to your drink !",volleyball
3425127583,a tennis player is running on the court with his racquet in his hand .,racquet
3425071001,A teenage boy hits a tennis ball with a racket .,racquet
