img id,caption,category
2554929458,"Kids playing baseball , while a play is called .",baseball player
8006241096,Night game at Little league,baseball player
833319080,A baseball batter awaits a pitch .,baseball player
3726130458,A baseball player near home plate .,baseball player
8081616464,Congrats to the baseball player who is being hugged as other teammates approach from the right and from the left .,baseball player
2279906281,The man has his white shirt off on a green field .,baseball player
3608849440,Kids are playing a game of ball outdoors .,baseball player
193082928,A pitcher from a Houston baseball team is mid-throw .,baseball player
2696045361,A baseball player having a catch on the field .,baseball player
3730944337,A baseball pitcher in a circle with a symbol to his right .,baseball player
2995935078,The person in the white uniform and kneepads is playing a game with a wooden racquet .,baseball player
3636796219,Two guys playing baseball .,baseball player
1454439103,A catcher and a pitcher of the same team talk on the pitcher 's mound .,baseball player
3518687038,A man in a white athletic suit is throwing a ball in a cricket game .,baseball player
6943202340,A player from the Oakland A 's sliding to second as player from the Angels awaits the ball .,baseball player
7820856922,Baseball pitcher caught by camera in follow-through stance after pitching ball .,baseball player
450701207,A crowd gathers in the middle of a sporting event .,baseball player
7272406870,Baseball player dives for a catch .,baseball player
573594802,Coaches for the North Side baseball team talk to their players in the dugout .,baseball player
4045084364,Two football teams competing in a football game outside .,baseball player
3301438465,People in white standing on sports field while crowd watches from stands,baseball player
5914778546,Team members watching a baseball game in progress from the dugout .,baseball player
2585970434,"A boy , in a white baseball outfit , kneeling in catcher gear .",baseball player
2449446913,Twelve members of a baseball team walk across the diamond .,baseball player
134206,Baseball players are playing on a field in a stadium filled with people .,baseball player
8053033868,Male soccer players from two teams walk on a soccer field with fans in the stadium seats watching .,baseball player
2725441885,A baseball player in a uniform with a dark top and light pants is hitting the ball with his bat .,baseball player
6137946415,"At a crowded baseball game , the hitter leans backwards gripping his bat as the ball lands in the catcher 's mitt .",baseball player
2960422620,"A child runs among pigeons , while a man carrying bags watches .",baseball player
4161742484,Two teams play a sports game while onlookers watch .,baseball player
3587847246,A professional baseball player swings his bat in an attempt to hit an oncoming baseball .,baseball player
7294349968,A young man in a red and white uniform throwing a baseball .,baseball player
3730944557,The baseball pitcher is looking towards home plate .,baseball player
610841649,Soccer teams competing in a game .,baseball player
450688968,A soccer player is kicking the ball .,baseball player
450697885,Players in the red and white uniforms and bystanders are standing on a soccer field .,baseball player
2987195421,A pitcher and catcher get ready to hug after striking out a ball player .,baseball player
3539960792,"A baseball player holds his bat , while the catcher and umpire squat behind him and a crowd watches .",baseball player
253665940,Here is a picture of a soccer game during halftime .,baseball player
3643666111,A baseball player slides toward a base as a catcher attempts to catch the ball .,baseball player
1468103286,A New York Yankee holds up a bat .,baseball player
578873882,A man and four teenage boys are raking a baseball diamond .,baseball player
5892931627,A baseball player swings at the pitch while the opposing team 's catcher is ready for the ball .,baseball player
3366364401,A Notre Dame baseball player running the bases .,baseball player
6143969605,Two baseball players warming up .,baseball player
7652712058,"A soccer game is underway between the red and green team , and the blue team .",baseball player
821071719,"A man dressed in orange t-shirt is trying to hit a baseball , with a few people looking at them and a keeper behind trying to catch the ball .",baseball player
3362084522,Number 8 runs the bases during a baseball game .,baseball player
3367200276,three men in a baseball field .,baseball player
5903521315,A baseball player with a red helmet and white pants is tagged by the catcher while running to home base .,baseball player
3014169370,A person wearing a yellow shirt just jumped from the top of the waterfall .,fountain
4788900125,Man and woman jumping in a park by a city .,fountain
2892467862,A boy in a swimsuit is playing in gushing water .,fountain
2938181762,A person is walking near a fountain .,fountain
3021435473,Two young boys playing in the water at the pier .,fountain
2399551242,Young children play in the sprinkler .,fountain
4735873109,A man in a yellow t-shirt runs through a series of decorative fountains .,fountain
157747588,A group of people are standing around a water fountain getting wet .,fountain
1100214449,A happy boy is jumping in front OD city fountain .,fountain
2826701936,Children are playing in a puddle of water that has resulted from a spray gushing from the pavement .,fountain
2937697444,A man performs a wakeboarding trick,fountain
4826652151,A blond woman in a tank top and shorts puts her foot in a fountain .,fountain
3912076502,two beautiful women stand next to a fountain which is giving off a light mist .,fountain
4798971292,A group of children play in a water spout .,fountain
4710490143,"Children with colorful balloons and lovers unite on a hot summer day , proving everyone enjoys the city center fountain .",fountain
2685752892,A young man on a bike balances one wheel on the edge of a fountain in a city park .,fountain
3212599897,A group of synchronized swimmers .,fountain
2519812011,a couple people running through a large sidewalk fountain,fountain
4817644923,Two children and an adult play in the streams of water shooting up from a sidewalk .,fountain
4017105582,Two men are standing on the rocks in a waterfall .,fountain
4805835848,Children and a woman play in a fountain .,fountain
4805613386,Children in bathing suits play at a water fountain .,fountain
224369028,a young blond girl standing in front of a large fenced in fountain,fountain
180094434,three kids playing around a fountain,fountain
3582920844,A person in the water .,fountain
856985136,A woman in capri jeans crouches on the edge of a fountain with her left foot kicked out to touch the falling water .,fountain
215978818,Three children are playing in a water fountain .,fountain
2878578240,Little kids are jumping around in the sprinklers .,fountain
2781699063,young girl and man standing in front of water fountain .,fountain
2565618804,A boy next to the opening of a fountain .,fountain
6152090114,A man on a white surfboard in the ocean riding the waves .,fountain
720208977,a group of children from many races are standing in the fountain of a busy plaza .,fountain
566077886,A person in black pans and a black t-shirt jumping on a fountain plaza .,fountain
4824029457,A topless child playing in falling water .,fountain
4827151208,A young man wearing a light blue tank top and white culottes is walking around an outdoor fountain and looking at a casually dressed woman .,fountain
4827541516,A child is running in the spray of water in a park .,fountain
3148036184,A kid in red shorts playing in water .,fountain
7527739826,A guy playing in the water fountain with a few other people .,fountain
2666681650,Father and daughter sitting down on bench and talking peacefully at a beautiful park .,fountain
6228559981,"A young boy , wearing a colorful t-shirt , runs through a street fountain located on a riverfront .",fountain
506882688,Kids are standing in the sprinklers getting soaked with water .,fountain
5894545772,"People walking and standing around a large fountain , two children standing in front of the fountain .",fountain
4851949578,Kids and adults alike are gathered outside near a fountain .,fountain
2172493537,Three children are playing at a sprinkler park .,fountain
2837804631,A child being splashed by a water fountain .,fountain
6283492657,A thin brunette girl wearing all white leaps in front of a large fountain .,fountain
2401957281,A female wearing black pants and a green shirt jogging .,fountain
4743200510,A shirtless man is washing something in a street fountain .,fountain
3052196390,Little kids enjoy sprinklers by running through them outdoors .,fountain
4739158920,Children playing in water fountains that shoot up from the ground .,fountain
5049383578,"The goalie , wearing a yellow and black uniform , is holding the soccer ball in front of the goal while a player , wearing a baby blue uniform , runs behind him .",rugby ball
4960260408,A man in blue makes his way through a crowd during a race .,rugby ball
2534137886,A man trains his body pulling a keg .,rugby ball
7099370205,Three soccer players are battling for possession of the ball .,rugby ball
3415113018,"Guys wearing yellow , red , and blue are running in the grass .",rugby ball
2949762776,Two teams of football players about to start a game .,rugby ball
3710971182,Lacrosse players struggling for control of the ball .,rugby ball
7010540685,A male rugby player puts his arms out for the ball .,rugby ball
6524893225,"Two teams of children , one green the other red , play each other in a game of Rugby while it rains .",rugby ball
6536482681,A game of rug bee between the black and white jersey players .,rugby ball
3667822570,two rugby players fighting on the field,rugby ball
6250527395,"Two rugby teams , one in green and white uniforms , the other in black , are engaged in a scrum .",rugby ball
3229946208,A group of men in different color attire are running a marathon .,rugby ball
6620094641,Two men from opposing teams with dirty uniforms in a match of rugby .,rugby ball
5749795798,Four guys are in a field playing Frisbee .,rugby ball
4655653584,Women playing ultimate frisbee .,rugby ball
6586265523,"Six men in tank tops and shorts race each other on a marked grassy field , a man in a purple top leading the rest .",rugby ball
6910196393,Three soccer players in red and blue striped shirts hugging on a soccer field .,rugby ball
