Model,Dataset,x,y,modality,category
FLAVA,mscoco,5.49,-28.41,image,school bus
FLAVA,mscoco,4.95,-26.79,image,school bus
FLAVA,mscoco,2.31,-21.91,image,school bus
FLAVA,mscoco,3.44,-25.47,image,school bus
FLAVA,mscoco,4.56,-30.06,image,school bus
FLAVA,mscoco,8.82,-17.15,image,school bus
FLAVA,mscoco,9.52,-19.15,image,school bus
FLAVA,mscoco,7.18,-27.18,image,school bus
FLAVA,mscoco,9.55,-29.41,image,school bus
FLAVA,mscoco,9.58,-25.94,image,school bus
FLAVA,mscoco,5.13,-31.67,image,school bus
FLAVA,mscoco,2.84,-26.65,image,school bus
FLAVA,mscoco,8.06,-27.94,image,school bus
FLAVA,mscoco,7.22,-30.61,image,school bus
FLAVA,mscoco,9.83,-27.62,image,school bus
FLAVA,mscoco,3.17,-30.89,image,school bus
FLAVA,mscoco,0.59,-18.54,image,school bus
FLAVA,mscoco,7.13,-28.54,image,school bus
FLAVA,mscoco,7.14,-18.78,image,school bus
FLAVA,mscoco,6.28,-25.72,image,school bus
FLAVA,mscoco,3.93,-30.83,image,school bus
FLAVA,mscoco,3.82,-29.38,image,school bus
FLAVA,mscoco,3.89,-26.85,image,school bus
FLAVA,mscoco,6.04,-31.51,image,school bus
FLAVA,mscoco,0.66,-19.04,image,school bus
FLAVA,mscoco,6.73,-27.02,image,school bus
FLAVA,mscoco,2.28,-31.00,image,school bus
FLAVA,mscoco,8.42,-26.51,image,school bus
FLAVA,mscoco,4.92,-24.48,image,school bus
FLAVA,mscoco,9.55,-29.41,image,school bus
FLAVA,mscoco,6.00,-30.70,image,school bus
FLAVA,mscoco,1.63,-23.99,image,school bus
FLAVA,mscoco,6.92,-25.91,image,school bus
FLAVA,mscoco,1.75,-26.57,image,school bus
FLAVA,mscoco,10.57,-23.80,image,school bus
FLAVA,mscoco,0.68,-19.25,image,school bus
FLAVA,mscoco,1.17,-24.16,image,school bus
FLAVA,mscoco,7.07,-30.33,image,school bus
FLAVA,mscoco,8.34,-27.74,image,school bus
FLAVA,mscoco,4.35,-30.18,image,school bus
FLAVA,mscoco,2.01,-26.72,image,school bus
FLAVA,mscoco,8.35,-27.61,image,school bus
FLAVA,mscoco,4.54,-31.33,image,school bus
FLAVA,mscoco,3.70,-28.79,image,school bus
FLAVA,mscoco,3.51,-28.36,image,school bus
FLAVA,mscoco,3.53,-26.89,image,school bus
FLAVA,mscoco,5.62,-27.02,image,school bus
FLAVA,mscoco,2.61,-29.41,image,school bus
FLAVA,mscoco,0.69,-18.12,image,school bus
FLAVA,mscoco,4.47,-31.00,image,school bus
FLAVA,mscoco,14.55,-10.50,image,fire truck
FLAVA,mscoco,22.76,-5.02,image,fire truck
FLAVA,mscoco,11.07,-6.58,image,fire truck
FLAVA,mscoco,6.17,-13.84,image,fire truck
FLAVA,mscoco,7.85,-31.50,image,fire truck
FLAVA,mscoco,21.49,-6.90,image,fire truck
FLAVA,mscoco,17.33,-6.24,image,fire truck
FLAVA,mscoco,13.10,-10.27,image,fire truck
FLAVA,mscoco,23.41,-7.26,image,fire truck
FLAVA,mscoco,22.37,-8.33,image,fire truck
FLAVA,mscoco,20.49,-5.48,image,fire truck
FLAVA,mscoco,23.23,-6.85,image,fire truck
FLAVA,mscoco,16.12,-11.27,image,fire truck
FLAVA,mscoco,17.84,-4.47,image,fire truck
FLAVA,mscoco,19.39,-4.93,image,fire truck
FLAVA,mscoco,18.75,-7.81,image,fire truck
FLAVA,mscoco,17.15,-9.70,image,fire truck
FLAVA,mscoco,22.81,-4.24,image,fire truck
FLAVA,mscoco,20.89,-9.40,image,fire truck
FLAVA,mscoco,18.51,-7.57,image,fire truck
FLAVA,mscoco,20.10,-8.23,image,fire truck
FLAVA,mscoco,18.45,-12.71,image,fire truck
FLAVA,mscoco,19.21,-8.71,image,fire truck
FLAVA,mscoco,21.83,-5.99,image,fire truck
FLAVA,mscoco,18.14,-6.22,image,fire truck
FLAVA,mscoco,20.30,-9.55,image,fire truck
FLAVA,mscoco,15.59,-9.29,image,fire truck
FLAVA,mscoco,19.48,-6.19,image,fire truck
FLAVA,mscoco,9.97,-5.93,image,fire truck
FLAVA,mscoco,17.02,-12.76,image,fire truck
FLAVA,mscoco,22.55,-9.31,image,fire truck
FLAVA,mscoco,6.93,5.12,image,fire truck
FLAVA,mscoco,19.91,-8.21,image,fire truck
FLAVA,mscoco,22.29,-8.48,image,fire truck
FLAVA,mscoco,21.98,-3.39,image,fire truck
FLAVA,mscoco,18.24,-9.94,image,fire truck
FLAVA,mscoco,16.02,-3.44,image,fire truck
FLAVA,mscoco,6.72,-14.57,image,fire truck
FLAVA,mscoco,20.89,-4.64,image,fire truck
FLAVA,mscoco,17.13,-8.05,image,fire truck
FLAVA,mscoco,22.03,-3.32,image,fire truck
FLAVA,mscoco,19.91,-5.24,image,fire truck
FLAVA,mscoco,10.36,-10.11,image,fire truck
FLAVA,mscoco,18.44,-12.70,image,fire truck
FLAVA,mscoco,5.89,-13.71,image,fire truck
FLAVA,mscoco,14.83,-1.29,image,fire truck
FLAVA,mscoco,21.80,-5.98,image,fire truck
FLAVA,mscoco,19.77,-6.10,image,fire truck
FLAVA,mscoco,19.54,-2.83,image,fire truck
FLAVA,mscoco,22.63,-6.32,image,fire truck
FLAVA,mscoco,-11.19,-8.57,image,suit of clothes
FLAVA,mscoco,-18.32,-6.72,image,suit of clothes
FLAVA,mscoco,-8.01,-5.78,image,suit of clothes
FLAVA,mscoco,5.14,-8.59,image,suit of clothes
FLAVA,mscoco,-12.37,2.07,image,suit of clothes
FLAVA,mscoco,-18.95,-7.26,image,suit of clothes
FLAVA,mscoco,-19.75,-0.27,image,suit of clothes
FLAVA,mscoco,-18.92,-7.00,image,suit of clothes
FLAVA,mscoco,-11.21,-8.55,image,suit of clothes
FLAVA,mscoco,-20.35,-6.98,image,suit of clothes
FLAVA,mscoco,-14.91,-6.15,image,suit of clothes
FLAVA,mscoco,-17.80,-0.62,image,suit of clothes
FLAVA,mscoco,-15.51,-7.35,image,suit of clothes
FLAVA,mscoco,-18.07,-5.42,image,suit of clothes
FLAVA,mscoco,-8.30,2.54,image,suit of clothes
FLAVA,mscoco,-18.71,-1.95,image,suit of clothes
FLAVA,mscoco,-16.40,-8.06,image,suit of clothes
FLAVA,mscoco,-20.24,-7.12,image,suit of clothes
FLAVA,mscoco,-17.55,-1.52,image,suit of clothes
FLAVA,mscoco,-16.36,-4.35,image,suit of clothes
FLAVA,mscoco,-18.77,-5.09,image,suit of clothes
FLAVA,mscoco,-8.29,2.55,image,suit of clothes
FLAVA,mscoco,-9.27,-6.74,image,suit of clothes
FLAVA,mscoco,-19.81,-1.50,image,suit of clothes
FLAVA,mscoco,-21.28,-5.58,image,suit of clothes
FLAVA,mscoco,-14.36,-8.01,image,suit of clothes
FLAVA,mscoco,-19.57,-0.63,image,suit of clothes
FLAVA,mscoco,-15.91,-6.13,image,suit of clothes
FLAVA,mscoco,-18.16,-10.02,image,suit of clothes
FLAVA,mscoco,-18.09,-10.28,image,suit of clothes
FLAVA,mscoco,-13.38,-6.85,image,suit of clothes
FLAVA,mscoco,-17.05,-6.11,image,suit of clothes
FLAVA,mscoco,-20.07,-5.83,image,suit of clothes
FLAVA,mscoco,-19.45,-4.61,image,suit of clothes
FLAVA,mscoco,-10.55,-5.65,image,suit of clothes
FLAVA,mscoco,-22.39,-3.99,image,suit of clothes
FLAVA,mscoco,-17.84,-7.65,image,suit of clothes
FLAVA,mscoco,-21.80,-6.86,image,suit of clothes
FLAVA,mscoco,-18.32,-5.81,image,suit of clothes
FLAVA,mscoco,-16.68,-8.61,image,suit of clothes
FLAVA,mscoco,-19.30,-2.15,image,suit of clothes
FLAVA,mscoco,-20.09,-8.17,image,suit of clothes
FLAVA,mscoco,-15.03,-7.02,image,suit of clothes
FLAVA,mscoco,-18.54,-9.04,image,suit of clothes
FLAVA,mscoco,-17.41,-5.60,image,suit of clothes
FLAVA,mscoco,-12.41,-5.64,image,suit of clothes
FLAVA,mscoco,-18.51,-2.03,image,suit of clothes
FLAVA,mscoco,-20.60,-6.70,image,suit of clothes
FLAVA,mscoco,-17.83,-3.95,image,suit of clothes
FLAVA,mscoco,-20.35,-5.84,image,suit of clothes
FLAVA,mscoco,-16.78,37.74,image,broccoli
FLAVA,mscoco,-22.10,36.75,image,broccoli
FLAVA,mscoco,-10.75,35.64,image,broccoli
FLAVA,mscoco,-13.95,37.50,image,broccoli
FLAVA,mscoco,-12.30,38.27,image,broccoli
FLAVA,mscoco,-17.73,36.06,image,broccoli
FLAVA,mscoco,-12.38,37.98,image,broccoli
FLAVA,mscoco,-13.96,38.81,image,broccoli
FLAVA,mscoco,-13.97,37.07,image,broccoli
FLAVA,mscoco,-21.21,35.73,image,broccoli
FLAVA,mscoco,-16.47,40.16,image,broccoli
FLAVA,mscoco,-19.79,37.86,image,broccoli
FLAVA,mscoco,-19.94,35.35,image,broccoli
FLAVA,mscoco,-16.42,38.70,image,broccoli
FLAVA,mscoco,-17.25,37.36,image,broccoli
FLAVA,mscoco,-17.68,38.81,image,broccoli
FLAVA,mscoco,-19.38,36.57,image,broccoli
FLAVA,mscoco,-9.85,33.49,image,broccoli
FLAVA,mscoco,-9.59,33.58,image,broccoli
FLAVA,mscoco,-15.01,40.74,image,broccoli
FLAVA,mscoco,-18.29,35.70,image,broccoli
FLAVA,mscoco,-17.41,41.72,image,broccoli
