Model,Dataset,x,y,modality,category
FLAVA,mscoco,-32.77,11.36,image,wash-hand basin
FLAVA,mscoco,-32.13,12.46,image,wash-hand basin
FLAVA,mscoco,-30.88,14.51,image,wash-hand basin
FLAVA,mscoco,-30.72,15.54,image,wash-hand basin
FLAVA,mscoco,-29.37,12.18,image,wash-hand basin
FLAVA,mscoco,-29.22,7.28,image,wash-hand basin
FLAVA,mscoco,-32.83,14.10,image,wash-hand basin
FLAVA,mscoco,-29.79,14.36,image,wash-hand basin
FLAVA,mscoco,-29.81,15.48,image,wash-hand basin
FLAVA,mscoco,-31.84,11.95,image,wash-hand basin
FLAVA,mscoco,-29.30,13.64,image,wash-hand basin
FLAVA,mscoco,-27.33,12.02,image,wash-hand basin
FLAVA,mscoco,-28.81,12.99,image,wash-hand basin
FLAVA,mscoco,-31.88,15.95,image,wash-hand basin
FLAVA,mscoco,-31.13,9.16,image,wash-hand basin
FLAVA,mscoco,-26.82,13.97,image,wash-hand basin
FLAVA,mscoco,-32.09,14.02,image,wash-hand basin
FLAVA,mscoco,-27.18,13.48,image,wash-hand basin
FLAVA,mscoco,-28.94,6.74,image,wash-hand basin
FLAVA,mscoco,-32.84,15.82,image,wash-hand basin
FLAVA,mscoco,-32.66,11.51,image,wash-hand basin
FLAVA,mscoco,-31.42,14.42,image,wash-hand basin
FLAVA,mscoco,-30.19,11.64,image,wash-hand basin
FLAVA,mscoco,-32.43,12.97,image,wash-hand basin
FLAVA,mscoco,-31.16,12.74,image,wash-hand basin
FLAVA,mscoco,-28.98,6.89,image,wash-hand basin
FLAVA,mscoco,-27.89,13.66,image,wash-hand basin
FLAVA,mscoco,-31.84,14.03,image,wash-hand basin
FLAVA,mscoco,-30.89,13.47,image,wash-hand basin
FLAVA,mscoco,-33.56,13.39,image,wash-hand basin
FLAVA,mscoco,-30.54,15.19,image,wash-hand basin
FLAVA,mscoco,-33.45,13.90,image,wash-hand basin
FLAVA,mscoco,-29.53,16.41,image,wash-hand basin
FLAVA,mscoco,-29.65,15.12,image,wash-hand basin
FLAVA,mscoco,-34.14,14.18,image,wash-hand basin
FLAVA,mscoco,-25.98,13.57,image,wash-hand basin
FLAVA,mscoco,-30.36,13.44,image,wash-hand basin
FLAVA,mscoco,-30.72,11.13,image,wash-hand basin
FLAVA,mscoco,-28.03,9.82,image,wash-hand basin
FLAVA,mscoco,-32.80,12.95,image,wash-hand basin
FLAVA,mscoco,-34.05,15.58,image,wash-hand basin
FLAVA,mscoco,-32.56,15.11,image,wash-hand basin
FLAVA,mscoco,-29.85,11.77,image,wash-hand basin
FLAVA,mscoco,-32.45,14.69,image,wash-hand basin
FLAVA,mscoco,-33.19,14.63,image,wash-hand basin
FLAVA,mscoco,-28.25,15.33,image,wash-hand basin
FLAVA,mscoco,-33.52,13.15,image,wash-hand basin
FLAVA,mscoco,-28.88,6.69,image,wash-hand basin
FLAVA,mscoco,-30.74,10.84,image,wash-hand basin
FLAVA,mscoco,-34.13,11.94,image,wash-hand basin
FLAVA,mscoco,7.75,27.36,image,Elephas maximus
FLAVA,mscoco,8.36,23.85,image,Elephas maximus
FLAVA,mscoco,11.67,20.95,image,Elephas maximus
FLAVA,mscoco,8.96,15.55,image,Elephas maximus
FLAVA,mscoco,6.78,26.53,image,Elephas maximus
FLAVA,mscoco,11.75,22.24,image,Elephas maximus
FLAVA,mscoco,6.99,24.35,image,Elephas maximus
FLAVA,mscoco,8.98,26.42,image,Elephas maximus
FLAVA,mscoco,9.52,25.86,image,Elephas maximus
FLAVA,mscoco,8.94,24.83,image,Elephas maximus
FLAVA,mscoco,11.45,21.98,image,Elephas maximus
FLAVA,mscoco,7.68,19.41,image,Elephas maximus
FLAVA,mscoco,7.83,23.65,image,Elephas maximus
FLAVA,mscoco,4.85,24.34,image,Elephas maximus
FLAVA,mscoco,11.94,18.50,image,Elephas maximus
FLAVA,mscoco,9.82,23.76,image,Elephas maximus
FLAVA,mscoco,10.46,19.99,image,Elephas maximus
FLAVA,mscoco,8.86,24.83,image,Elephas maximus
FLAVA,mscoco,10.34,18.39,image,Elephas maximus
FLAVA,mscoco,7.73,25.03,image,Elephas maximus
FLAVA,mscoco,12.42,23.19,image,Elephas maximus
FLAVA,mscoco,8.36,26.43,image,Elephas maximus
FLAVA,mscoco,10.98,19.36,image,Elephas maximus
FLAVA,mscoco,7.56,24.71,image,Elephas maximus
FLAVA,mscoco,11.59,21.65,image,Elephas maximus
FLAVA,mscoco,6.35,26.53,image,Elephas maximus
FLAVA,mscoco,11.00,23.69,image,Elephas maximus
FLAVA,mscoco,8.41,25.47,image,Elephas maximus
FLAVA,mscoco,12.52,21.35,image,Elephas maximus
FLAVA,mscoco,10.52,21.54,image,Elephas maximus
FLAVA,mscoco,8.85,14.00,image,Elephas maximus
FLAVA,mscoco,12.42,23.27,image,Elephas maximus
FLAVA,mscoco,6.25,22.55,image,Elephas maximus
FLAVA,mscoco,7.36,25.98,image,Elephas maximus
FLAVA,mscoco,6.51,23.32,image,Elephas maximus
FLAVA,mscoco,6.52,24.47,image,Elephas maximus
FLAVA,mscoco,6.60,25.31,image,Elephas maximus
FLAVA,mscoco,7.56,25.14,image,Elephas maximus
FLAVA,mscoco,12.21,18.25,image,Elephas maximus
FLAVA,mscoco,11.89,18.55,image,Elephas maximus
FLAVA,mscoco,10.31,21.42,image,Elephas maximus
FLAVA,mscoco,6.09,25.47,image,Elephas maximus
FLAVA,mscoco,10.27,18.29,image,Elephas maximus
FLAVA,mscoco,5.91,25.60,image,Elephas maximus
FLAVA,mscoco,12.42,21.34,image,Elephas maximus
FLAVA,mscoco,7.18,27.23,image,Elephas maximus
FLAVA,mscoco,7.51,24.32,image,Elephas maximus
FLAVA,mscoco,10.29,22.44,image,Elephas maximus
FLAVA,mscoco,9.27,22.53,image,Elephas maximus
FLAVA,mscoco,4.88,25.00,image,Elephas maximus
FLAVA,mscoco,24.91,-15.30,image,stoplight
FLAVA,mscoco,22.24,-5.88,image,stoplight
FLAVA,mscoco,22.61,-14.46,image,stoplight
FLAVA,mscoco,26.28,-5.11,image,stoplight
FLAVA,mscoco,21.60,-13.83,image,stoplight
FLAVA,mscoco,27.70,-4.12,image,stoplight
FLAVA,mscoco,27.73,-14.06,image,stoplight
FLAVA,mscoco,25.67,-14.88,image,stoplight
FLAVA,mscoco,31.93,-6.01,image,stoplight
FLAVA,mscoco,33.03,-8.14,image,stoplight
FLAVA,mscoco,27.31,-12.51,image,stoplight
FLAVA,mscoco,32.00,-6.98,image,stoplight
FLAVA,mscoco,24.65,-11.59,image,stoplight
FLAVA,mscoco,27.19,-14.67,image,stoplight
FLAVA,mscoco,30.20,-11.09,image,stoplight
FLAVA,mscoco,22.18,-11.60,image,stoplight
FLAVA,mscoco,31.63,-9.80,image,stoplight
FLAVA,mscoco,31.98,-7.33,image,stoplight
FLAVA,mscoco,21.72,-13.94,image,stoplight
FLAVA,mscoco,32.25,-8.07,image,stoplight
FLAVA,mscoco,27.28,-14.57,image,stoplight
FLAVA,mscoco,29.56,-12.56,image,stoplight
FLAVA,mscoco,31.38,-11.19,image,stoplight
FLAVA,mscoco,30.00,-8.93,image,stoplight
FLAVA,mscoco,25.27,-13.05,image,stoplight
FLAVA,mscoco,29.50,-15.76,image,stoplight
FLAVA,mscoco,21.77,-4.64,image,stoplight
FLAVA,mscoco,29.61,-6.25,image,stoplight
FLAVA,mscoco,30.14,-13.28,image,stoplight
FLAVA,mscoco,32.65,-8.24,image,stoplight
FLAVA,mscoco,21.60,-11.34,image,stoplight
FLAVA,mscoco,22.70,-15.11,image,stoplight
FLAVA,mscoco,26.03,-15.48,image,stoplight
FLAVA,mscoco,31.74,-10.69,image,stoplight
FLAVA,mscoco,26.80,-13.26,image,stoplight
FLAVA,mscoco,30.35,-15.28,image,stoplight
FLAVA,mscoco,30.06,-5.82,image,stoplight
FLAVA,mscoco,27.72,-11.89,image,stoplight
FLAVA,mscoco,27.59,-15.81,image,stoplight
FLAVA,mscoco,22.88,-12.21,image,stoplight
FLAVA,mscoco,25.33,-14.34,image,stoplight
FLAVA,mscoco,29.67,-12.76,image,stoplight
FLAVA,mscoco,27.06,-14.81,image,stoplight
FLAVA,mscoco,22.59,-14.76,image,stoplight
FLAVA,mscoco,20.43,-9.24,image,stoplight
FLAVA,mscoco,30.08,-7.75,image,stoplight
FLAVA,mscoco,24.75,-5.05,image,stoplight
FLAVA,mscoco,27.89,-5.60,image,stoplight
FLAVA,mscoco,32.96,-8.74,image,stoplight
FLAVA,mscoco,29.56,-15.55,image,stoplight
FLAVA,mscoco,-17.74,-16.12,image,vase
FLAVA,mscoco,-20.18,-22.40,image,vase
FLAVA,mscoco,-17.88,-22.82,image,vase
FLAVA,mscoco,-19.64,-20.39,image,vase
FLAVA,mscoco,-15.05,-23.14,image,vase
FLAVA,mscoco,-21.66,-21.51,image,vase
FLAVA,mscoco,-19.31,-25.89,image,vase
FLAVA,mscoco,-16.37,-25.58,image,vase
FLAVA,mscoco,-17.02,-23.79,image,vase
FLAVA,mscoco,-16.46,-27.45,image,vase
FLAVA,mscoco,-17.36,-27.22,image,vase
FLAVA,mscoco,-14.93,-27.21,image,vase
FLAVA,mscoco,-15.61,-21.67,image,vase
FLAVA,mscoco,-21.04,-23.04,image,vase
FLAVA,mscoco,-16.66,-23.85,image,vase
FLAVA,mscoco,-20.99,-22.43,image,vase
FLAVA,mscoco,-20.20,-20.29,image,vase
FLAVA,mscoco,-18.72,-24.02,image,vase
FLAVA,mscoco,-16.39,-27.28,image,vase
FLAVA,mscoco,-17.42,-14.76,image,vase
FLAVA,mscoco,-17.55,-20.90,image,vase
FLAVA,mscoco,-18.57,-26.65,image,vase
FLAVA,mscoco,-18.31,-24.79,image,vase
FLAVA,mscoco,-17.87,-22.24,image,vase
FLAVA,mscoco,-18.65,-26.34,image,vase
FLAVA,mscoco,-19.30,-22.66,image,vase
FLAVA,mscoco,-21.37,-23.65,image,vase
FLAVA,mscoco,-17.89,-22.88,image,vase
FLAVA,mscoco,-16.61,-22.74,image,vase
FLAVA,mscoco,-17.96,-21.87,image,vase
FLAVA,mscoco,-21.48,-21.71,image,vase
FLAVA,mscoco,-19.51,-20.22,image,vase
FLAVA,mscoco,-17.96,-25.65,image,vase
FLAVA,mscoco,-16.37,-27.68,image,vase
FLAVA,mscoco,-12.20,-12.01,image,vase
FLAVA,mscoco,-20.05,-24.59,image,vase
FLAVA,mscoco,-18.70,-24.60,image,vase
FLAVA,mscoco,-14.92,-25.14,image,vase
FLAVA,mscoco,-19.23,-22.60,image,vase
FLAVA,mscoco,-17.29,-18.03,image,vase
FLAVA,mscoco,-12.17,-11.94,image,vase
FLAVA,mscoco,-19.10,-23.38,image,vase
FLAVA,mscoco,-18.30,-21.76,image,vase
FLAVA,mscoco,-16.92,-25.34,image,vase
FLAVA,mscoco,-15.39,-25.27,image,vase
FLAVA,mscoco,-17.41,-25.28,image,vase
FLAVA,mscoco,-15.92,-23.52,image,vase
FLAVA,mscoco,-18.32,-19.75,image,vase
FLAVA,mscoco,-14.46,-14.11,image,vase
FLAVA,mscoco,-15.72,-24.09,image,vase
FLAVA,mscoco,6.46,-3.41,image,sorrel
FLAVA,mscoco,4.16,-3.13,image,sorrel
FLAVA,mscoco,-0.82,-0.83,image,sorrel
FLAVA,mscoco,7.00,7.45,image,sorrel
FLAVA,mscoco,6.80,-1.89,image,sorrel
FLAVA,mscoco,3.87,-0.95,image,sorrel
FLAVA,mscoco,1.72,-4.25,image,sorrel
FLAVA,mscoco,6.97,-0.89,image,sorrel
FLAVA,mscoco,3.88,-4.54,image,sorrel
FLAVA,mscoco,1.74,-4.38,image,sorrel
FLAVA,mscoco,9.20,1.88,image,sorrel
FLAVA,mscoco,3.95,1.26,image,sorrel
FLAVA,mscoco,0.20,-2.96,image,sorrel
FLAVA,mscoco,-0.63,-1.13,image,sorrel
FLAVA,mscoco,3.19,-2.12,image,sorrel
FLAVA,mscoco,5.08,-4.85,image,sorrel
FLAVA,mscoco,1.70,-1.86,image,sorrel
FLAVA,mscoco,2.23,-1.59,image,sorrel
FLAVA,mscoco,3.44,-2.04,image,sorrel
FLAVA,mscoco,5.01,-1.60,image,sorrel
FLAVA,mscoco,4.48,-0.91,image,sorrel
FLAVA,mscoco,1.41,-2.91,image,sorrel
FLAVA,mscoco,2.83,-2.23,image,sorrel
FLAVA,mscoco,5.32,0.88,image,sorrel
FLAVA,mscoco,10.61,2.60,image,sorrel
FLAVA,mscoco,8.95,1.05,image,sorrel
FLAVA,mscoco,2.82,-3.65,image,sorrel
FLAVA,mscoco,6.24,-3.52,image,sorrel
FLAVA,mscoco,8.66,3.68,image,sorrel
FLAVA,mscoco,6.85,0.32,image,sorrel
FLAVA,mscoco,0.84,-3.84,image,sorrel
FLAVA,mscoco,8.50,2.35,image,sorrel
FLAVA,mscoco,-0.71,-2.87,image,sorrel
FLAVA,mscoco,8.08,-1.12,image,sorrel
FLAVA,mscoco,9.66,2.07,image,sorrel
FLAVA,mscoco,2.41,-2.21,image,sorrel
FLAVA,mscoco,1.29,-2.88,image,sorrel
FLAVA,mscoco,5.13,-2.20,image,sorrel
FLAVA,mscoco,-0.03,0.87,image,sorrel
FLAVA,mscoco,7.91,-1.16,image,sorrel
FLAVA,mscoco,10.59,2.60,image,sorrel
FLAVA,mscoco,0.88,-0.89,image,sorrel
FLAVA,mscoco,3.39,-2.83,image,sorrel
FLAVA,mscoco,7.65,-3.05,image,sorrel
FLAVA,mscoco,3.45,-4.68,image,sorrel
FLAVA,mscoco,5.58,-0.90,image,sorrel
FLAVA,mscoco,4.30,-3.83,image,sorrel
FLAVA,mscoco,9.89,2.41,image,sorrel
FLAVA,mscoco,4.76,-2.30,image,sorrel
FLAVA,mscoco,3.35,-0.24,image,sorrel
FLAVA,mscoco,-22.54,5.86,text,wash-hand basin
FLAVA,mscoco,-23.53,5.44,text,wash-hand basin
FLAVA,mscoco,-23.25,6.20,text,wash-hand basin
FLAVA,mscoco,-22.56,8.06,text,wash-hand basin
FLAVA,mscoco,-23.58,8.71,text,wash-hand basin
FLAVA,mscoco,-26.91,7.43,text,wash-hand basin
