Model,Dataset,x,y,modality,category
CLIP_RN50,mscoco,12.74,-16.37,image,broccoli
CLIP_RN50,mscoco,15.15,-16.85,image,broccoli
CLIP_RN50,mscoco,17.81,-19.19,image,broccoli
CLIP_RN50,mscoco,13.67,-17.33,image,broccoli
CLIP_RN50,mscoco,13.99,-19.39,image,broccoli
CLIP_RN50,mscoco,14.84,-18.46,image,broccoli
CLIP_RN50,mscoco,12.73,-12.72,image,broccoli
CLIP_RN50,mscoco,14.31,-17.66,image,broccoli
CLIP_RN50,mscoco,13.30,-15.74,image,broccoli
CLIP_RN50,mscoco,15.99,-16.99,image,broccoli
CLIP_RN50,mscoco,16.86,-18.88,image,broccoli
CLIP_RN50,mscoco,14.48,-16.24,image,broccoli
CLIP_RN50,mscoco,12.83,-12.73,image,broccoli
CLIP_RN50,mscoco,13.56,-19.92,image,broccoli
CLIP_RN50,mscoco,16.16,-20.53,image,broccoli
CLIP_RN50,mscoco,13.58,-16.55,image,broccoli
CLIP_RN50,mscoco,12.51,-12.91,image,broccoli
CLIP_RN50,mscoco,13.49,-16.06,image,broccoli
CLIP_RN50,mscoco,15.77,-16.19,image,broccoli
CLIP_RN50,mscoco,16.74,-20.38,image,broccoli
CLIP_RN50,mscoco,15.99,-19.52,image,broccoli
CLIP_RN50,mscoco,13.26,-20.52,image,broccoli
CLIP_RN50,mscoco,17.01,-17.46,image,broccoli
CLIP_RN50,mscoco,15.18,-17.62,image,broccoli
CLIP_RN50,mscoco,13.27,-19.64,image,broccoli
CLIP_RN50,mscoco,13.92,-19.86,image,broccoli
CLIP_RN50,mscoco,12.20,-12.96,image,broccoli
CLIP_RN50,mscoco,14.79,-17.52,image,broccoli
CLIP_RN50,mscoco,14.56,-17.39,image,broccoli
CLIP_RN50,mscoco,11.93,-16.25,image,broccoli
CLIP_RN50,mscoco,14.70,-19.07,image,broccoli
CLIP_RN50,mscoco,15.04,-19.92,image,broccoli
CLIP_RN50,mscoco,14.35,-15.84,image,broccoli
CLIP_RN50,mscoco,14.19,-18.54,image,broccoli
CLIP_RN50,mscoco,13.24,-16.42,image,broccoli
CLIP_RN50,mscoco,17.35,-17.63,image,broccoli
CLIP_RN50,mscoco,14.28,-16.34,image,broccoli
CLIP_RN50,mscoco,14.29,-15.46,image,broccoli
CLIP_RN50,mscoco,12.85,-15.44,image,broccoli
CLIP_RN50,mscoco,17.37,-19.98,image,broccoli
CLIP_RN50,mscoco,14.76,-17.46,image,broccoli
CLIP_RN50,mscoco,17.51,-17.62,image,broccoli
CLIP_RN50,mscoco,13.67,-17.98,image,broccoli
CLIP_RN50,mscoco,15.81,-18.99,image,broccoli
CLIP_RN50,mscoco,17.35,-19.64,image,broccoli
CLIP_RN50,mscoco,15.86,-18.75,image,broccoli
CLIP_RN50,mscoco,13.02,-18.62,image,broccoli
CLIP_RN50,mscoco,12.46,-12.85,image,broccoli
CLIP_RN50,mscoco,17.15,-19.24,image,broccoli
CLIP_RN50,mscoco,12.94,-12.69,image,broccoli
CLIP_RN50,mscoco,30.57,-0.92,image,beigel
CLIP_RN50,mscoco,27.53,-1.55,image,beigel
CLIP_RN50,mscoco,24.90,-5.10,image,beigel
CLIP_RN50,mscoco,24.87,-5.12,image,beigel
CLIP_RN50,mscoco,27.82,-2.43,image,beigel
CLIP_RN50,mscoco,26.86,-1.43,image,beigel
CLIP_RN50,mscoco,28.56,-2.22,image,beigel
CLIP_RN50,mscoco,24.68,-5.30,image,beigel
CLIP_RN50,mscoco,27.65,-1.50,image,beigel
CLIP_RN50,mscoco,28.88,-4.69,image,beigel
CLIP_RN50,mscoco,28.83,-1.57,image,beigel
CLIP_RN50,mscoco,27.72,-1.90,image,beigel
CLIP_RN50,mscoco,28.78,-1.09,image,beigel
CLIP_RN50,mscoco,27.28,-1.22,image,beigel
CLIP_RN50,mscoco,27.23,-3.01,image,beigel
CLIP_RN50,mscoco,26.28,-2.45,image,beigel
CLIP_RN50,mscoco,29.99,-4.04,image,beigel
CLIP_RN50,mscoco,25.29,-4.68,image,beigel
CLIP_RN50,mscoco,28.15,-0.87,image,beigel
CLIP_RN50,mscoco,25.57,-1.65,image,beigel
CLIP_RN50,mscoco,26.92,0.37,image,beigel
CLIP_RN50,mscoco,29.92,0.28,image,beigel
CLIP_RN50,mscoco,28.52,-3.70,image,beigel
CLIP_RN50,mscoco,24.60,-2.78,image,beigel
CLIP_RN50,mscoco,26.54,-3.53,image,beigel
CLIP_RN50,mscoco,28.84,-0.31,image,beigel
CLIP_RN50,mscoco,27.37,-4.41,image,beigel
CLIP_RN50,mscoco,29.56,-3.41,image,beigel
CLIP_RN50,mscoco,30.46,-1.24,image,beigel
CLIP_RN50,mscoco,26.04,0.03,image,beigel
CLIP_RN50,mscoco,26.37,-0.91,image,beigel
CLIP_RN50,mscoco,27.75,-3.84,image,beigel
CLIP_RN50,mscoco,25.55,-2.87,image,beigel
CLIP_RN50,mscoco,27.06,-2.23,image,beigel
CLIP_RN50,mscoco,29.52,-0.81,image,beigel
CLIP_RN50,mscoco,27.94,-2.68,image,beigel
CLIP_RN50,mscoco,27.80,-2.08,image,beigel
CLIP_RN50,mscoco,28.42,-1.52,image,beigel
CLIP_RN50,mscoco,29.23,-1.97,image,beigel
CLIP_RN50,mscoco,28.00,-0.16,image,beigel
CLIP_RN50,mscoco,28.42,-3.10,image,beigel
CLIP_RN50,mscoco,27.46,-3.33,image,beigel
CLIP_RN50,mscoco,29.53,-2.57,image,beigel
CLIP_RN50,mscoco,28.39,-5.23,image,beigel
CLIP_RN50,mscoco,28.87,-2.79,image,beigel
CLIP_RN50,mscoco,30.09,-2.20,image,beigel
CLIP_RN50,mscoco,25.86,-2.68,image,beigel
CLIP_RN50,mscoco,27.90,-0.63,image,beigel
CLIP_RN50,mscoco,28.82,-1.27,image,beigel
CLIP_RN50,mscoco,28.82,0.39,image,beigel
CLIP_RN50,mscoco,-43.46,-3.17,image,racquet
CLIP_RN50,mscoco,-43.65,-0.74,image,racquet
CLIP_RN50,mscoco,-43.27,-0.95,image,racquet
CLIP_RN50,mscoco,-40.30,-0.13,image,racquet
CLIP_RN50,mscoco,-42.88,-1.89,image,racquet
CLIP_RN50,mscoco,-39.49,0.28,image,racquet
CLIP_RN50,mscoco,-39.92,-3.64,image,racquet
CLIP_RN50,mscoco,-43.99,-0.20,image,racquet
CLIP_RN50,mscoco,-42.08,0.08,image,racquet
CLIP_RN50,mscoco,-41.78,-3.81,image,racquet
CLIP_RN50,mscoco,-43.44,-1.64,image,racquet
CLIP_RN50,mscoco,-39.45,-1.60,image,racquet
CLIP_RN50,mscoco,-43.56,-1.38,image,racquet
CLIP_RN50,mscoco,-38.51,-0.33,image,racquet
CLIP_RN50,mscoco,-43.31,-3.54,image,racquet
CLIP_RN50,mscoco,-44.13,-2.27,image,racquet
CLIP_RN50,mscoco,-41.71,-1.49,image,racquet
CLIP_RN50,mscoco,-40.24,-0.99,image,racquet
CLIP_RN50,mscoco,-43.26,-0.57,image,racquet
CLIP_RN50,mscoco,-42.05,-3.56,image,racquet
CLIP_RN50,mscoco,-42.52,-0.53,image,racquet
CLIP_RN50,mscoco,-43.39,-3.83,image,racquet
CLIP_RN50,mscoco,-38.98,-0.59,image,racquet
CLIP_RN50,mscoco,-39.78,-2.55,image,racquet
CLIP_RN50,mscoco,-42.18,-0.53,image,racquet
CLIP_RN50,mscoco,-41.71,-4.14,image,racquet
CLIP_RN50,mscoco,-39.51,-0.96,image,racquet
CLIP_RN50,mscoco,-40.07,-1.15,image,racquet
CLIP_RN50,mscoco,-41.27,-1.30,image,racquet
CLIP_RN50,mscoco,-41.74,-2.13,image,racquet
CLIP_RN50,mscoco,-44.14,-1.92,image,racquet
CLIP_RN50,mscoco,-40.75,0.96,image,racquet
CLIP_RN50,mscoco,-40.00,-1.74,image,racquet
CLIP_RN50,mscoco,-40.02,-2.62,image,racquet
