Model,Dataset,x,y,modality,category
CLIP_RN50,mscoco,-4.19,28.64,image,wash-hand basin
CLIP_RN50,mscoco,-5.66,29.41,image,wash-hand basin
CLIP_RN50,mscoco,-4.85,25.97,image,wash-hand basin
CLIP_RN50,mscoco,-4.75,26.85,image,wash-hand basin
CLIP_RN50,mscoco,-3.77,26.71,image,wash-hand basin
CLIP_RN50,mscoco,-0.84,28.43,image,wash-hand basin
CLIP_RN50,mscoco,-6.50,28.72,image,wash-hand basin
CLIP_RN50,mscoco,-5.78,26.36,image,wash-hand basin
CLIP_RN50,mscoco,-5.43,27.84,image,wash-hand basin
CLIP_RN50,mscoco,-7.34,27.29,image,wash-hand basin
CLIP_RN50,mscoco,-4.05,28.53,image,wash-hand basin
CLIP_RN50,mscoco,-2.67,26.78,image,wash-hand basin
CLIP_RN50,mscoco,-3.08,27.13,image,wash-hand basin
CLIP_RN50,mscoco,-5.08,26.50,image,wash-hand basin
CLIP_RN50,mscoco,-6.15,26.06,image,wash-hand basin
CLIP_RN50,mscoco,-3.36,26.19,image,wash-hand basin
CLIP_RN50,mscoco,-5.64,28.80,image,wash-hand basin
CLIP_RN50,mscoco,-3.81,26.32,image,wash-hand basin
CLIP_RN50,mscoco,-0.88,28.40,image,wash-hand basin
CLIP_RN50,mscoco,-5.07,26.81,image,wash-hand basin
CLIP_RN50,mscoco,-3.53,28.88,image,wash-hand basin
CLIP_RN50,mscoco,-6.01,27.28,image,wash-hand basin
CLIP_RN50,mscoco,-4.27,27.85,image,wash-hand basin
CLIP_RN50,mscoco,-6.16,27.85,image,wash-hand basin
CLIP_RN50,mscoco,-6.81,26.85,image,wash-hand basin
CLIP_RN50,mscoco,-0.88,28.40,image,wash-hand basin
CLIP_RN50,mscoco,-4.35,26.54,image,wash-hand basin
CLIP_RN50,mscoco,-5.17,27.49,image,wash-hand basin
CLIP_RN50,mscoco,-6.32,27.09,image,wash-hand basin
CLIP_RN50,mscoco,-6.75,29.00,image,wash-hand basin
CLIP_RN50,mscoco,-4.79,25.86,image,wash-hand basin
CLIP_RN50,mscoco,-6.23,29.01,image,wash-hand basin
CLIP_RN50,mscoco,-3.33,27.61,image,wash-hand basin
CLIP_RN50,mscoco,-5.84,27.09,image,wash-hand basin
CLIP_RN50,mscoco,-4.81,28.38,image,wash-hand basin
CLIP_RN50,mscoco,-3.26,25.36,image,wash-hand basin
CLIP_RN50,mscoco,-5.72,27.90,image,wash-hand basin
CLIP_RN50,mscoco,-5.18,29.50,image,wash-hand basin
CLIP_RN50,mscoco,-4.85,28.58,image,wash-hand basin
CLIP_RN50,mscoco,-6.27,28.23,image,wash-hand basin
CLIP_RN50,mscoco,-4.14,29.63,image,wash-hand basin
CLIP_RN50,mscoco,-5.48,27.18,image,wash-hand basin
CLIP_RN50,mscoco,-5.41,26.30,image,wash-hand basin
CLIP_RN50,mscoco,-6.12,27.92,image,wash-hand basin
CLIP_RN50,mscoco,-6.43,28.38,image,wash-hand basin
CLIP_RN50,mscoco,-6.88,26.01,image,wash-hand basin
CLIP_RN50,mscoco,-7.12,28.18,image,wash-hand basin
CLIP_RN50,mscoco,-0.94,28.37,image,wash-hand basin
CLIP_RN50,mscoco,-4.24,28.10,image,wash-hand basin
CLIP_RN50,mscoco,-6.10,29.87,image,wash-hand basin
CLIP_RN50,mscoco,13.85,-28.74,image,Elephas maximus
CLIP_RN50,mscoco,16.79,-28.69,image,Elephas maximus
CLIP_RN50,mscoco,15.31,-25.69,image,Elephas maximus
CLIP_RN50,mscoco,13.39,-28.19,image,Elephas maximus
CLIP_RN50,mscoco,15.45,-28.84,image,Elephas maximus
CLIP_RN50,mscoco,16.50,-25.69,image,Elephas maximus
CLIP_RN50,mscoco,15.01,-28.37,image,Elephas maximus
CLIP_RN50,mscoco,16.68,-29.90,image,Elephas maximus
