Model,Dataset,x,y,modality,category
ImageBind,mscoco,19.79,-23.29,image,tup
ImageBind,mscoco,19.87,-21.82,image,tup
ImageBind,mscoco,20.26,-22.72,image,tup
ImageBind,mscoco,18.35,-24.19,image,tup
ImageBind,mscoco,17.96,-23.53,image,tup
ImageBind,mscoco,17.03,-24.37,image,tup
ImageBind,mscoco,18.33,-26.09,image,tup
ImageBind,mscoco,16.48,-24.53,image,tup
ImageBind,mscoco,16.85,-22.35,image,tup
ImageBind,mscoco,16.16,-23.82,image,tup
ImageBind,mscoco,17.51,-25.11,image,tup
ImageBind,mscoco,18.54,-22.51,image,tup
ImageBind,mscoco,18.11,-26.14,image,tup
ImageBind,mscoco,16.95,-23.09,image,tup
ImageBind,mscoco,18.95,-26.65,image,tup
ImageBind,mscoco,19.61,-25.50,image,tup
ImageBind,mscoco,21.04,-22.25,image,tup
ImageBind,mscoco,18.59,-25.10,image,tup
ImageBind,mscoco,17.12,-26.27,image,tup
ImageBind,mscoco,14.40,-22.32,image,tup
ImageBind,mscoco,20.53,-23.26,image,tup
ImageBind,mscoco,15.77,-21.94,image,tup
ImageBind,mscoco,18.12,-23.82,image,tup
ImageBind,mscoco,18.54,-23.63,image,tup
ImageBind,mscoco,19.45,-22.65,image,tup
ImageBind,mscoco,15.78,-25.68,image,tup
ImageBind,mscoco,20.33,-25.18,image,tup
ImageBind,mscoco,17.46,-23.24,image,tup
ImageBind,mscoco,16.84,-24.61,image,tup
ImageBind,mscoco,16.35,-23.78,image,tup
ImageBind,mscoco,14.70,-25.96,image,tup
ImageBind,mscoco,15.68,-26.42,image,tup
ImageBind,mscoco,18.29,-27.47,image,tup
ImageBind,mscoco,17.50,-24.24,image,tup
ImageBind,mscoco,15.23,-23.82,image,tup
ImageBind,mscoco,15.86,-23.58,image,tup
ImageBind,mscoco,18.90,-23.07,image,tup
ImageBind,mscoco,14.40,-25.15,image,tup
ImageBind,mscoco,19.61,-26.69,image,tup
ImageBind,mscoco,16.05,-26.26,image,tup
ImageBind,mscoco,19.72,-24.48,image,tup
ImageBind,mscoco,14.93,-22.19,image,tup
ImageBind,mscoco,17.91,-21.87,image,tup
ImageBind,mscoco,18.98,-24.45,image,tup
ImageBind,mscoco,20.52,-24.15,image,tup
ImageBind,mscoco,18.63,-21.53,image,tup
ImageBind,mscoco,19.50,-22.27,image,tup
ImageBind,mscoco,17.25,-23.08,image,tup
ImageBind,mscoco,14.89,-23.82,image,tup
ImageBind,mscoco,16.18,-25.28,image,tup
ImageBind,mscoco,-6.15,-6.59,image,bowtie
ImageBind,mscoco,-9.18,-8.04,image,bowtie
ImageBind,mscoco,-11.56,-5.70,image,bowtie
ImageBind,mscoco,-8.00,-6.73,image,bowtie
ImageBind,mscoco,-10.34,-5.61,image,bowtie
ImageBind,mscoco,-5.87,-7.31,image,bowtie
ImageBind,mscoco,-7.52,-4.63,image,bowtie
ImageBind,mscoco,-0.43,-3.58,image,bowtie
ImageBind,mscoco,-10.89,-5.29,image,bowtie
ImageBind,mscoco,-5.44,-6.86,image,bowtie
ImageBind,mscoco,-5.87,-1.00,image,bowtie
ImageBind,mscoco,-6.80,-0.53,image,bowtie
ImageBind,mscoco,-10.09,-7.95,image,bowtie
ImageBind,mscoco,-5.50,-4.65,image,bowtie
ImageBind,mscoco,-6.26,-6.55,image,bowtie
ImageBind,mscoco,-2.87,-7.71,image,bowtie
ImageBind,mscoco,-11.43,-4.99,image,bowtie
ImageBind,mscoco,-3.13,-4.19,image,bowtie
ImageBind,mscoco,-3.96,-5.76,image,bowtie
ImageBind,mscoco,-6.84,-0.52,image,bowtie
ImageBind,mscoco,-5.62,-1.25,image,bowtie
ImageBind,mscoco,-5.20,-5.75,image,bowtie
ImageBind,mscoco,-7.10,-7.15,image,bowtie
ImageBind,mscoco,-9.02,-8.69,image,bowtie
ImageBind,mscoco,-8.52,-9.44,image,bowtie
ImageBind,mscoco,-2.89,-4.43,image,bowtie
ImageBind,mscoco,-5.93,-7.70,image,bowtie
ImageBind,mscoco,-11.49,-4.75,image,bowtie
ImageBind,mscoco,-7.59,-4.52,image,bowtie
ImageBind,mscoco,-7.31,-8.74,image,bowtie
ImageBind,mscoco,-5.97,-4.58,image,bowtie
ImageBind,mscoco,-8.48,-7.46,image,bowtie
ImageBind,mscoco,-9.59,-9.48,image,bowtie
ImageBind,mscoco,-8.74,-8.11,image,bowtie
ImageBind,mscoco,-4.97,-6.26,image,bowtie
