Model,Dataset,x,y,modality,category
ImageBind,mscoco,4.30,15.67,image,school bus
ImageBind,mscoco,3.66,18.50,image,school bus
ImageBind,mscoco,5.37,17.63,image,school bus
ImageBind,mscoco,6.21,16.04,image,school bus
ImageBind,mscoco,3.06,14.61,image,school bus
ImageBind,mscoco,5.24,18.89,image,school bus
ImageBind,mscoco,-0.28,15.16,image,school bus
ImageBind,mscoco,2.33,15.39,image,school bus
ImageBind,mscoco,1.82,14.15,image,school bus
ImageBind,mscoco,1.09,14.72,image,school bus
ImageBind,mscoco,3.61,15.30,image,school bus
ImageBind,mscoco,3.85,16.13,image,school bus
ImageBind,mscoco,1.97,16.69,image,school bus
ImageBind,mscoco,5.65,14.16,image,school bus
ImageBind,mscoco,0.48,13.75,image,school bus
ImageBind,mscoco,4.13,14.73,image,school bus
ImageBind,mscoco,1.84,12.06,image,school bus
ImageBind,mscoco,3.45,18.17,image,school bus
ImageBind,mscoco,6.64,13.55,image,school bus
ImageBind,mscoco,1.85,15.96,image,school bus
ImageBind,mscoco,3.46,14.43,image,school bus
ImageBind,mscoco,2.64,16.11,image,school bus
ImageBind,mscoco,3.46,15.85,image,school bus
ImageBind,mscoco,3.49,15.40,image,school bus
ImageBind,mscoco,1.31,12.07,image,school bus
ImageBind,mscoco,1.72,17.68,image,school bus
ImageBind,mscoco,1.13,15.55,image,school bus
ImageBind,mscoco,3.42,16.91,image,school bus
ImageBind,mscoco,4.26,17.08,image,school bus
ImageBind,mscoco,1.89,14.18,image,school bus
ImageBind,mscoco,4.99,14.59,image,school bus
ImageBind,mscoco,4.01,12.02,image,school bus
ImageBind,mscoco,2.77,15.99,image,school bus
ImageBind,mscoco,5.07,16.80,image,school bus
ImageBind,mscoco,6.79,17.52,image,school bus
ImageBind,mscoco,2.04,12.85,image,school bus
ImageBind,mscoco,5.23,12.57,image,school bus
ImageBind,mscoco,4.74,16.22,image,school bus
ImageBind,mscoco,2.55,14.91,image,school bus
ImageBind,mscoco,3.37,13.69,image,school bus
ImageBind,mscoco,4.09,16.40,image,school bus
ImageBind,mscoco,2.67,15.19,image,school bus
ImageBind,mscoco,3.28,14.38,image,school bus
ImageBind,mscoco,5.33,15.94,image,school bus
ImageBind,mscoco,5.89,15.27,image,school bus
ImageBind,mscoco,4.63,13.62,image,school bus
ImageBind,mscoco,3.00,16.88,image,school bus
ImageBind,mscoco,0.35,16.76,image,school bus
ImageBind,mscoco,2.00,12.50,image,school bus
ImageBind,mscoco,3.60,13.21,image,school bus
ImageBind,mscoco,2.07,19.02,image,fire truck
ImageBind,mscoco,-11.03,22.34,image,fire truck
ImageBind,mscoco,-8.26,21.49,image,fire truck
ImageBind,mscoco,-0.32,19.16,image,fire truck
ImageBind,mscoco,3.83,19.19,image,fire truck
ImageBind,mscoco,-8.24,22.45,image,fire truck
ImageBind,mscoco,-6.78,24.17,image,fire truck
ImageBind,mscoco,-2.85,16.65,image,fire truck
ImageBind,mscoco,-12.10,23.32,image,fire truck
ImageBind,mscoco,-9.82,23.93,image,fire truck
ImageBind,mscoco,-8.54,23.07,image,fire truck
ImageBind,mscoco,-11.41,23.24,image,fire truck
ImageBind,mscoco,-7.77,20.79,image,fire truck
ImageBind,mscoco,-8.05,24.90,image,fire truck
ImageBind,mscoco,-7.41,23.52,image,fire truck
ImageBind,mscoco,-6.99,23.10,image,fire truck
ImageBind,mscoco,-9.33,25.99,image,fire truck
ImageBind,mscoco,-11.17,22.59,image,fire truck
ImageBind,mscoco,-10.17,22.88,image,fire truck
ImageBind,mscoco,-8.87,23.25,image,fire truck
ImageBind,mscoco,-11.19,24.68,image,fire truck
ImageBind,mscoco,-6.62,21.68,image,fire truck
ImageBind,mscoco,-9.29,24.99,image,fire truck
ImageBind,mscoco,-10.16,21.77,image,fire truck
ImageBind,mscoco,-7.81,23.55,image,fire truck
ImageBind,mscoco,-11.77,24.33,image,fire truck
ImageBind,mscoco,-13.23,23.20,image,fire truck
ImageBind,mscoco,-10.31,24.04,image,fire truck
ImageBind,mscoco,-5.09,22.31,image,fire truck
ImageBind,mscoco,-7.37,20.20,image,fire truck
ImageBind,mscoco,-9.50,23.61,image,fire truck
ImageBind,mscoco,-28.97,-12.82,image,fire truck
ImageBind,mscoco,-10.76,24.55,image,fire truck
ImageBind,mscoco,-9.74,23.48,image,fire truck
ImageBind,mscoco,-12.21,21.42,image,fire truck
ImageBind,mscoco,-10.28,25.62,image,fire truck
ImageBind,mscoco,-9.18,21.46,image,fire truck
ImageBind,mscoco,-0.37,19.35,image,fire truck
ImageBind,mscoco,-8.43,24.23,image,fire truck
ImageBind,mscoco,-6.37,23.38,image,fire truck
ImageBind,mscoco,-12.26,21.40,image,fire truck
ImageBind,mscoco,-8.74,23.81,image,fire truck
ImageBind,mscoco,-7.87,18.51,image,fire truck
ImageBind,mscoco,-6.70,21.71,image,fire truck
ImageBind,mscoco,-0.37,18.48,image,fire truck
ImageBind,mscoco,-10.57,20.39,image,fire truck
ImageBind,mscoco,-9.58,22.94,image,fire truck
ImageBind,mscoco,-9.44,22.26,image,fire truck
ImageBind,mscoco,-9.05,20.27,image,fire truck
ImageBind,mscoco,-10.00,22.29,image,fire truck
ImageBind,mscoco,10.52,-0.27,image,suit of clothes
ImageBind,mscoco,11.45,-4.70,image,suit of clothes
ImageBind,mscoco,8.39,-1.69,image,suit of clothes
ImageBind,mscoco,17.97,-3.05,image,suit of clothes
ImageBind,mscoco,9.20,-4.65,image,suit of clothes
ImageBind,mscoco,13.01,-5.39,image,suit of clothes
ImageBind,mscoco,14.47,-6.02,image,suit of clothes
ImageBind,mscoco,12.92,-5.51,image,suit of clothes
ImageBind,mscoco,10.57,-0.98,image,suit of clothes
ImageBind,mscoco,13.51,-3.40,image,suit of clothes
ImageBind,mscoco,11.81,-5.09,image,suit of clothes
ImageBind,mscoco,16.32,-5.94,image,suit of clothes
ImageBind,mscoco,13.04,-3.15,image,suit of clothes
ImageBind,mscoco,11.11,-6.15,image,suit of clothes
ImageBind,mscoco,10.79,3.37,image,suit of clothes
ImageBind,mscoco,15.47,-2.49,image,suit of clothes
ImageBind,mscoco,14.20,-3.30,image,suit of clothes
ImageBind,mscoco,13.75,-4.42,image,suit of clothes
ImageBind,mscoco,9.11,-6.13,image,suit of clothes
ImageBind,mscoco,12.35,-6.82,image,suit of clothes
ImageBind,mscoco,12.45,-5.46,image,suit of clothes
ImageBind,mscoco,10.79,3.37,image,suit of clothes
ImageBind,mscoco,14.11,-2.77,image,suit of clothes
ImageBind,mscoco,16.75,-6.38,image,suit of clothes
ImageBind,mscoco,11.22,-5.28,image,suit of clothes
ImageBind,mscoco,11.99,-2.77,image,suit of clothes
ImageBind,mscoco,16.22,-5.85,image,suit of clothes
ImageBind,mscoco,13.08,-2.51,image,suit of clothes
ImageBind,mscoco,10.94,-2.42,image,suit of clothes
ImageBind,mscoco,10.39,-2.26,image,suit of clothes
ImageBind,mscoco,13.40,-0.41,image,suit of clothes
ImageBind,mscoco,13.36,-3.70,image,suit of clothes
ImageBind,mscoco,13.11,-4.74,image,suit of clothes
ImageBind,mscoco,12.73,-5.76,image,suit of clothes
ImageBind,mscoco,10.08,-3.16,image,suit of clothes
ImageBind,mscoco,12.02,-1.21,image,suit of clothes
ImageBind,mscoco,12.62,-2.14,image,suit of clothes
ImageBind,mscoco,11.86,-3.89,image,suit of clothes
ImageBind,mscoco,14.41,-1.83,image,suit of clothes
ImageBind,mscoco,11.02,-4.25,image,suit of clothes
ImageBind,mscoco,16.19,-4.22,image,suit of clothes
ImageBind,mscoco,13.92,-5.22,image,suit of clothes
ImageBind,mscoco,13.14,-1.46,image,suit of clothes
ImageBind,mscoco,14.64,-1.40,image,suit of clothes
ImageBind,mscoco,12.80,-4.54,image,suit of clothes
ImageBind,mscoco,14.83,-4.17,image,suit of clothes
ImageBind,mscoco,15.87,-2.39,image,suit of clothes
ImageBind,mscoco,12.49,-3.83,image,suit of clothes
ImageBind,mscoco,13.98,-7.45,image,suit of clothes
ImageBind,mscoco,12.68,-3.80,image,suit of clothes
ImageBind,mscoco,31.80,1.38,image,broccoli
ImageBind,mscoco,29.22,2.14,image,broccoli
ImageBind,mscoco,32.32,-1.12,image,broccoli
ImageBind,mscoco,31.45,1.05,image,broccoli
ImageBind,mscoco,32.30,0.24,image,broccoli
ImageBind,mscoco,32.46,1.86,image,broccoli
ImageBind,mscoco,32.48,0.52,image,broccoli
ImageBind,mscoco,30.66,0.18,image,broccoli
ImageBind,mscoco,32.32,1.18,image,broccoli
ImageBind,mscoco,33.54,3.15,image,broccoli
ImageBind,mscoco,32.02,4.81,image,broccoli
ImageBind,mscoco,30.05,3.60,image,broccoli
ImageBind,mscoco,33.88,2.82,image,broccoli
ImageBind,mscoco,32.49,3.07,image,broccoli
ImageBind,mscoco,33.65,2.47,image,broccoli
ImageBind,mscoco,30.57,0.35,image,broccoli
ImageBind,mscoco,31.76,2.36,image,broccoli
ImageBind,mscoco,32.41,-1.81,image,broccoli
ImageBind,mscoco,32.29,-1.62,image,broccoli
ImageBind,mscoco,33.48,4.07,image,broccoli
ImageBind,mscoco,33.04,2.11,image,broccoli
ImageBind,mscoco,30.33,4.14,image,broccoli
ImageBind,mscoco,29.52,3.10,image,broccoli
ImageBind,mscoco,30.98,3.85,image,broccoli
ImageBind,mscoco,30.78,-1.89,image,broccoli
ImageBind,mscoco,31.00,2.69,image,broccoli
ImageBind,mscoco,30.49,2.61,image,broccoli
ImageBind,mscoco,29.31,3.64,image,broccoli
ImageBind,mscoco,32.17,3.33,image,broccoli
ImageBind,mscoco,31.90,-0.32,image,broccoli
ImageBind,mscoco,32.85,0.00,image,broccoli
ImageBind,mscoco,30.00,0.32,image,broccoli
ImageBind,mscoco,32.38,-0.21,image,broccoli
ImageBind,mscoco,32.33,-2.42,image,broccoli
ImageBind,mscoco,30.78,2.05,image,broccoli
ImageBind,mscoco,28.79,0.93,image,broccoli
ImageBind,mscoco,33.78,1.71,image,broccoli
ImageBind,mscoco,33.64,-1.39,image,broccoli
ImageBind,mscoco,32.36,-2.21,image,broccoli
ImageBind,mscoco,34.94,1.62,image,broccoli
ImageBind,mscoco,31.95,4.97,image,broccoli
ImageBind,mscoco,32.22,-0.72,image,broccoli
ImageBind,mscoco,33.77,-0.61,image,broccoli
ImageBind,mscoco,31.44,1.99,image,broccoli
ImageBind,mscoco,33.87,0.55,image,broccoli
ImageBind,mscoco,33.16,1.06,image,broccoli
ImageBind,mscoco,33.74,5.34,image,broccoli
ImageBind,mscoco,33.75,5.41,image,broccoli
ImageBind,mscoco,34.56,3.10,image,broccoli
ImageBind,mscoco,29.78,1.76,image,broccoli
ImageBind,mscoco,-33.49,-12.69,image,steam locomotive
ImageBind,mscoco,-33.01,-17.99,image,steam locomotive
ImageBind,mscoco,-33.88,-16.57,image,steam locomotive
ImageBind,mscoco,-31.08,-12.84,image,steam locomotive
ImageBind,mscoco,-30.55,-12.64,image,steam locomotive
ImageBind,mscoco,-30.92,-10.99,image,steam locomotive
ImageBind,mscoco,-31.97,-15.65,image,steam locomotive
ImageBind,mscoco,-31.34,-14.84,image,steam locomotive
ImageBind,mscoco,-31.87,-13.46,image,steam locomotive
ImageBind,mscoco,-32.85,-17.94,image,steam locomotive
ImageBind,mscoco,-30.61,-12.76,image,steam locomotive
ImageBind,mscoco,-32.45,-14.62,image,steam locomotive
ImageBind,mscoco,-31.92,-11.13,image,steam locomotive
ImageBind,mscoco,-30.27,-16.45,image,steam locomotive
ImageBind,mscoco,-31.60,-15.22,image,steam locomotive
ImageBind,mscoco,-30.78,-15.18,image,steam locomotive
ImageBind,mscoco,-31.48,-17.46,image,steam locomotive
ImageBind,mscoco,-31.51,-14.31,image,steam locomotive
ImageBind,mscoco,-32.23,-15.47,image,steam locomotive
ImageBind,mscoco,-30.03,-14.65,image,steam locomotive
ImageBind,mscoco,-32.95,-13.78,image,steam locomotive
ImageBind,mscoco,-29.96,-14.56,image,steam locomotive
ImageBind,mscoco,-30.53,-16.18,image,steam locomotive
ImageBind,mscoco,-29.30,-18.03,image,steam locomotive
ImageBind,mscoco,-31.89,-16.81,image,steam locomotive
ImageBind,mscoco,-33.62,-15.21,image,steam locomotive
ImageBind,mscoco,-31.11,-14.56,image,steam locomotive
ImageBind,mscoco,-32.00,-12.18,image,steam locomotive
ImageBind,mscoco,-31.16,-17.27,image,steam locomotive
ImageBind,mscoco,-29.23,-19.28,image,steam locomotive
ImageBind,mscoco,-30.96,-15.96,image,steam locomotive
ImageBind,mscoco,-32.36,-11.03,image,steam locomotive
ImageBind,mscoco,-29.17,-14.10,image,steam locomotive
ImageBind,mscoco,-29.51,-16.13,image,steam locomotive
ImageBind,mscoco,-32.08,-17.21,image,steam locomotive
ImageBind,mscoco,-30.87,-13.62,image,steam locomotive
ImageBind,mscoco,-34.44,-15.06,image,steam locomotive
ImageBind,mscoco,-31.93,-18.44,image,steam locomotive
ImageBind,mscoco,-34.03,-15.28,image,steam locomotive
ImageBind,mscoco,-30.18,-18.63,image,steam locomotive
ImageBind,mscoco,-33.36,-12.58,image,steam locomotive
