img id,caption,category
http://images.cocodataset.org/val2017/000000007108.jpg,A herd of elephants walking away from a watering hole.,animal
http://images.cocodataset.org/val2017/000000119233.jpg,A black and white cat laying across the keyboard of a laptop.,animal
http://images.cocodataset.org/val2017/000000206838.jpg,Two bikini clad women riding horses in an ocean,animal
http://images.cocodataset.org/val2017/000000332901.jpg,a couple of sheep are in a corral together,animal
http://images.cocodataset.org/val2017/000000359135.jpg,Pair of elephants interacting in urban like setting.,animal
http://images.cocodataset.org/val2017/000000225184.jpg,Three sheep and a dog standing in a field.,animal
http://images.cocodataset.org/val2017/000000253386.jpg,A black and brown dog wearing a chain around it's neck.,animal
http://images.cocodataset.org/val2017/000000068078.jpg,A dog that is standing on a rug in a bathroom.,animal
http://images.cocodataset.org/val2017/000000558073.jpg,Cat messing around in the white bathtub. ,animal
http://images.cocodataset.org/val2017/000000066561.jpg,A large white sheep laying next to a baby sheep.,animal
http://images.cocodataset.org/val2017/000000132587.jpg,A man seated on a bench with a plastic bottle,animal
http://images.cocodataset.org/val2017/000000559099.jpg,there are many cows walking around the grass,animal
http://images.cocodataset.org/val2017/000000293300.jpg,Looking up at elephants in an enclosure at the zoo,animal
http://images.cocodataset.org/val2017/000000206135.jpg,There are four cows standing on the side of a road,animal
http://images.cocodataset.org/val2017/000000122969.jpg,two zebras standing by each other and some plants ,animal
http://images.cocodataset.org/val2017/000000124975.jpg,Two zebras facing opposite directions in a grassy field.,animal
http://images.cocodataset.org/val2017/000000212895.jpg,a single giraffe standing in the middle of a field ,animal
http://images.cocodataset.org/val2017/000000166259.jpg,A group of fur ducks walks along a wooden walkway.,animal
http://images.cocodataset.org/val2017/000000505573.jpg,A dog wears a tie while on the steps,animal
http://images.cocodataset.org/val2017/000000080659.jpg,a group of racing horses are racing around the track,animal
http://images.cocodataset.org/val2017/000000209747.jpg,Kitten looking puzzled sitting in a bathroom sink,animal
http://images.cocodataset.org/val2017/000000163155.jpg,a cat sitting in a pouncing position next to a brick wall,animal
http://images.cocodataset.org/val2017/000000052462.jpg,Two zebras are walking through tall brown grass.,animal
http://images.cocodataset.org/val2017/000000064359.jpg,Some zoo animals are walking and having fun in the zoo. ,animal
http://images.cocodataset.org/val2017/000000014007.jpg,A brown colored cat is on top of a tall gray cabinet.,animal
http://images.cocodataset.org/val2017/000000235857.jpg,Three cows two black and one brown grazing in a green field.,animal
http://images.cocodataset.org/val2017/000000104119.jpg,A group of chickens looking for food in the grass.,animal
http://images.cocodataset.org/val2017/000000416256.jpg,A cat laying on the floor next to a keyboard.,animal
