img id,caption,category
253665940,Here is a picture of a soccer game during halftime .,baseball player
821071719,"A man dressed in orange t-shirt is trying to hit a baseball , with a few people looking at them and a keeper behind trying to catch the ball .",baseball player
5989324335,The player in the white baseball uniform is sliding into the base while the opposing player in gray uniform tries to tag him out .,baseball player
2279906281,The man has his white shirt off on a green field .,baseball player
3726130458,A baseball player near home plate .,baseball player
611349356,An important man with his crew walking on the field at a sporting event .,baseball player
3730944337,A baseball pitcher in a circle with a symbol to his right .,baseball player
3608849440,Kids are playing a game of ball outdoors .,baseball player
2156331904,Two soccer players walk on the soccer field .,baseball player
3574522127,A baseman catches a baseball while a runner slides to touch the base during a game of baseball .,baseball player
7820856922,Baseball pitcher caught by camera in follow-through stance after pitching ball .,baseball player
573594802,Coaches for the North Side baseball team talk to their players in the dugout .,baseball player
7521056760,"Baseball player ,  38 , Morse is seen standing and looking at the pitcher .",baseball player
7294349968,A young man in a red and white uniform throwing a baseball .,baseball player
3539960792,"A baseball player holds his bat , while the catcher and umpire squat behind him and a crowd watches .",baseball player
2554929458,"Kids playing baseball , while a play is called .",baseball player
2987195421,A pitcher and catcher get ready to hug after striking out a ball player .,baseball player
134206,Baseball players are playing on a field in a stadium filled with people .,baseball player
3681324243,a baseball player slides to the base .,baseball player
5941772805,A pitcher in a red and white uniform is throwing a baseball .,baseball player
7558050532,Two guys wearing white uniforms playing a sport .,baseball player
7920471750,A runner is sliding into home plate trying to avoid the catcher other players watch on at a baseball game .,baseball player
1454439103,A catcher and a pitcher of the same team talk on the pitcher 's mound .,baseball player
8081605083,Two baseball players in white and blue striped uniforms hug while another player exits the field and a coach approaches them .,baseball player
2771662950,A male baseball player catches a baseball in his mitt .,baseball player
578873882,A man and four teenage boys are raking a baseball diamond .,baseball player
6943202340,A player from the Oakland A 's sliding to second as player from the Angels awaits the ball .,baseball player
4495716228,"Baseball players walk as a group on the field , and some jump to celebrate .",baseball player
610841649,Soccer teams competing in a game .,baseball player
450697885,Players in the red and white uniforms and bystanders are standing on a soccer field .,baseball player
