img id,caption,category
483307396,"Three children playing on swings in a small park , one little girl wearing pink has her stomach on the swing , a little boy wearing navy track pants and a yellow shirt is half on and half off the swing , and the last little boy is standing in front of the boy on the swing .",swing
3056530884,Two laughing girls swing in a tire swing .,swing
2192131110,A person swinging on a swing,swing
2629334536,The little kid is swinging in the backyard .,swing
2977246776,a mom pushes her little girl on the swing .,swing
2295750198,A warmly dressed girl kicks up her leg outdoors .,swing
3631023049,Three smiling children swing in a tire swing at a playground .,swing
3036641436,Three people wearing green shirts ride together on the swings .,swing
7444421214,A child having a pleasant time in a swing,swing
1560281711,Kid standing and looking determined in the playground,swing
911795495,The girl in the red shirt smiles on the swing .,swing
497791037,A child in a white shirt coming out of a swing in midair .,swing
618735339,A little girl on a swing .,swing
2884252132,A girl swinging,swing
2726180005,A very happy baby in a yellow shirt swinging on swing .,swing
3504940491,There is a little girl riding a carnival ride .,swing
2312746782,A girl stands behind a boy in a swing .,swing
3584406900,A group of children are playing on swings .,swing
4637942232,Families are playing at the park on tire swings .,swing
3583903436,A young boy swings along side an old wooden building .,swing
2549819434,One woman in a black shirt swinging very high on a swing .,swing
556568556,a young girl swings on a swing .,swing
2777021428,Little boy on swing,swing
7468150262,A woman in a gray shirt and plaid shorts swings gleefully on a tire swing with trees in the background .,swing
3821555355,"adorable little girl with her hair pulled up , sitting in a baby swing with greenery in the background .",swing
4766583860,"An infant girl in pigtails , wearing a red shirt and pink shoes , is sitting in a swing seat at a park .",swing
125635185,"Three children are playing outdoors , two of them on a metal barrel swing .",swing
2731813962,"Five young children are seated on a wooden staircase , surrounded by forest flora .",swing
2483783092,"A small boy , who is sitting in a baby swing is playing with a cat , sitting on the branch over his head .",swing
4873128332,Small child plays with a swing on a playground with a backdrop of a dirt field with a number of construction workers .,swing
1561658940,Girl wearing pink pants smiles in baby swing,swing
2117004715,A little girl peers out from a woven basket .,swing
443756591,Two children swinging on a bright day .,swing
7243489604,A smiling young man in jeans and a t-shirt laying down in tall grass .,swing
4610444848,A wedding party poses for pictures on a swing set .,swing
5646792433,"Two children , one in a yellow shirt and the other in red rain boots , swing on the swings at a playground .",swing
136644343,A small boy in a horizontal tire swing .,swing
3821555903,Adult woman swinging with sandals .,swing
1332815795,A little girl is swinging in a baby swing on the playground .,swing
2394275528,A barefooted girl is swinging high on a swing on a spring afternoon .,swing
3758747095,"A young boy , wearing a yellow shirt , is sitting on a swing and holding on at a park .",swing
2362481035,The small child is leaning back in a child swing .,swing
2381613738,A blond boy in a brown jacket sits on a tire swing .,swing
1335519498,A toddler girl swings in a yellow child 's swing .,swing
2855417531,A child on a swing-type ride .,swing
2573141440,A toddler with blue eyes sits in a blue swing with grass in the background .,swing
3638688673,A boy swings on a swing set .,swing
416840980,A young girl in blue in a swinging outside with her eyes closed and hands off the swing 's chains .,swing
2588093968,a young girl in a pink skirt and shirt holds a pair of headphones or earmuffs .,swing
