img id,caption,category
http://images.cocodataset.org/val2017/000000284296.jpg,three giraffes banding down to drink water with trees in the background,animal
http://images.cocodataset.org/val2017/000000526706.jpg,A cow breastfeeding its calf  while other cows stands around in a grass area.,animal
http://images.cocodataset.org/val2017/000000061471.jpg,A brown dog standing next to a toilet in a bathroom.,animal
http://images.cocodataset.org/val2017/000000546829.jpg,A little white dog is standing on a bench.,animal
http://images.cocodataset.org/val2017/000000147498.jpg,A flock of birds flies over a beach.,animal
http://images.cocodataset.org/val2017/000000157847.jpg,A lone bird soaring over a lush green valley.,animal
http://images.cocodataset.org/val2017/000000359135.jpg,Pair of elephants interacting in urban like setting.,animal
http://images.cocodataset.org/val2017/000000528524.jpg,The brown cows walking along a path in the field.,animal
http://images.cocodataset.org/val2017/000000570664.jpg,A couple of cats sitting on top of a counter.,animal
http://images.cocodataset.org/val2017/000000412240.jpg,A dog sitting behind a pair of black shoes.,animal
http://images.cocodataset.org/val2017/000000348488.jpg,A brown vase has four black horses on it.,animal
http://images.cocodataset.org/val2017/000000252216.jpg,Some animals that are standing in the grass together.,animal
http://images.cocodataset.org/val2017/000000060823.jpg,What has attracted this many birds to the plaza?,animal
http://images.cocodataset.org/val2017/000000190140.jpg,A man driving a boat with his dog looking out over the bow.,animal
http://images.cocodataset.org/val2017/000000374551.jpg,a bird is sitting on a tree branch outside,animal
http://images.cocodataset.org/val2017/000000347664.jpg,Cows walk along a beach with a mountain in the distance.,animal
http://images.cocodataset.org/val2017/000000158548.jpg,a couple of people that are walking in some grass,animal
http://images.cocodataset.org/val2017/000000235857.jpg,Three cows two black and one brown grazing in a green field.,animal
http://images.cocodataset.org/val2017/000000182441.jpg,A bunch of birds flying around a couple of waves near the ocean.,animal
http://images.cocodataset.org/val2017/000000040036.jpg,A person jumping a horse over a box.,animal
http://images.cocodataset.org/val2017/000000080153.jpg,A man on snow skis with his dog.,animal
http://images.cocodataset.org/val2017/000000206135.jpg,There are four cows standing on the side of a road,animal
http://images.cocodataset.org/val2017/000000212559.jpg,A herd of sheep grazing on a pile of hay.,animal
http://images.cocodataset.org/val2017/000000019042.jpg,a bird is sitting out on some rocks in the water,animal
http://images.cocodataset.org/val2017/000000018833.jpg,A cat that is laying with its head upon a sneaker. ,animal
http://images.cocodataset.org/val2017/000000133778.jpg,A mother cow with a young calf feeding in a grassy area.,animal
http://images.cocodataset.org/val2017/000000203546.jpg,The bear is inside of the river stream. ,animal
http://images.cocodataset.org/val2017/000000174231.jpg,A cat is laying inside of a half open lap top.,animal
http://images.cocodataset.org/val2017/000000054123.jpg,A group of zebra grazing grass with a backdrop of bushes.,animal
http://images.cocodataset.org/val2017/000000119038.jpg,Three white cows are standing in a grassy field.,animal
http://images.cocodataset.org/val2017/000000463522.jpg,A large set of horses carrying a carriage down a street.,animal
http://images.cocodataset.org/val2017/000000191614.jpg,A horse standing in a lush green grass field.,animal
http://images.cocodataset.org/val2017/000000475904.jpg,Swan floating on a river in front of a boat.,animal
http://images.cocodataset.org/val2017/000000454798.jpg,A young boy rides a horse up a small ramp.,animal
http://images.cocodataset.org/val2017/000000185409.jpg,A number of zebras running in the grass. ,animal
http://images.cocodataset.org/val2017/000000229997.jpg,Black bear outside with large birds and fallen trees.,animal
http://images.cocodataset.org/val2017/000000251572.jpg,A woman laying on a couch with a white and brown puppy.,animal
http://images.cocodataset.org/val2017/000000117908.jpg,A cat standing next to an open refrigerator door.,animal
http://images.cocodataset.org/val2017/000000395388.jpg,People at a stock yard looking at animals ,animal
http://images.cocodataset.org/val2017/000000389316.jpg,Two baby elephants take a drink from a trainer in an enclosure.,animal
http://images.cocodataset.org/val2017/000000308753.jpg,an animal laying down on top of some rocks.,animal
http://images.cocodataset.org/val2017/000000222317.jpg,A dog lying on a couch with blankets and pillows.,animal
http://images.cocodataset.org/val2017/000000566042.jpg, A small pack of giraffes are looking in to the distance.,animal
http://images.cocodataset.org/val2017/000000297085.jpg,A cat sits in front of a large television.,animal
http://images.cocodataset.org/val2017/000000389566.jpg,Herd of sheep standing on roadway in rural area.,animal
http://images.cocodataset.org/val2017/000000093965.jpg,Two zebras made of Lego stand in a field.,animal
http://images.cocodataset.org/val2017/000000061584.jpg,A couple posing on a horse statue in a courtyard.,animal
http://images.cocodataset.org/val2017/000000356612.jpg,The bulls are walking down the street in front of cars. ,animal
http://images.cocodataset.org/val2017/000000069106.jpg,A group of zebras stand together by a rock wall. ,animal
http://images.cocodataset.org/val2017/000000416170.jpg,A cat sitting in behind a window looking out.,animal
http://images.cocodataset.org/val2017/000000050331.jpg,Two clay pots with leafy green plants in them.,food
http://images.cocodataset.org/val2017/000000499313.jpg,A pizza with cheese and spinach on a plate.,food
http://images.cocodataset.org/val2017/000000188906.jpg,A very artistic and tasty looking treat is in a plate.,food
http://images.cocodataset.org/val2017/000000466256.jpg,"A plate of rice, steak, and a garden salad.",food
http://images.cocodataset.org/val2017/000000284106.jpg,A play of food next to a bowl of rice and chopsticks. ,food
http://images.cocodataset.org/val2017/000000170670.jpg,An outdoor table containing assorted bowls of food and beer.,food
http://images.cocodataset.org/val2017/000000119677.jpg,a fork and a piece of cheese cake on a gray platter,food
http://images.cocodataset.org/val2017/000000311303.jpg,A cup with soda in front of a panini with a side of greens.,food
http://images.cocodataset.org/val2017/000000474854.jpg,A man sitting down with his mouth full holding a partially eaten banana.,food
http://images.cocodataset.org/val2017/000000175535.jpg,A couple of sandwich slices with lettuce sitting next to condiments.,food
http://images.cocodataset.org/val2017/000000296634.jpg,"Three rectangular bowls with food; Big bowl has nine meat and sesame seed patties with brown sauce, next to it, a bowl of shredded cabbage and carrots with yogurt dollop atop, and behind that is a bowl of cut broccoli and tomatoes with seasoning.",food
http://images.cocodataset.org/val2017/000000385029.jpg,A person cutting a pizza next to a salad and bottles of wine on wooden table.,food
http://images.cocodataset.org/val2017/000000533206.jpg,The sandwich dominates the plate and comes with soup.,food
http://images.cocodataset.org/val2017/000000047112.jpg,A pizza sitting on a plate in front of a glass of wine.,food
http://images.cocodataset.org/val2017/000000078959.jpg,A strange plant hanging off a banana tree.,food
http://images.cocodataset.org/val2017/000000426329.jpg,some frosted cakes with little decorations on top in a display case for sale,food
http://images.cocodataset.org/val2017/000000422886.jpg,a man eating a hotdog that has a lot of cheese,food
http://images.cocodataset.org/val2017/000000517056.jpg,Two women are cutting and serving a large cake.,food
http://images.cocodataset.org/val2017/000000258883.jpg,Pitas on a grill get topped with vegetables.,food
http://images.cocodataset.org/val2017/000000431568.jpg,A whole pizza on a red checked table cloth.,food
http://images.cocodataset.org/val2017/000000250766.jpg,A dinner plate with a colorful salad and grilled meat.,food
http://images.cocodataset.org/val2017/000000466567.jpg,A tree with a donut as an ornament,food
http://images.cocodataset.org/val2017/000000260105.jpg,Three over easy cooked eggs  with fried potatoes.,food
http://images.cocodataset.org/val2017/000000030213.jpg,Kitchen with many old appliances and many pots and pans.,food
http://images.cocodataset.org/val2017/000000001425.jpg,A meal is lying on a plate on a table.,food
http://images.cocodataset.org/val2017/000000066817.jpg,"A meal of fried food, beans, rice, cream and fruit.",food
http://images.cocodataset.org/val2017/000000105335.jpg,"A white bowl filled with meat, vegetables and broth.",food
http://images.cocodataset.org/val2017/000000339442.jpg,A sandwich with a pile a olives and an apple on a tablecloth. ,food
http://images.cocodataset.org/val2017/000000023781.jpg,a variety of different vegetables and some strawberries,food
http://images.cocodataset.org/val2017/000000579900.jpg,A pizza topped with an assortment of vegetables on a wooden table.,food
http://images.cocodataset.org/val2017/000000415194.jpg,A kitchen decorated in decor with furniture in it.,food
http://images.cocodataset.org/val2017/000000286908.jpg,Several different pictures of various types of food.,food
http://images.cocodataset.org/val2017/000000432085.jpg,A man eating a sandwich off of a white plate.,food
http://images.cocodataset.org/val2017/000000571718.jpg,A man looks at a cart full of bananas.,food
http://images.cocodataset.org/val2017/000000254016.jpg,a doughnut factory making doughnuts in oil ,food
http://images.cocodataset.org/val2017/000000003661.jpg,A closeup of a group of bananas on a table ,food
http://images.cocodataset.org/val2017/000000336356.jpg,A beautiful woman sitting at a table with two pizzas.,food
http://images.cocodataset.org/val2017/000000320664.jpg,A plate of some food on a table.,food
http://images.cocodataset.org/val2017/000000079014.jpg,there is a man in the mirror throwing a ball in the air,food
http://images.cocodataset.org/val2017/000000012667.jpg,A phone with a banana where the receiver should be.,food
http://images.cocodataset.org/val2017/000000173091.jpg,"A carryout lunch including sandwich, fruit, and frappucino. ",food
http://images.cocodataset.org/val2017/000000098633.jpg,"A cake with white icing, mint leaves and strawberries.",food
http://images.cocodataset.org/val2017/000000405432.jpg,A table with a bag of beans and donuts box on it. ,food
http://images.cocodataset.org/val2017/000000066926.jpg,Several glazed doughnuts lined up on a bakery tray. ,food
http://images.cocodataset.org/val2017/000000113720.jpg,A couple is sitting at a table eating pizza.,food
http://images.cocodataset.org/val2017/000000070048.jpg,a table that has some food on top of it,food
http://images.cocodataset.org/val2017/000000179141.jpg,A group of friends gathered around a box of pizza.,food
http://images.cocodataset.org/val2017/000000122962.jpg,Many children are sitting at a dining table eating pizza.,food
http://images.cocodataset.org/val2017/000000369771.jpg,THERE IS SOME SORT OF VEGETABLES IN A BOWL ,food
http://images.cocodataset.org/val2017/000000136772.jpg,A glass bowl contains peeled tangerines and cut strawberries.,food
http://images.cocodataset.org/val2017/000000051598.jpg,"The bathroom has a wall sink, medicine cabinet, toothbrush holder, and bare walls.",kitchen
http://images.cocodataset.org/val2017/000000346638.jpg,"A blue moon beer is sitting on a desk along with a computer monitor, keyboard, mouse, computer, and speaker.",kitchen
http://images.cocodataset.org/val2017/000000512330.jpg,There is a refrigerator that is filled with food.,kitchen
http://images.cocodataset.org/val2017/000000127494.jpg,A white plate of food on a table.,kitchen
