Model,Dataset,x,y,modality,category
ALIGN,flickr30k,20.42,-10.38,image,baseball player
ALIGN,flickr30k,21.48,-9.80,image,baseball player
ALIGN,flickr30k,23.15,-8.67,image,baseball player
ALIGN,flickr30k,22.65,-9.59,image,baseball player
ALIGN,flickr30k,22.99,-10.77,image,baseball player
ALIGN,flickr30k,16.50,-2.26,image,baseball player
ALIGN,flickr30k,10.01,-14.21,image,baseball player
ALIGN,flickr30k,25.93,-9.64,image,baseball player
ALIGN,flickr30k,22.91,-9.38,image,baseball player
ALIGN,flickr30k,24.85,-7.72,image,baseball player
ALIGN,flickr30k,25.20,-14.51,image,baseball player
ALIGN,flickr30k,21.98,-12.04,image,baseball player
ALIGN,flickr30k,24.23,-6.91,image,baseball player
ALIGN,flickr30k,25.18,-14.58,image,baseball player
ALIGN,flickr30k,25.01,-8.92,image,baseball player
ALIGN,flickr30k,24.22,-8.09,image,baseball player
ALIGN,flickr30k,17.43,-2.02,image,baseball player
ALIGN,flickr30k,25.99,-7.36,image,baseball player
ALIGN,flickr30k,19.35,-10.89,image,baseball player
ALIGN,flickr30k,15.19,-13.80,image,baseball player
ALIGN,flickr30k,25.53,-12.47,image,baseball player
ALIGN,flickr30k,21.17,-11.84,image,baseball player
ALIGN,flickr30k,20.83,-9.49,image,baseball player
ALIGN,flickr30k,19.79,-11.20,image,baseball player
ALIGN,flickr30k,23.10,-7.25,image,baseball player
ALIGN,flickr30k,16.13,-1.82,image,baseball player
ALIGN,flickr30k,23.47,-8.80,image,baseball player
ALIGN,flickr30k,24.52,-9.38,image,baseball player
ALIGN,flickr30k,-33.86,11.07,image,baseball player
ALIGN,flickr30k,16.16,-2.10,image,baseball player
ALIGN,flickr30k,22.32,-8.42,image,baseball player
ALIGN,flickr30k,24.02,-11.18,image,baseball player
ALIGN,flickr30k,24.46,-7.37,image,baseball player
ALIGN,flickr30k,15.91,-3.24,image,baseball player
ALIGN,flickr30k,16.58,-2.95,image,baseball player
ALIGN,flickr30k,17.27,-2.05,image,baseball player
ALIGN,flickr30k,25.48,-8.11,image,baseball player
ALIGN,flickr30k,25.27,-9.11,image,baseball player
ALIGN,flickr30k,15.13,-2.70,image,baseball player
ALIGN,flickr30k,22.68,-12.01,image,baseball player
ALIGN,flickr30k,24.89,-10.61,image,baseball player
ALIGN,flickr30k,19.36,-10.27,image,baseball player
ALIGN,flickr30k,21.17,-11.63,image,baseball player
ALIGN,flickr30k,21.84,-12.99,image,baseball player
ALIGN,flickr30k,24.01,-10.05,image,baseball player
ALIGN,flickr30k,15.37,-2.97,image,baseball player
ALIGN,flickr30k,23.62,-9.08,image,baseball player
ALIGN,flickr30k,20.83,-12.63,image,baseball player
ALIGN,flickr30k,21.87,-11.07,image,baseball player
ALIGN,flickr30k,21.21,-11.69,image,baseball player
ALIGN,flickr30k,-26.30,9.56,image,fountain
ALIGN,flickr30k,-27.14,12.12,image,fountain
ALIGN,flickr30k,-29.06,12.01,image,fountain
ALIGN,flickr30k,-31.39,11.72,image,fountain
ALIGN,flickr30k,-31.61,12.76,image,fountain
ALIGN,flickr30k,-30.64,14.04,image,fountain
ALIGN,flickr30k,-28.50,13.19,image,fountain
ALIGN,flickr30k,-30.94,13.54,image,fountain
ALIGN,flickr30k,-28.17,12.14,image,fountain
ALIGN,flickr30k,-30.97,14.94,image,fountain
ALIGN,flickr30k,-25.14,9.36,image,fountain
ALIGN,flickr30k,-27.40,14.87,image,fountain
ALIGN,flickr30k,-29.97,10.54,image,fountain
ALIGN,flickr30k,-29.34,13.00,image,fountain
ALIGN,flickr30k,-28.32,16.69,image,fountain
ALIGN,flickr30k,-27.62,13.17,image,fountain
ALIGN,flickr30k,1.29,-23.71,image,fountain
ALIGN,flickr30k,-32.64,14.21,image,fountain
ALIGN,flickr30k,-30.33,11.92,image,fountain
ALIGN,flickr30k,-27.06,9.34,image,fountain
ALIGN,flickr30k,-29.90,13.92,image,fountain
ALIGN,flickr30k,-30.03,13.29,image,fountain
ALIGN,flickr30k,-32.64,16.01,image,fountain
ALIGN,flickr30k,-28.87,16.19,image,fountain
ALIGN,flickr30k,-28.02,9.52,image,fountain
ALIGN,flickr30k,-25.54,11.35,image,fountain
ALIGN,flickr30k,-25.04,12.59,image,fountain
ALIGN,flickr30k,-30.39,12.55,image,fountain
ALIGN,flickr30k,-32.71,13.48,image,fountain
ALIGN,flickr30k,-30.93,15.78,image,fountain
ALIGN,flickr30k,-10.24,5.44,image,fountain
ALIGN,flickr30k,-30.40,14.58,image,fountain
ALIGN,flickr30k,-26.05,9.63,image,fountain
ALIGN,flickr30k,-34.04,13.84,image,fountain
ALIGN,flickr30k,-27.64,15.27,image,fountain
ALIGN,flickr30k,-31.49,11.15,image,fountain
ALIGN,flickr30k,-31.87,12.57,image,fountain
ALIGN,flickr30k,-30.97,17.41,image,fountain
ALIGN,flickr30k,-30.53,9.62,image,fountain
ALIGN,flickr30k,-31.50,14.31,image,fountain
ALIGN,flickr30k,-32.73,12.30,image,fountain
ALIGN,flickr30k,-30.98,17.18,image,fountain
ALIGN,flickr30k,-29.19,14.02,image,fountain
ALIGN,flickr30k,-30.58,12.98,image,fountain
ALIGN,flickr30k,-32.29,14.48,image,fountain
ALIGN,flickr30k,-26.07,14.50,image,fountain
ALIGN,flickr30k,-31.89,9.98,image,fountain
ALIGN,flickr30k,-29.08,15.09,image,fountain
ALIGN,flickr30k,-30.09,13.68,image,fountain
ALIGN,flickr30k,-29.68,15.44,image,fountain
ALIGN,flickr30k,16.08,-20.21,image,rugby ball
ALIGN,flickr30k,11.83,-11.12,image,rugby ball
ALIGN,flickr30k,9.93,-15.90,image,rugby ball
ALIGN,flickr30k,15.67,-17.52,image,rugby ball
ALIGN,flickr30k,14.00,-20.07,image,rugby ball
ALIGN,flickr30k,15.19,-14.42,image,rugby ball
ALIGN,flickr30k,15.36,-18.16,image,rugby ball
ALIGN,flickr30k,14.38,-21.13,image,rugby ball
ALIGN,flickr30k,14.32,-16.89,image,rugby ball
ALIGN,flickr30k,15.24,-22.39,image,rugby ball
ALIGN,flickr30k,14.45,-23.10,image,rugby ball
ALIGN,flickr30k,14.09,-19.06,image,rugby ball
ALIGN,flickr30k,12.45,-11.97,image,rugby ball
ALIGN,flickr30k,17.12,-22.52,image,rugby ball
ALIGN,flickr30k,11.15,-15.08,image,rugby ball
ALIGN,flickr30k,10.83,-15.73,image,rugby ball
ALIGN,flickr30k,12.27,-13.52,image,rugby ball
ALIGN,flickr30k,14.13,-2.89,image,rugby ball
ALIGN,flickr30k,16.43,-21.89,image,rugby ball
ALIGN,flickr30k,12.95,-20.95,image,rugby ball
ALIGN,flickr30k,11.41,-14.81,image,rugby ball
ALIGN,flickr30k,8.50,-18.98,image,rugby ball
ALIGN,flickr30k,14.33,-18.51,image,rugby ball
ALIGN,flickr30k,13.82,-18.59,image,rugby ball
ALIGN,flickr30k,15.07,-20.57,image,rugby ball
ALIGN,flickr30k,12.39,-11.84,image,rugby ball
ALIGN,flickr30k,12.61,-16.01,image,rugby ball
ALIGN,flickr30k,15.25,-23.10,image,rugby ball
ALIGN,flickr30k,10.76,-15.59,image,rugby ball
ALIGN,flickr30k,9.53,-3.74,image,rugby ball
ALIGN,flickr30k,14.18,-22.26,image,rugby ball
ALIGN,flickr30k,13.21,8.70,image,rugby ball
ALIGN,flickr30k,16.51,-18.91,image,rugby ball
ALIGN,flickr30k,15.04,-14.76,image,rugby ball
ALIGN,flickr30k,16.55,-21.96,image,rugby ball
ALIGN,flickr30k,12.05,-20.01,image,rugby ball
ALIGN,flickr30k,12.84,-18.15,image,rugby ball
ALIGN,flickr30k,16.74,-19.66,image,rugby ball
ALIGN,flickr30k,12.44,-10.95,image,rugby ball
ALIGN,flickr30k,15.82,-19.86,image,rugby ball
ALIGN,flickr30k,15.75,-21.09,image,rugby ball
ALIGN,flickr30k,15.08,-19.24,image,rugby ball
ALIGN,flickr30k,13.38,-19.54,image,rugby ball
ALIGN,flickr30k,16.89,-13.92,image,rugby ball
ALIGN,flickr30k,12.39,-12.54,image,rugby ball
ALIGN,flickr30k,14.65,-20.35,image,rugby ball
ALIGN,flickr30k,14.40,-19.54,image,rugby ball
ALIGN,flickr30k,15.01,-19.75,image,rugby ball
ALIGN,flickr30k,15.27,-19.26,image,rugby ball
ALIGN,flickr30k,13.49,-22.15,image,rugby ball
ALIGN,flickr30k,12.98,20.16,image,stage
ALIGN,flickr30k,13.11,19.93,image,stage
ALIGN,flickr30k,12.21,17.07,image,stage
ALIGN,flickr30k,15.67,17.20,image,stage
ALIGN,flickr30k,12.47,17.91,image,stage
ALIGN,flickr30k,16.76,20.18,image,stage
ALIGN,flickr30k,11.16,19.35,image,stage
