Model,Dataset,x,y,modality,category
CyCLIP,mscoco,6.27,1.21,image,broccoli
CyCLIP,mscoco,8.15,4.26,image,broccoli
CyCLIP,mscoco,12.41,4.69,image,broccoli
CyCLIP,mscoco,8.42,3.56,image,broccoli
CyCLIP,mscoco,10.60,1.26,image,broccoli
CyCLIP,mscoco,9.82,3.73,image,broccoli
CyCLIP,mscoco,2.01,0.00,image,broccoli
CyCLIP,mscoco,8.96,1.81,image,broccoli
CyCLIP,mscoco,7.13,2.89,image,broccoli
CyCLIP,mscoco,10.67,3.88,image,broccoli
CyCLIP,mscoco,11.86,2.78,image,broccoli
CyCLIP,mscoco,9.69,2.61,image,broccoli
CyCLIP,mscoco,2.13,0.11,image,broccoli
CyCLIP,mscoco,10.34,1.21,image,broccoli
CyCLIP,mscoco,10.03,5.86,image,broccoli
CyCLIP,mscoco,7.56,0.93,image,broccoli
CyCLIP,mscoco,2.30,0.60,image,broccoli
CyCLIP,mscoco,6.78,2.14,image,broccoli
CyCLIP,mscoco,12.35,1.42,image,broccoli
CyCLIP,mscoco,11.59,4.96,image,broccoli
CyCLIP,mscoco,12.70,3.12,image,broccoli
CyCLIP,mscoco,9.64,0.81,image,broccoli
CyCLIP,mscoco,12.37,3.51,image,broccoli
CyCLIP,mscoco,11.13,2.30,image,broccoli
CyCLIP,mscoco,7.76,2.35,image,broccoli
CyCLIP,mscoco,8.53,2.57,image,broccoli
CyCLIP,mscoco,2.06,0.80,image,broccoli
CyCLIP,mscoco,8.86,3.71,image,broccoli
CyCLIP,mscoco,9.29,1.11,image,broccoli
CyCLIP,mscoco,8.83,4.87,image,broccoli
CyCLIP,mscoco,10.27,1.90,image,broccoli
CyCLIP,mscoco,11.99,3.67,image,broccoli
CyCLIP,mscoco,11.48,3.61,image,broccoli
CyCLIP,mscoco,8.83,2.37,image,broccoli
CyCLIP,mscoco,6.85,0.60,image,broccoli
CyCLIP,mscoco,10.33,4.72,image,broccoli
CyCLIP,mscoco,10.06,3.12,image,broccoli
CyCLIP,mscoco,6.37,2.50,image,broccoli
CyCLIP,mscoco,5.18,1.38,image,broccoli
CyCLIP,mscoco,12.93,6.52,image,broccoli
CyCLIP,mscoco,8.87,2.29,image,broccoli
CyCLIP,mscoco,11.17,4.62,image,broccoli
CyCLIP,mscoco,9.98,3.02,image,broccoli
CyCLIP,mscoco,11.87,1.71,image,broccoli
CyCLIP,mscoco,12.89,6.17,image,broccoli
CyCLIP,mscoco,12.18,2.09,image,broccoli
CyCLIP,mscoco,8.66,1.16,image,broccoli
CyCLIP,mscoco,2.27,1.00,image,broccoli
CyCLIP,mscoco,13.65,4.30,image,broccoli
CyCLIP,mscoco,2.08,-0.03,image,broccoli
CyCLIP,mscoco,16.44,7.49,image,beigel
CyCLIP,mscoco,17.76,11.02,image,beigel
CyCLIP,mscoco,18.28,9.72,image,beigel
CyCLIP,mscoco,15.74,10.33,image,beigel
CyCLIP,mscoco,21.45,13.44,image,beigel
CyCLIP,mscoco,16.44,10.46,image,beigel
CyCLIP,mscoco,18.81,10.51,image,beigel
CyCLIP,mscoco,13.11,6.80,image,beigel
CyCLIP,mscoco,18.94,11.45,image,beigel
CyCLIP,mscoco,21.69,11.27,image,beigel
CyCLIP,mscoco,20.06,13.07,image,beigel
CyCLIP,mscoco,19.90,12.75,image,beigel
CyCLIP,mscoco,20.28,12.49,image,beigel
CyCLIP,mscoco,16.73,11.19,image,beigel
CyCLIP,mscoco,17.55,12.63,image,beigel
CyCLIP,mscoco,18.53,9.36,image,beigel
CyCLIP,mscoco,21.73,12.00,image,beigel
CyCLIP,mscoco,21.28,14.85,image,beigel
CyCLIP,mscoco,18.58,13.15,image,beigel
CyCLIP,mscoco,17.09,9.47,image,beigel
CyCLIP,mscoco,20.84,9.25,image,beigel
CyCLIP,mscoco,14.10,12.12,image,beigel
CyCLIP,mscoco,19.12,9.97,image,beigel
CyCLIP,mscoco,14.06,13.53,image,beigel
CyCLIP,mscoco,18.53,9.24,image,beigel
CyCLIP,mscoco,19.27,13.04,image,beigel
CyCLIP,mscoco,16.18,13.44,image,beigel
CyCLIP,mscoco,19.56,11.90,image,beigel
CyCLIP,mscoco,21.18,10.00,image,beigel
CyCLIP,mscoco,14.87,5.12,image,beigel
CyCLIP,mscoco,16.73,8.10,image,beigel
CyCLIP,mscoco,16.48,12.07,image,beigel
CyCLIP,mscoco,17.27,10.70,image,beigel
CyCLIP,mscoco,20.96,12.78,image,beigel
CyCLIP,mscoco,19.15,13.83,image,beigel
CyCLIP,mscoco,20.14,11.75,image,beigel
CyCLIP,mscoco,20.19,12.03,image,beigel
CyCLIP,mscoco,20.19,13.25,image,beigel
CyCLIP,mscoco,20.44,11.29,image,beigel
CyCLIP,mscoco,20.15,13.78,image,beigel
CyCLIP,mscoco,17.67,12.10,image,beigel
CyCLIP,mscoco,17.03,12.18,image,beigel
CyCLIP,mscoco,20.70,9.67,image,beigel
CyCLIP,mscoco,20.94,11.34,image,beigel
CyCLIP,mscoco,15.42,11.65,image,beigel
CyCLIP,mscoco,20.07,10.08,image,beigel
CyCLIP,mscoco,16.07,9.32,image,beigel
CyCLIP,mscoco,18.17,13.41,image,beigel
CyCLIP,mscoco,19.65,12.89,image,beigel
CyCLIP,mscoco,14.60,12.95,image,beigel
CyCLIP,mscoco,-27.51,-13.50,image,racquet
CyCLIP,mscoco,-28.48,-13.98,image,racquet
CyCLIP,mscoco,-26.56,-12.10,image,racquet
CyCLIP,mscoco,-29.31,-11.85,image,racquet
CyCLIP,mscoco,-29.21,-13.90,image,racquet
CyCLIP,mscoco,-22.43,-13.82,image,racquet
CyCLIP,mscoco,-28.37,-9.81,image,racquet
CyCLIP,mscoco,-26.50,-13.63,image,racquet
CyCLIP,mscoco,-27.05,-15.38,image,racquet
CyCLIP,mscoco,-27.94,-10.80,image,racquet
CyCLIP,mscoco,-28.37,-12.81,image,racquet
CyCLIP,mscoco,-25.77,-12.60,image,racquet
CyCLIP,mscoco,-29.23,-14.51,image,racquet
CyCLIP,mscoco,-26.46,-10.95,image,racquet
CyCLIP,mscoco,-27.69,-15.23,image,racquet
CyCLIP,mscoco,-27.83,-12.01,image,racquet
CyCLIP,mscoco,-26.34,-13.89,image,racquet
CyCLIP,mscoco,-29.64,-11.77,image,racquet
CyCLIP,mscoco,-26.95,-12.46,image,racquet
CyCLIP,mscoco,-25.35,-14.32,image,racquet
CyCLIP,mscoco,-26.43,-13.13,image,racquet
CyCLIP,mscoco,-27.98,-16.07,image,racquet
CyCLIP,mscoco,-24.33,-12.62,image,racquet
CyCLIP,mscoco,-25.28,-12.31,image,racquet
CyCLIP,mscoco,-27.69,-13.97,image,racquet
CyCLIP,mscoco,-29.22,-14.78,image,racquet
CyCLIP,mscoco,-28.88,-15.62,image,racquet
CyCLIP,mscoco,-23.24,-13.38,image,racquet
CyCLIP,mscoco,-24.20,-15.01,image,racquet
CyCLIP,mscoco,-27.24,-14.68,image,racquet
