Model,Dataset,x,y,modality,category
CyCLIP,mscoco,15.76,26.99,image,wash-hand basin
CyCLIP,mscoco,18.00,26.92,image,wash-hand basin
CyCLIP,mscoco,18.94,30.66,image,wash-hand basin
CyCLIP,mscoco,18.30,29.91,image,wash-hand basin
CyCLIP,mscoco,14.46,25.55,image,wash-hand basin
CyCLIP,mscoco,13.09,24.29,image,wash-hand basin
CyCLIP,mscoco,20.96,28.62,image,wash-hand basin
CyCLIP,mscoco,17.40,29.99,image,wash-hand basin
CyCLIP,mscoco,17.10,31.09,image,wash-hand basin
CyCLIP,mscoco,20.05,27.30,image,wash-hand basin
CyCLIP,mscoco,16.73,26.29,image,wash-hand basin
CyCLIP,mscoco,14.58,28.11,image,wash-hand basin
CyCLIP,mscoco,16.88,27.63,image,wash-hand basin
CyCLIP,mscoco,18.95,30.35,image,wash-hand basin
CyCLIP,mscoco,17.16,29.09,image,wash-hand basin
CyCLIP,mscoco,14.84,27.01,image,wash-hand basin
CyCLIP,mscoco,17.92,30.13,image,wash-hand basin
CyCLIP,mscoco,16.33,27.84,image,wash-hand basin
CyCLIP,mscoco,12.91,23.98,image,wash-hand basin
CyCLIP,mscoco,18.29,29.87,image,wash-hand basin
CyCLIP,mscoco,16.09,27.07,image,wash-hand basin
CyCLIP,mscoco,19.53,30.95,image,wash-hand basin
CyCLIP,mscoco,18.00,28.26,image,wash-hand basin
CyCLIP,mscoco,19.79,30.10,image,wash-hand basin
CyCLIP,mscoco,17.66,28.47,image,wash-hand basin
CyCLIP,mscoco,12.90,23.96,image,wash-hand basin
CyCLIP,mscoco,15.85,27.14,image,wash-hand basin
CyCLIP,mscoco,17.78,28.29,image,wash-hand basin
CyCLIP,mscoco,20.26,30.75,image,wash-hand basin
CyCLIP,mscoco,18.97,28.48,image,wash-hand basin
CyCLIP,mscoco,18.88,30.58,image,wash-hand basin
CyCLIP,mscoco,19.64,28.20,image,wash-hand basin
CyCLIP,mscoco,15.63,28.22,image,wash-hand basin
CyCLIP,mscoco,19.43,30.49,image,wash-hand basin
CyCLIP,mscoco,15.19,28.34,image,wash-hand basin
CyCLIP,mscoco,14.04,27.18,image,wash-hand basin
CyCLIP,mscoco,19.93,29.12,image,wash-hand basin
CyCLIP,mscoco,18.55,26.63,image,wash-hand basin
CyCLIP,mscoco,16.38,30.18,image,wash-hand basin
CyCLIP,mscoco,19.62,27.63,image,wash-hand basin
CyCLIP,mscoco,15.76,29.01,image,wash-hand basin
CyCLIP,mscoco,20.49,29.03,image,wash-hand basin
CyCLIP,mscoco,17.82,28.99,image,wash-hand basin
CyCLIP,mscoco,19.61,29.94,image,wash-hand basin
CyCLIP,mscoco,21.11,28.98,image,wash-hand basin
CyCLIP,mscoco,18.29,31.39,image,wash-hand basin
CyCLIP,mscoco,18.92,27.29,image,wash-hand basin
CyCLIP,mscoco,12.78,23.79,image,wash-hand basin
CyCLIP,mscoco,17.05,26.20,image,wash-hand basin
CyCLIP,mscoco,21.75,27.96,image,wash-hand basin
CyCLIP,mscoco,-26.97,-5.72,image,Elephas maximus
CyCLIP,mscoco,-2.40,-26.63,image,Elephas maximus
